C(curve)[T.Y],C(surf_typ)[T.B],C(surf_typ)[T.P],log_aadt,lanewid,avg_grad
0,0,0,11.1927202,13.46875,0.007154
0,0,0,11.19409666,13.46875,0.007154
0,0,0,11.19547123,13.46875,0.007154
0,0,0,11.19684392,13.46875,0.007154
0,0,0,11.19821472,13.46875,0.007154
0,0,0,11.19958365,13.46875,0.007154
0,0,0,11.2009507,13.46875,0.007154
0,0,0,11.20231589,13.46875,0.007154
0,0,0,11.20367921,13.46875,0.007154
0,0,0,11.20504069,13.46875,0.007154
0,0,0,11.2064003,13.46875,0.007154
0,0,0,11.20775808,13.46875,0.007154
0,0,0,11.20911401,13.46875,0.007154
0,0,0,11.21046811,13.46875,0.007154
0,0,0,11.21182037,13.46875,0.007154
0,0,0,11.21317081,13.46875,0.007154
0,0,0,11.21451943,13.46875,0.007154
0,0,0,11.21586623,13.46875,0.007154
0,0,0,11.21721122,13.46875,0.007154
0,0,0,11.2185544,13.46875,0.007154
0,0,0,11.21989579,13.46875,0.007154
0,0,0,11.22123537,13.46875,0.007154
0,0,0,11.22257316,13.46875,0.007154
0,0,0,11.22390917,13.46875,0.007154
0,0,0,11.22524339,13.46875,0.007154
0,0,0,11.22657584,13.46875,0.007154
0,0,0,11.22790651,13.46875,0.007154
0,0,0,11.22923541,13.46875,0.007154
0,0,0,11.23056255,13.46875,0.007154
0,0,0,11.23188794,13.46875,0.007154
0,0,0,11.23321156,13.46875,0.007154
0,0,0,11.23453344,13.46875,0.007154
0,0,0,11.23585357,13.46875,0.007154
0,0,0,11.23717196,13.46875,0.007154
0,0,0,11.23848862,13.46875,0.007154
0,0,0,11.23980354,13.46875,0.007154
0,0,0,11.24111674,13.46875,0.007154
0,0,0,11.24242822,13.46875,0.007154
0,0,0,11.24373798,13.46875,0.007154
0,0,0,11.24504602,13.46875,0.007154
0,0,0,11.24635236,13.46875,0.007154
0,0,0,11.24765699,13.46875,0.007154
0,0,0,11.24895992,13.46875,0.007154
0,0,0,11.25026116,13.46875,0.007154
0,0,0,11.2515607,13.46875,0.007154
0,0,0,11.25285856,13.46875,0.007154
0,0,0,11.25415474,13.46875,0.007154
0,0,0,11.25544923,13.46875,0.007154
0,0,0,11.25674206,13.46875,0.007154
0,0,0,11.25803322,13.46875,0.007154
0,0,0,11.25932271,13.46875,0.007154
0,0,0,11.26061054,13.46875,0.007154
0,0,0,11.26189671,13.46875,0.007154
0,0,0,11.26318123,13.46875,0.007154
0,0,0,11.26446411,13.46875,0.007154
0,0,0,11.26574534,13.46875,0.007154
0,0,0,11.26702493,13.46875,0.007154
0,0,0,11.26830288,13.46875,0.007154
0,0,0,11.26957921,13.46875,0.007154
0,0,0,11.2708539,13.46875,0.007154
0,0,0,11.27212698,13.46875,0.007154
0,0,0,11.27339843,13.46875,0.007154
0,0,0,11.27466828,13.46875,0.007154
0,0,0,11.27593651,13.46875,0.007154
0,0,0,11.27720313,13.46875,0.007154
0,0,0,11.27846815,13.46875,0.007154
0,0,0,11.27973158,13.46875,0.007154
0,0,0,11.28099341,13.46875,0.007154
0,0,0,11.28225365,13.46875,0.007154
0,0,0,11.2835123,13.46875,0.007154
0,0,0,11.28476937,13.46875,0.007154
0,0,0,11.28602486,13.46875,0.007154
0,0,0,11.28727878,13.46875,0.007154
0,0,0,11.28853113,13.46875,0.007154
0,0,0,11.28978191,13.46875,0.007154
0,0,0,11.29103113,13.46875,0.007154
0,0,0,11.29227879,13.46875,0.007154
0,0,0,11.2935249,13.46875,0.007154
0,0,0,11.29476946,13.46875,0.007154
0,0,0,11.29601246,13.46875,0.007154
0,0,0,11.29725393,13.46875,0.007154
0,0,0,11.29849385,13.46875,0.007154
0,0,0,11.29973224,13.46875,0.007154
0,0,0,11.3009691,13.46875,0.007154
0,0,0,11.30220443,13.46875,0.007154
0,0,0,11.30343824,13.46875,0.007154
0,0,0,11.30467053,13.46875,0.007154
0,0,0,11.3059013,13.46875,0.007154
0,0,0,11.30713055,13.46875,0.007154
0,0,0,11.3083583,13.46875,0.007154
0,0,0,11.30958454,13.46875,0.007154
0,0,0,11.31080928,13.46875,0.007154
0,0,0,11.31203252,13.46875,0.007154
0,0,0,11.31325427,13.46875,0.007154
0,0,0,11.31447453,13.46875,0.007154
0,0,0,11.3156933,13.46875,0.007154
0,0,0,11.31691058,13.46875,0.007154
0,0,0,11.31812639,13.46875,0.007154
0,0,0,11.31934072,13.46875,0.007154
0,0,0,11.32055357,13.46875,0.007154
0,0,0,11.32176496,13.46875,0.007154
0,0,0,11.32297488,13.46875,0.007154
0,0,0,11.32418334,13.46875,0.007154
0,0,0,11.32539034,13.46875,0.007154
0,0,0,11.32659589,13.46875,0.007154
0,0,0,11.32779998,13.46875,0.007154
0,0,0,11.32900263,13.46875,0.007154
0,0,0,11.33020383,13.46875,0.007154
0,0,0,11.33140359,13.46875,0.007154
0,0,0,11.33260191,13.46875,0.007154
0,0,0,11.3337988,13.46875,0.007154
0,0,0,11.33499426,13.46875,0.007154
0,0,0,11.33618829,13.46875,0.007154
0,0,0,11.33738089,13.46875,0.007154
0,0,0,11.33857208,13.46875,0.007154
0,0,0,11.33976185,13.46875,0.007154
0,0,0,11.3409502,13.46875,0.007154
0,0,0,11.34213714,13.46875,0.007154
0,0,0,11.34332268,13.46875,0.007154
0,0,0,11.34450681,13.46875,0.007154
0,0,0,11.34568955,13.46875,0.007154
0,0,0,11.34687088,13.46875,0.007154
0,0,0,11.34805082,13.46875,0.007154
0,0,0,11.34922937,13.46875,0.007154
0,0,0,11.35040654,13.46875,0.007154
0,0,0,11.35158231,13.46875,0.007154
0,0,0,11.35275671,13.46875,0.007154
0,0,0,11.35392973,13.46875,0.007154
0,0,0,11.35510138,13.46875,0.007154
0,0,0,11.35627165,13.46875,0.007154
0,0,0,11.35744056,13.46875,0.007154
0,0,0,11.3586081,13.46875,0.007154
0,0,0,11.35977429,13.46875,0.007154
0,0,0,11.36093911,13.46875,0.007154
0,0,0,11.36210258,13.46875,0.007154
0,0,0,11.36326469,13.46875,0.007154
0,0,0,11.36442546,13.46875,0.007154
0,0,0,11.36558488,13.46875,0.007154
0,0,0,11.36674295,13.46875,0.007154
0,0,0,11.36789969,13.46875,0.007154
0,0,0,11.36905509,13.46875,0.007154
0,0,0,11.37020916,13.46875,0.007154
0,0,0,11.3713619,13.46875,0.007154
0,0,0,11.37251331,13.46875,0.007154
0,0,0,11.3736634,13.46875,0.007154
0,0,0,11.37481216,13.46875,0.007154
0,0,0,11.37595961,13.46875,0.007154
0,0,0,11.37710574,13.46875,0.007154
0,0,0,11.37825056,13.46875,0.007154
0,0,0,11.37939407,13.46875,0.007154
0,0,0,11.38053628,13.46875,0.007154
0,0,0,11.38167718,13.46875,0.007154
0,0,0,11.38281678,13.46875,0.007154
0,0,0,11.38395508,13.46875,0.007154
0,0,0,11.38509209,13.46875,0.007154
0,0,0,11.38622781,13.46875,0.007154
0,0,0,11.38736224,13.46875,0.007154
0,0,0,11.38849539,13.46875,0.007154
0,0,0,11.38962725,13.46875,0.007154
0,0,0,11.39075783,13.46875,0.007154
0,0,0,11.39188714,13.46875,0.007154
0,0,0,11.39301517,13.46875,0.007154
0,0,0,11.39414193,13.46875,0.007154
0,0,0,11.39526742,13.46875,0.007154
0,0,0,11.39639165,13.46875,0.007154
0,0,0,11.39751461,13.46875,0.007154
0,0,0,11.39863632,13.46875,0.007154
0,0,0,11.39975677,13.46875,0.007154
0,0,0,11.40087596,13.46875,0.007154
0,0,0,11.4019939,13.46875,0.007154
0,0,0,11.4031106,13.46875,0.007154
0,0,0,11.40422605,13.46875,0.007154
0,0,0,11.40534025,13.46875,0.007154
0,0,0,11.40645322,13.46875,0.007154
0,0,0,11.40756495,13.46875,0.007154
0,0,0,11.40867544,13.46875,0.007154
0,0,0,11.40978471,13.46875,0.007154
0,0,0,11.41089274,13.46875,0.007154
0,0,0,11.41199955,13.46875,0.007154
0,0,0,11.41310513,13.46875,0.007154
0,0,0,11.41420949,13.46875,0.007154
0,0,0,11.41531264,13.46875,0.007154
0,0,0,11.41641456,13.46875,0.007154
0,0,0,11.41751528,13.46875,0.007154
0,0,0,11.41861479,13.46875,0.007154
0,0,0,11.41971308,13.46875,0.007154
0,0,0,11.42081018,13.46875,0.007154
0,0,0,11.42190607,13.46875,0.007154
0,0,0,11.42300076,13.46875,0.007154
0,0,0,11.42409425,13.46875,0.007154
0,0,0,11.42518655,13.46875,0.007154
0,0,0,11.42627766,13.46875,0.007154
0,0,0,11.42736758,13.46875,0.007154
0,0,0,11.42845631,13.46875,0.007154
0,0,0,11.42954386,13.46875,0.007154
0,0,0,11.43063022,13.46875,0.007154
0,0,0,11.43171541,13.46875,0.007154
0,0,0,11.43279942,13.46875,0.007154
0,0,0,11.43388226,13.46875,0.007154
0,0,0,11.43496392,13.46875,0.007154
0,0,0,11.43604442,13.46875,0.007154
0,0,0,11.43712375,13.46875,0.007154
0,0,0,11.43820192,13.46875,0.007154
0,0,0,11.43927892,13.46875,0.007154
0,0,0,11.44035477,13.46875,0.007154
0,0,0,11.44142946,13.46875,0.007154
0,0,0,11.442503,13.46875,0.007154
0,0,0,11.44357539,13.46875,0.007154
0,0,0,11.44464662,13.46875,0.007154
0,0,0,11.44571672,13.46875,0.007154
0,0,0,11.44678566,13.46875,0.007154
0,0,0,11.44785347,13.46875,0.007154
0,0,0,11.44892013,13.46875,0.007154
0,0,0,11.44998567,13.46875,0.007154
0,0,0,11.45105006,13.46875,0.007154
0,0,0,11.45211333,13.46875,0.007154
0,0,0,11.45317546,13.46875,0.007154
0,0,0,11.45423647,13.46875,0.007154
0,0,0,11.45529635,13.46875,0.007154
0,0,0,11.45635511,13.46875,0.007154
0,0,0,11.45741276,13.46875,0.007154
0,0,0,11.45846928,13.46875,0.007154
0,0,0,11.45952469,13.46875,0.007154
0,0,0,11.46057898,13.46875,0.007154
0,0,0,11.46163217,13.46875,0.007154
0,0,0,11.46268425,13.46875,0.007154
0,0,0,11.46373522,13.46875,0.007154
0,0,0,11.46478509,13.46875,0.007154
0,0,0,11.46583386,13.46875,0.007154
0,0,0,11.46688153,13.46875,0.007154
0,0,0,11.4679281,13.46875,0.007154
0,0,0,11.46897358,13.46875,0.007154
0,0,0,11.47001796,13.46875,0.007154
0,0,0,11.47106126,13.46875,0.007154
0,0,0,11.47210347,13.46875,0.007154
0,0,0,11.47314459,13.46875,0.007154
0,0,0,11.47418464,13.46875,0.007154
0,0,0,11.4752236,13.46875,0.007154
0,0,0,11.47626148,13.46875,0.007154
0,0,0,11.47729829,13.46875,0.007154
0,0,0,11.47833402,13.46875,0.007154
0,0,0,11.47936868,13.46875,0.007154
0,0,0,11.48040227,13.46875,0.007154
0,0,0,11.4814348,13.46875,0.007154
0,0,0,11.48246626,13.46875,0.007154
0,0,0,11.48349665,13.46875,0.007154
0,0,0,11.48452599,13.46875,0.007154
0,0,0,11.48555427,13.46875,0.007154
0,0,0,11.48658149,13.46875,0.007154
0,0,0,11.48760766,13.46875,0.007154
0,0,0,11.48863277,13.46875,0.007154
0,0,0,11.48965684,13.46875,0.007154
0,0,0,11.49067986,13.46875,0.007154
0,0,0,11.49170183,13.46875,0.007154
0,0,0,11.49272276,13.46875,0.007154
0,0,0,11.49374265,13.46875,0.007154
0,0,0,11.49476149,13.46875,0.007154
0,0,0,11.49577931,13.46875,0.007154
0,0,0,11.49679608,13.46875,0.007154
0,0,0,11.49781183,13.46875,0.007154
0,0,0,11.49882654,13.46875,0.007154
0,0,0,11.49984023,13.46875,0.007154
0,0,0,11.50085288,13.46875,0.007154
0,0,0,11.50186452,13.46875,0.007154
0,0,0,11.50287513,13.46875,0.007154
0,0,0,11.50388472,13.46875,0.007154
0,0,0,11.50489329,13.46875,0.007154
0,0,0,11.50590085,13.46875,0.007154
0,0,0,11.50690739,13.46875,0.007154
0,0,0,11.50791292,13.46875,0.007154
0,0,0,11.50891744,13.46875,0.007154
0,0,0,11.50992096,13.46875,0.007154
0,0,0,11.51092346,13.46875,0.007154
0,0,0,11.51192496,13.46875,0.007154
0,0,0,11.51292546,13.46875,0.007154
0,0,0,11.51392497,13.46875,0.007154
0,0,0,11.51492347,13.46875,0.007154
0,0,0,11.51592097,13.46875,0.007154
0,0,0,11.51691749,13.46875,0.007154
0,0,0,11.51791301,13.46875,0.007154
0,0,0,11.51890754,13.46875,0.007154
0,0,0,11.51990108,13.46875,0.007154
0,0,0,11.52089363,13.46875,0.007154
0,0,0,11.52188521,13.46875,0.007154
0,0,0,11.5228758,13.46875,0.007154
0,0,0,11.52386541,13.46875,0.007154
0,0,0,11.52485404,13.46875,0.007154
0,0,0,11.52584169,13.46875,0.007154
0,0,0,11.52682837,13.46875,0.007154
0,0,0,11.52781408,13.46875,0.007154
0,0,0,11.52879881,13.46875,0.007154
0,0,0,11.52978258,13.46875,0.007154
0,0,0,11.53076538,13.46875,0.007154
0,0,0,11.53174722,13.46875,0.007154
0,0,0,11.53272809,13.46875,0.007154
0,0,0,11.533708,13.46875,0.007154
0,0,0,11.53468696,13.46875,0.007154
0,0,0,11.53566495,13.46875,0.007154
0,0,0,11.53664199,13.46875,0.007154
0,0,0,11.53761808,13.46875,0.007154
0,0,0,11.53859321,13.46875,0.007154
0,0,0,11.5395674,13.46875,0.007154
0,0,0,11.54054063,13.46875,0.007154
0,0,0,11.54151292,13.46875,0.007154
0,0,0,11.54248427,13.46875,0.007154
0,0,0,11.54345467,13.46875,0.007154
0,0,0,11.54442413,13.46875,0.007154
0,0,0,11.54539266,13.46875,0.007154
0,0,0,11.54636024,13.46875,0.007154
0,0,0,11.54732689,13.46875,0.007154
0,0,0,11.54829261,13.46875,0.007154
0,0,0,11.54925739,13.46875,0.007154
0,0,0,11.55022125,13.46875,0.007154
0,0,0,11.55118418,13.46875,0.007154
0,0,0,11.55214618,13.46875,0.007154
0,0,0,11.55310725,13.46875,0.007154
0,0,0,11.55406741,13.46875,0.007154
0,0,0,11.55502664,13.46875,0.007154
0,0,0,11.55598495,13.46875,0.007154
0,0,0,11.55694235,13.46875,0.007154
0,0,0,11.55789883,13.46875,0.007154
0,0,0,11.5588544,13.46875,0.007154
0,0,0,11.55980905,13.46875,0.007154
0,0,0,11.56076279,13.46875,0.007154
0,0,0,11.56171563,13.46875,0.007154
0,0,0,11.56266756,13.46875,0.007154
0,0,0,11.56361858,13.46875,0.007154
0,0,0,11.5645687,13.46875,0.007154
0,0,0,11.56551792,13.46875,0.007154
0,0,0,11.56646623,13.46875,0.007154
0,0,0,11.56741365,13.46875,0.007154
0,0,0,11.56836017,13.46875,0.007154
0,0,0,11.5693058,13.46875,0.007154
0,0,0,11.57025053,13.46875,0.007154
0,0,0,11.57119437,13.46875,0.007154
0,0,0,11.57213732,13.46875,0.007154
0,0,0,11.57307939,13.46875,0.007154
0,0,0,11.57402056,13.46875,0.007154
0,0,0,11.57496086,13.46875,0.007154
0,0,0,11.57590026,13.46875,0.007154
0,0,0,11.57683879,13.46875,0.007154
0,0,0,11.57777644,13.46875,0.007154
0,0,0,11.57871321,13.46875,0.007154
0,0,0,11.5796491,13.46875,0.007154
0,0,0,11.58058411,13.46875,0.007154
0,0,0,11.58151826,13.46875,0.007154
0,0,0,11.58245153,13.46875,0.007154
0,0,0,11.58338393,13.46875,0.007154
0,0,0,11.58431546,13.46875,0.007154
0,0,0,11.58524613,13.46875,0.007154
0,0,0,11.58617593,13.46875,0.007154
0,0,0,11.58710486,13.46875,0.007154
0,0,0,11.58803294,13.46875,0.007154
0,0,0,11.58896015,13.46875,0.007154
0,0,0,11.58988651,13.46875,0.007154
0,0,0,11.590812,13.46875,0.007154
0,0,0,11.59173665,13.46875,0.007154
0,0,0,11.59266043,13.46875,0.007154
0,0,0,11.59358337,13.46875,0.007154
0,0,0,11.59450545,13.46875,0.007154
0,0,0,11.59542669,13.46875,0.007154
0,0,0,11.59634707,13.46875,0.007154
0,0,0,11.59726661,13.46875,0.007154
0,0,0,11.59818531,13.46875,0.007154
0,0,0,11.59910316,13.46875,0.007154
0,0,0,11.60002017,13.46875,0.007154
0,0,0,11.60093634,13.46875,0.007154
0,0,0,11.60185167,13.46875,0.007154
0,0,0,11.60276617,13.46875,0.007154
0,0,0,11.60367983,13.46875,0.007154
0,0,0,11.60459265,13.46875,0.007154
0,0,0,11.60550465,13.46875,0.007154
0,0,0,11.60641581,13.46875,0.007154
0,0,0,11.60732614,13.46875,0.007154
0,0,0,11.60823564,13.46875,0.007154
0,0,0,11.60914432,13.46875,0.007154
0,0,0,11.61005218,13.46875,0.007154
0,0,0,11.61095921,13.46875,0.007154
0,0,0,11.61186541,13.46875,0.007154
0,0,0,11.6127708,13.46875,0.007154
0,0,0,11.61367537,13.46875,0.007154
0,0,0,11.61457912,13.46875,0.007154
0,0,0,11.61548205,13.46875,0.007154
0,0,0,11.61638417,13.46875,0.007154
0,0,0,11.61728548,13.46875,0.007154
0,0,0,11.61818598,13.46875,0.007154
0,0,0,11.61908566,13.46875,0.007154
0,0,0,11.61998454,13.46875,0.007154
0,0,0,11.62088261,13.46875,0.007154
0,0,0,11.62177987,13.46875,0.007154
0,0,0,11.62267633,13.46875,0.007154
0,0,0,11.62357199,13.46875,0.007154
0,0,0,11.62446684,13.46875,0.007154
0,0,0,11.62536089,13.46875,0.007154
0,0,0,11.62625415,13.46875,0.007154
0,0,0,11.62714661,13.46875,0.007154
0,0,0,11.62803827,13.46875,0.007154
0,0,0,11.62892914,13.46875,0.007154
0,0,0,11.62981922,13.46875,0.007154
0,0,0,11.6307085,13.46875,0.007154
0,0,0,11.63159699,13.46875,0.007154
0,0,0,11.6324847,13.46875,0.007154
0,0,0,11.63337162,13.46875,0.007154
0,0,0,11.63425775,13.46875,0.007154
0,0,0,11.6351431,13.46875,0.007154
0,0,0,11.63602766,13.46875,0.007154
0,0,0,11.63691144,13.46875,0.007154
0,0,0,11.63779445,13.46875,0.007154
0,0,0,11.63867667,13.46875,0.007154
0,0,0,11.63955812,13.46875,0.007154
0,0,0,11.64043879,13.46875,0.007154
0,0,0,11.64131868,13.46875,0.007154
0,0,0,11.6421978,13.46875,0.007154
0,0,0,11.64307615,13.46875,0.007154
0,0,0,11.64395373,13.46875,0.007154
0,0,0,11.64483054,13.46875,0.007154
0,0,0,11.64570658,13.46875,0.007154
0,0,0,11.64658185,13.46875,0.007154
0,0,0,11.64745636,13.46875,0.007154
0,0,0,11.6483301,13.46875,0.007154
0,0,0,11.64920308,13.46875,0.007154
0,0,0,11.6500753,13.46875,0.007154
0,0,0,11.65094676,13.46875,0.007154
0,0,0,11.65181746,13.46875,0.007154
0,0,0,11.65268741,13.46875,0.007154
0,0,0,11.65355659,13.46875,0.007154
0,0,0,11.65442503,13.46875,0.007154
0,0,0,11.65529271,13.46875,0.007154
0,0,0,11.65615963,13.46875,0.007154
0,0,0,11.65702581,13.46875,0.007154
0,0,0,11.65789124,13.46875,0.007154
0,0,0,11.65875591,13.46875,0.007154
0,0,0,11.65961984,13.46875,0.007154
0,0,0,11.66048303,13.46875,0.007154
0,0,0,11.66134547,13.46875,0.007154
0,0,0,11.66220717,13.46875,0.007154
0,0,0,11.66306812,13.46875,0.007154
0,0,0,11.66392834,13.46875,0.007154
0,0,0,11.66478781,13.46875,0.007154
0,0,0,11.66564655,13.46875,0.007154
0,0,0,11.66650455,13.46875,0.007154
0,0,0,11.66736182,13.46875,0.007154
0,0,0,11.66821835,13.46875,0.007154
0,0,0,11.66907415,13.46875,0.007154
0,0,0,11.66992921,13.46875,0.007154
0,0,0,11.67078355,13.46875,0.007154
0,0,0,11.67163716,13.46875,0.007154
0,0,0,11.67249003,13.46875,0.007154
0,0,0,11.67334219,13.46875,0.007154
0,0,0,11.67419361,13.46875,0.007154
0,0,0,11.67504431,13.46875,0.007154
0,0,0,11.67589429,13.46875,0.007154
0,0,0,11.67674355,13.46875,0.007154
0,0,0,11.67759209,13.46875,0.007154
0,0,0,11.6784399,13.46875,0.007154
0,0,0,11.679287,13.46875,0.007154
0,0,0,11.68013338,13.46875,0.007154
0,0,0,11.68097905,13.46875,0.007154
0,0,0,11.681824,13.46875,0.007154
0,0,0,11.68266824,13.46875,0.007154
0,0,0,11.68351177,13.46875,0.007154
0,0,0,11.68435458,13.46875,0.007154
0,0,0,11.68519669,13.46875,0.007154
0,0,0,11.68603808,13.46875,0.007154
0,0,0,11.68687877,13.46875,0.007154
0,0,0,11.68771876,13.46875,0.007154
0,0,0,11.68855803,13.46875,0.007154
0,0,0,11.68939661,13.46875,0.007154
0,0,0,11.69023448,13.46875,0.007154
0,0,0,11.69107165,13.46875,0.007154
0,0,0,11.69190812,13.46875,0.007154
0,0,0,11.69274389,13.46875,0.007154
0,0,0,11.69357896,13.46875,0.007154
0,0,0,11.69441334,13.46875,0.007154
0,0,0,11.69524702,13.46875,0.007154
0,0,0,11.69608001,13.46875,0.007154
0,0,0,11.6969123,13.46875,0.007154
0,0,0,11.6977439,13.46875,0.007154
0,0,0,11.69857481,13.46875,0.007154
0,0,0,11.69940503,13.46875,0.007154
0,0,0,11.70023456,13.46875,0.007154
0,0,0,11.70106341,13.46875,0.007154
0,0,0,11.70189156,13.46875,0.007154
0,0,0,11.70271904,13.46875,0.007154
0,0,0,11.70354582,13.46875,0.007154
0,0,0,11.70437193,13.46875,0.007154
0,0,0,11.70519735,13.46875,0.007154
0,0,0,11.70602209,13.46875,0.007154
0,0,0,11.70684616,13.46875,0.007154
0,0,0,11.70766954,13.46875,0.007154
0,0,0,11.70849225,13.46875,0.007154
0,0,0,11.70931428,13.46875,0.007154
0,0,0,11.71013563,13.46875,0.007154
0,0,0,11.71095632,13.46875,0.007154
0,0,0,11.71177632,13.46875,0.007154
0,0,0,11.71259566,13.46875,0.007154
0,0,0,11.71341433,13.46875,0.007154
0,0,0,11.71423232,13.46875,0.007154
0,0,0,11.71504965,13.46875,0.007154
0,0,0,11.71586631,13.46875,0.007154
0,0,0,11.7166823,13.46875,0.007154
0,0,0,11.71749763,13.46875,0.007154
0,0,0,11.71831229,13.46875,0.007154
0,0,0,11.7191263,13.46875,0.007154
0,0,0,11.71993963,13.46875,0.007154
0,0,0,11.72075231,13.46875,0.007154
0,0,0,11.72156433,13.46875,0.007154
0,0,0,11.72237569,13.46875,0.007154
0,0,0,11.72318639,13.46875,0.007154
0,0,0,11.72399644,13.46875,0.007154
0,0,0,11.72480582,13.46875,0.007154
0,0,0,11.72561456,13.46875,0.007154
0,0,0,11.72642264,13.46875,0.007154
0,0,0,11.72723007,13.46875,0.007154
0,0,0,11.72803684,13.46875,0.007154
0,0,0,11.72884297,13.46875,0.007154
0,0,0,11.72964845,13.46875,0.007154
0,0,0,11.73045328,13.46875,0.007154
0,0,0,11.73125746,13.46875,0.007154
0,0,0,11.73206099,13.46875,0.007154
0,0,0,11.73286389,13.46875,0.007154
0,0,0,11.73366613,13.46875,0.007154
0,0,0,11.73446773,13.46875,0.007154
0,0,0,11.7352687,13.46875,0.007154
0,0,0,11.73606902,13.46875,0.007154
0,0,0,11.7368687,13.46875,0.007154
0,0,0,11.73766774,13.46875,0.007154
0,0,0,11.73846614,13.46875,0.007154
0,0,0,11.73926391,13.46875,0.007154
0,0,0,11.74006104,13.46875,0.007154
0,0,0,11.74085753,13.46875,0.007154
0,0,0,11.74165339,13.46875,0.007154
0,0,0,11.74244862,13.46875,0.007154
0,0,0,11.74324322,13.46875,0.007154
0,0,0,11.74403719,13.46875,0.007154
0,0,0,11.74483052,13.46875,0.007154
0,0,0,11.74562323,13.46875,0.007154
0,0,0,11.74641531,13.46875,0.007154
0,0,0,11.74720676,13.46875,0.007154
0,0,0,11.74799759,13.46875,0.007154
0,0,0,11.74878779,13.46875,0.007154
0,0,0,11.74957737,13.46875,0.007154
0,0,0,11.75036632,13.46875,0.007154
0,0,0,11.75115465,13.46875,0.007154
0,0,0,11.75194237,13.46875,0.007154
0,0,0,11.75272946,13.46875,0.007154
0,0,0,11.75351593,13.46875,0.007154
0,0,0,11.75430178,13.46875,0.007154
0,0,0,11.75508702,13.46875,0.007154
0,0,0,11.75587164,13.46875,0.007154
0,0,0,11.75665565,13.46875,0.007154
0,0,0,11.75743904,13.46875,0.007154
0,0,0,11.75822182,13.46875,0.007154
0,0,0,11.75900399,13.46875,0.007154
0,0,0,11.75978554,13.46875,0.007154
0,0,0,11.76056649,13.46875,0.007154
0,0,0,11.76134682,13.46875,0.007154
0,0,0,11.76212655,13.46875,0.007154
0,0,0,11.76290567,13.46875,0.007154
0,0,0,11.76368418,13.46875,0.007154
0,0,0,11.76446209,13.46875,0.007154
0,0,0,11.76523939,13.46875,0.007154
0,0,0,11.76601609,13.46875,0.007154
0,0,0,11.76679219,13.46875,0.007154
0,0,0,11.76756768,13.46875,0.007154
0,0,0,11.76834258,13.46875,0.007154
0,0,0,11.76911687,13.46875,0.007154
0,0,0,11.76989056,13.46875,0.007154
0,0,0,11.77066366,13.46875,0.007154
0,0,0,11.77143616,13.46875,0.007154
0,0,0,11.77220806,13.46875,0.007154
0,0,0,11.77297937,13.46875,0.007154
0,0,0,11.77375008,13.46875,0.007154
0,0,0,11.7745202,13.46875,0.007154
0,0,0,11.77528973,13.46875,0.007154
0,0,0,11.77605866,13.46875,0.007154
0,0,0,11.77682701,13.46875,0.007154
0,0,0,11.77759476,13.46875,0.007154
0,0,0,11.77836193,13.46875,0.007154
0,0,0,11.77912851,13.46875,0.007154
0,0,0,11.7798945,13.46875,0.007154
0,0,0,11.7806599,13.46875,0.007154
0,0,0,11.78142472,13.46875,0.007154
0,0,0,11.78218895,13.46875,0.007154
0,0,0,11.7829526,13.46875,0.007154
0,0,0,11.78371567,13.46875,0.007154
0,0,0,11.78447816,13.46875,0.007154
0,0,0,11.78524006,13.46875,0.007154
0,0,0,11.78600139,13.46875,0.007154
0,0,0,11.78676213,13.46875,0.007154
0,0,0,11.7875223,13.46875,0.007154
0,0,0,11.78828189,13.46875,0.007154
0,0,0,11.7890409,13.46875,0.007154
0,0,0,11.78979934,13.46875,0.007154
0,0,0,11.7905572,13.46875,0.007154
0,0,0,11.79131449,13.46875,0.007154
0,0,0,11.79207121,13.46875,0.007154
0,0,0,11.79282735,13.46875,0.007154
0,0,0,11.79358292,13.46875,0.007154
0,0,0,11.79433792,13.46875,0.007154
0,0,0,11.79509236,13.46875,0.007154
0,0,0,11.79584622,13.46875,0.007154
0,0,0,11.79659952,13.46875,0.007154
0,0,0,11.79735224,13.46875,0.007154
0,0,0,11.79810441,13.46875,0.007154
0,0,0,11.798856,13.46875,0.007154
0,0,0,11.79960704,13.46875,0.007154
0,0,0,11.80035751,13.46875,0.007154
0,0,0,11.80110741,13.46875,0.007154
0,0,0,11.80185676,13.46875,0.007154
0,0,0,11.80260554,13.46875,0.007154
0,0,0,11.80335376,13.46875,0.007154
0,0,0,11.80410143,13.46875,0.007154
0,0,0,11.80484853,13.46875,0.007154
0,0,0,11.80559508,13.46875,0.007154
0,0,0,11.80634107,13.46875,0.007154
0,0,0,11.8070865,13.46875,0.007154
0,0,0,11.80783138,13.46875,0.007154
0,0,0,11.80857571,13.46875,0.007154
0,0,0,11.80931948,13.46875,0.007154
0,0,0,11.8100627,13.46875,0.007154
0,0,0,11.81080536,13.46875,0.007154
0,0,0,11.81154748,13.46875,0.007154
0,0,0,11.81228904,13.46875,0.007154
0,0,0,11.81303006,13.46875,0.007154
0,0,0,11.81377052,13.46875,0.007154
0,0,0,11.81451044,13.46875,0.007154
0,0,0,11.81524981,13.46875,0.007154
0,0,0,11.81598864,13.46875,0.007154
0,0,0,11.81672692,13.46875,0.007154
0,0,0,11.81746465,13.46875,0.007154
0,0,0,11.81820185,13.46875,0.007154
0,0,0,11.81893849,13.46875,0.007154
0,0,0,11.8196746,13.46875,0.007154
