rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
027,88.02,2010026245,2010,027,32,14,08,16,06,1,4,1,1,1,01
009,52.99,2010026246,2010,009,29,07,08,18,12,1,1,1,1,1,01
202,9.85,2010026247,2010,202,17,14,08,17,03,1,1,2,1,4,01
101,245.15,2010026250,2010,101,05,14,08,17,12,7,1,1,1,1,01
101,246.45,2010026251,2010,101,05,14,08,16,13,6,1,6,1,1,01
016,26.65,2010026252,2010,016,18,12,08,18,04,1,4,5,1,1,01
005FD12892,0.27,2010026253,2010,005,27,11,08,17,03,1,1,6,1,6,01
005,191.66,2010026254,2010,005,31,11,08,17,04,1,4,2,1,1,01
099,43.32,2010026255,2010,099,31,14,08,18,06,7,4,1,1,1,01
099,43.95,2010026256,2010,099,31,14,08,18,12,1,6,1,1,1,01
026,104.24,2010026257,2010,026,38,02,08,18,50,6,4,1,1,2,01
082,33.67,2010026258,2010,082,39,11,08,17,33,1,4,1,1,6,01
202,6.65,2010026259,2010,202,17,14,08,16,13,1,1,1,1,1,01
099,9.27,2010026260,2010,099,17,14,08,17,06,7,1,2,1,1,01
432,7.1,2010026261,2010,432,08,14,08,16,06,1,1,1,1,1,01
005,193.1,2010026262,2010,005,31,11,08,18,06,7,4,1,1,1,01
005,192.97,2010026263,2010,005,31,11,08,18,06,1,5,5,1,1,01
005,255.56,2010026264,2010,005,37,11,08,18,06,1,4,6,1,1,01
005,254.66,2010026265,2010,005,37,11,08,18,16,7,4,1,1,1,01
090,291.56,2010026266,2010,090,32,11,08,18,06,7,4,1,1,1,01
090,212.42,2010026267,2010,090,01,01,08,18,50,7,4,1,1,1,01
290,0.67,2010026268,2010,290,32,14,08,17,04,7,1,1,1,1,01
539,0.11,2010026269,2010,539,37,14,08,17,16,1,5,1,1,1,01
014,22.57,2010026270,2010,014,30,02,08,17,50,6,4,6,1,1,01
096,1.18,2010026272,2010,096,31,14,08,18,06,5,5,1,1,1,01
096,1.66,2010026273,2010,096,31,14,08,18,06,7,4,1,1,1,01
096,2.61,2010026274,2010,096,31,14,08,17,12,1,1,1,1,1,01
005,183.49,2010026275,2010,005,31,11,08,18,06,1,4,2,1,1,01
005,162.43,2010026276,2010,005,17,11,08,18,06,7,4,2,1,1,01
599Q100064,0,2010026277,2010,599,17,12,08,17,02,5,1,1,1,1,01
002,286.55,2010026278,2010,002,32,14,08,18,06,7,5,1,1,1,01
205LX02833,0.07,2010026279,2010,205,06,11,08,16,06,5,4,2,1,1,01
099,30.96,2010026280,2010,099,17,14,08,16,06,1,1,9,9,9,00
090LX00333,0.04,2010026281,2010,090,17,11,08,17,12,7,4,1,1,1,01
099CI02453,0.06,2010026282,2010,099,17,12,08,17,04,1,4,1,1,1,01
005Q115518,0.06,2010026283,2010,005,17,11,08,17,04,1,4,1,1,1,01
005R114450,0.53,2010026284,2010,005,17,11,08,18,05,1,4,6,1,1,01
012,331.29,2010026285,2010,012,36,14,08,18,32,1,4,1,1,6,01
020,32.54,2010026286,2010,020,15,14,08,16,06,7,5,1,1,1,01
099,11.72,2010026287,2010,099,17,14,08,16,05,1,4,1,1,4,01
005FI16049,0.38,2010026288,2010,005,17,11,08,16,04,1,2,2,1,1,01
285,0.71,2010026289,2010,285,04,14,08,16,06,7,1,1,1,1,01
012,13.33,2010026290,2010,012,14,02,08,18,33,1,4,2,1,1,02
005,125.1,2010026291,2010,005,27,11,08,18,16,7,4,1,1,1,01
005,193.12,2010026292,2010,005,31,11,08,18,06,1,4,1,1,1,01
005CD18987,0.22,2010026293,2010,005,31,11,08,18,06,1,4,1,1,1,01
529,0.03,2010026294,2010,529,31,14,08,16,02,1,1,1,1,1,01
099,46.59,2010026295,2010,099,31,14,08,17,06,1,1,1,1,1,01
017,42.01,2010026296,2010,017,13,02,08,18,50,6,4,2,1,1,01
090,153.42,2010026297,2010,090,13,01,08,18,54,1,4,1,1,1,01
202,8.2,2010026298,2010,202,17,14,08,09,71,6,1,5,1,4,01
203,23.95,2010026299,2010,203,31,14,08,16,02,1,1,1,1,1,01
018LX00077,0.03,2010026300,2010,018,17,12,08,17,13,5,1,1,1,3,01
090,77.09,2010026301,2010,090,19,01,08,07,50,1,4,1,2,1,03
523,2.13,2010026302,2010,523,17,14,08,16,06,7,2,2,1,1,01
005,116.87,2010026303,2010,005,27,01,08,16,06,1,4,2,1,4,01
005,119.46,2010026304,2010,005,27,11,08,16,06,1,4,2,1,1,01
017,46.29,2010026305,2010,017,13,12,08,16,06,1,2,6,1,1,01
012,91.16,2010026306,2010,012,21,02,08,16,34,6,4,6,1,1,01
005P122941,0.8,2010026307,2010,005,29,11,08,16,06,7,1,6,1,1,01
005,134.16,2010026308,2010,005,27,11,08,17,06,1,5,1,1,1,01
090LX01017,0,2010026309,2010,090,17,11,08,16,06,1,1,1,1,1,01
538,0.27,2010026310,2010,538,29,16,08,16,06,1,1,1,1,1,01
004,57.86,2010026311,2010,004,08,14,08,17,04,1,4,1,1,1,01
002,279.28,2010026312,2010,002,32,14,08,17,06,1,5,1,1,1,01
005LX10914,0.28,2010026313,2010,005,34,11,08,17,06,1,1,1,1,1,01
507COPEARL,0.91,2010026314,2010,507,21,14,08,17,06,1,4,1,1,1,01
161,25.35,2010026315,2010,161,27,14,08,17,07,5,6,1,1,1,01
104,11.26,2010026316,2010,104,16,02,08,16,03,5,1,2,1,1,01
014,15.72,2010026317,2010,014,06,12,08,17,33,1,4,1,1,1,01
167,24.74,2010026318,2010,167,17,12,08,17,60,1,4,1,1,1,01
528,0.44,2010026319,2010,528,31,16,08,17,02,7,1,1,1,1,01
525,10.51,2010026320,2010,525,15,02,08,17,06,1,4,2,1,1,01
104,28.39,2010026321,2010,104,17,14,08,17,06,1,4,2,1,1,01
090,1.54,2010026322,2010,090,17,11,08,17,06,7,5,1,1,1,01
011,2.87,2010026323,2010,011,29,07,08,16,12,7,3,1,1,1,01
090,216.68,2010026324,2010,090,01,01,08,16,34,7,4,2,1,1,01
027,79.11,2010026325,2010,027,32,07,08,16,32,1,4,2,1,2,01
005,72.15,2010026326,2010,005,21,11,08,17,06,7,4,2,1,1,01
397,21.33,2010026327,2010,397,11,14,08,17,06,1,1,1,1,1,01
397,18.79,2010026328,2010,397,11,14,08,16,02,1,1,1,1,1,01
523,2.39,2010026329,2010,523,17,14,08,17,06,7,1,4,1,1,01
005,162.88,2010026330,2010,005,17,11,08,17,06,7,4,2,1,1,01
005,161.52,2010026331,2010,005,17,11,08,16,06,1,4,5,1,1,01
523,2.01,2010026332,2010,523,17,14,08,17,06,6,1,2,1,1,01
161,21.43,2010026333,2010,161,27,14,08,17,06,1,1,1,1,1,01
161,22.04,2010026334,2010,161,27,14,08,17,02,7,3,1,1,1,01
005,127.92,2010026335,2010,005,27,11,08,17,16,1,4,1,1,1,01
005,126.75,2010026336,2010,005,27,11,08,17,06,1,4,1,1,1,01
090S100926,0.1,2010026337,2010,090,17,11,08,17,06,7,4,1,1,1,01
005,137.5,2010026338,2010,005,27,11,08,17,06,7,4,1,1,4,01
512,4.84,2010026339,2010,512,27,12,08,16,06,7,4,1,1,1,01
512,3.83,2010026340,2010,512,27,12,08,16,06,7,1,1,1,1,01
082,1.15,2010026341,2010,082,19,01,08,16,33,1,4,5,1,1,01
161,7,2010026342,2010,161,27,06,08,16,01,1,4,1,1,6,01
005,210.46,2010026343,2010,005,31,01,08,16,32,1,4,4,1,6,01
502,2.6,2010026344,2010,502,06,02,08,16,06,7,1,1,1,1,01
405,2.85,2010026345,2010,405,17,11,08,17,16,7,4,5,1,1,01
121,6.07,2010026346,2010,121,34,16,08,16,34,1,3,1,1,1,02
005,167.42,2010026347,2010,005,17,11,08,17,06,1,4,6,1,1,01
303,3.66,2010026348,2010,303,18,14,08,16,06,1,4,1,1,1,01
016,16.5,2010026349,2010,016,18,02,08,16,50,6,4,1,1,1,01
090,1.65,2010026350,2010,090,17,11,08,17,06,7,4,1,1,1,01
305,12.67,2010026351,2010,305,18,14,08,17,33,1,4,1,1,1,01
182,6.86,2010026352,2010,182,11,11,08,17,33,1,4,1,1,6,01
240,39.94,2010026353,2010,240,03,12,08,16,54,1,4,1,1,1,01
005,178.34,2010026354,2010,005,31,11,08,16,06,1,4,2,1,1,01
205Q102898,0,2010026355,2010,205,06,11,08,16,06,7,1,6,1,1,01
090,9.06,2010026356,2010,090,17,11,08,16,06,1,5,1,1,1,01
026,86.46,2010026357,2010,026,01,02,08,17,62,1,1,1,1,1,01
007,25.98,2010026358,2010,007,27,06,08,17,33,1,4,6,1,6,01
028,2.28,2010026359,2010,028,09,14,08,17,06,1,7,2,1,1,01
522LX02315,0.18,2010026360,2010,522,31,12,08,16,13,1,A,6,1,1,01
002,15.23,2010026361,2010,002,31,14,08,17,05,1,5,1,1,1,01
904,14.39,2010026362,2010,904,32,06,08,17,06,7,7,2,1,1,01
195,84.92,2010026363,2010,195,32,02,08,16,02,6,1,1,1,1,01
090R128663,0.39,2010026364,2010,090,32,11,08,16,33,5,4,6,1,4,01
405,1.8,2010026365,2010,405,17,11,08,16,05,7,4,1,1,1,01
167,13.75,2010026366,2010,167,17,12,08,16,06,1,4,1,1,1,01
405,2.23,2010026367,2010,405,17,11,08,16,06,1,4,1,1,1,01
007,47.4,2010026368,2010,007,27,14,08,17,06,1,7,5,1,1,01
410,4.58,2010026369,2010,410,27,16,08,16,06,7,4,2,1,1,01
005,178.95,2010026370,2010,005,31,11,08,16,06,7,5,2,1,1,01
005,9.16,2010026371,2010,005,06,11,08,16,04,1,4,2,1,1,01
012,92.47,2010026372,2010,012,21,02,08,30,32,1,4,2,1,1,02
005,65.07,2010026373,2010,005,21,01,08,20,60,1,4,1,1,6,01
005,77.22,2010026374,2010,005,21,11,08,29,06,1,4,2,1,1,01
520,3.8,2010026375,2010,520,17,12,08,17,06,1,4,1,1,1,01
520,7.94,2010026376,2010,520,17,12,08,17,06,1,4,1,1,1,01
520,10.69,2010026377,2010,520,17,12,08,17,33,1,4,1,1,1,01
310,1.13,2010026378,2010,310,18,14,09,02,12,1,1,6,1,1,01
405,4.44,2010026379,2010,405,17,11,08,16,33,6,5,6,1,1,01
405,3.97,2010026380,2010,405,17,11,08,16,06,1,4,2,1,1,01
169,12.09,2010026381,2010,169,17,14,08,16,03,1,1,1,1,6,01
405,2.06,2010026382,2010,405,17,11,09,02,04,1,4,2,1,1,01
005,173.73,2010026383,2010,005,17,11,09,03,06,7,4,2,1,1,01
507,28.68,2010026384,2010,507,34,06,09,03,06,7,4,2,1,1,01
161,20.5,2010026385,2010,161,27,14,09,03,06,7,1,2,1,4,01
005,170.52,2010026386,2010,005,17,11,09,03,06,1,4,2,1,1,01
243,1.9,2010026387,2010,243,13,06,09,02,50,1,4,1,1,1,01
005,84.07,2010026388,2010,005,21,11,08,31,33,1,4,1,2,6,03
520,12.26,2010026389,2010,520,17,12,09,03,06,1,4,1,1,1,02
271,0.5,2010026390,2010,271,38,07,09,03,54,1,4,1,1,1,01
161,25.16,2010026391,2010,161,27,14,09,03,04,1,4,1,1,1,01
167,5.79,2010026392,2010,167,27,14,09,03,06,1,1,1,1,4,01
005,161.84,2010026393,2010,005,17,11,08,16,06,1,4,2,1,1,01
005,170.8,2010026394,2010,005,17,11,08,17,06,1,4,5,1,1,01
005,173.24,2010026395,2010,005,17,11,08,16,16,7,4,1,1,1,01
005,162.66,2010026396,2010,005,17,11,08,16,06,1,4,4,1,1,01
005,165.22,2010026397,2010,005,17,11,08,16,06,7,4,1,1,1,01
005,172.79,2010026398,2010,005,17,11,08,16,05,1,4,1,1,1,01
018,20.81,2010026399,2010,018,17,02,09,02,33,7,4,6,1,6,01
005,162.43,2010026400,2010,005,17,11,09,02,06,7,4,2,1,1,01
005,164.58,2010026401,2010,005,17,11,09,02,06,7,4,2,1,1,01
005,167.15,2010026402,2010,005,17,11,09,03,06,1,4,2,1,1,01
005Q116662,0.17,2010026403,2010,005,17,11,09,02,06,1,5,2,1,1,01
014,99.8,2010026404,2010,014,20,02,09,03,32,1,4,2,1,6,01
005,114.96,2010026405,2010,005,34,11,09,03,06,7,4,2,1,1,01
005,116.75,2010026406,2010,005,27,01,09,02,06,1,4,2,1,1,01
005LX12748,0,2010026407,2010,005,27,11,09,02,06,1,1,5,1,1,01
005,120.66,2010026408,2010,005,27,11,09,02,06,1,4,6,1,1,01
005,116.69,2010026409,2010,005,27,01,09,02,06,6,4,6,1,1,01
097,64.11,2010026410,2010,097,39,06,08,17,99,7,4,1,1,6,01
020,412.29,2010026411,2010,020,26,06,09,03,62,6,4,5,1,6,01
027,88.75,2010026412,2010,027,32,14,09,03,29,1,1,2,1,4,01
405,6.41,2010026413,2010,405,17,11,09,03,04,1,4,2,1,1,01
405,9.21,2010026414,2010,405,17,11,09,03,06,1,4,2,1,1,01
529,7.25,2010026415,2010,529,31,14,09,03,06,7,4,6,1,1,01
305,12.26,2010026416,2010,305,18,14,08,16,06,1,2,5,1,1,01
005Q100191,0.01,2010026417,2010,005,06,11,09,03,06,1,1,6,1,1,01
022,6.82,2010026418,2010,022,39,07,09,03,50,0,4,1,1,9,01
005,34.5,2010026419,2010,005,08,01,12,30,15,1,4,1,1,1,01
509,24.77,2010026420,2010,509,17,14,08,18,33,1,7,2,1,1,01
150,9.85,2010026421,2010,150,04,06,08,18,03,1,1,6,1,1,01
522,5.85,2010026422,2010,522,17,14,08,18,06,7,1,1,1,1,02
510,1.68,2010026423,2010,510,34,14,08,18,02,1,C,2,1,1,01
405S102654,0.11,2010026424,2010,405,31,11,08,18,06,1,2,1,1,1,01
527,2.55,2010026425,2010,527,31,14,08,18,06,1,4,2,1,1,01
405Q101294,0.09,2010026426,2010,405,17,11,08,18,06,1,1,2,1,1,01
530,6.42,2010026427,2010,530,31,06,08,18,60,7,4,1,1,1,01
223,3.73,2010026428,2010,223,39,07,08,18,33,1,5,1,1,4,01
524,3.69,2010026429,2010,524,31,14,08,18,12,1,6,1,1,1,01
542,32.49,2010026430,2010,542,37,07,08,18,04,1,4,1,1,1,01
090LX22195,0,2010026431,2010,090,01,01,08,18,03,1,1,1,1,1,01
395,76.06,2010026432,2010,395,01,02,08,18,50,7,4,1,1,1,01
161,24.65,2010026433,2010,161,27,14,08,18,06,1,4,1,1,1,01
167R100963,0.19,2010026434,2010,167,27,12,08,18,33,1,4,6,1,1,01
005,127.44,2010026435,2010,005,27,11,10,27,06,7,4,1,1,1,02
539,0.48,2010026436,2010,539,37,14,08,18,06,1,1,1,1,1,01
529,0.58,2010026437,2010,529,31,14,08,18,05,1,4,1,1,1,02
205LX03111,0.28,2010026438,2010,205,06,11,08,18,04,7,5,2,1,1,01
099,32.67,2010026439,2010,099,17,14,08,18,06,7,4,1,1,1,01
099,21.02,2010026440,2010,099,17,12,08,18,06,6,1,1,1,4,01
509LX02560,0.07,2010026441,2010,509,17,12,08,18,06,1,1,1,1,1,02
099,33.45,2010026442,2010,099,17,14,08,18,06,1,1,1,1,4,01
522,1.2,2010026443,2010,522,17,14,08,18,06,1,2,6,1,1,01
164,1.76,2010026444,2010,164,17,16,08,18,06,1,1,2,1,4,01
532,5.9,2010026445,2010,532,31,07,08,18,02,1,1,1,1,1,01
516,8.45,2010026446,2010,516,17,14,08,18,13,6,1,1,1,1,02
410,3.15,2010026447,2010,410,27,12,08,18,99,1,4,2,1,1,01
509,6.2,2010026448,2010,509,27,16,08,18,06,7,1,2,1,1,01
291,1.06,2010026449,2010,291,32,14,08,18,06,7,5,1,1,1,01
395,87.46,2010026450,2010,395,01,02,08,18,60,1,4,2,1,1,01
310,0.27,2010026451,2010,310,18,14,08,18,06,1,4,1,1,1,01
090,4.88,2010026452,2010,090,17,11,08,18,06,7,4,1,1,1,01
405,7.27,2010026453,2010,405,17,11,08,18,06,1,5,2,1,1,02
020,62.56,2010026454,2010,020,29,14,08,18,06,7,4,1,1,1,01
090,84.05,2010026455,2010,090,19,01,08,18,50,1,4,5,1,1,01
082,131.97,2010026456,2010,082,03,01,08,18,50,5,5,4,1,1,01
096,0.3,2010026457,2010,096,31,14,08,18,02,1,1,1,1,1,02
520,1,2010026458,2010,520,17,12,08,18,06,1,4,1,1,1,01
005,191.58,2010026459,2010,005,31,11,08,18,33,1,4,1,1,1,01
090,290.12,2010026461,2010,090,32,11,08,18,06,1,5,1,1,1,01
405,14.15,2010026462,2010,405,17,11,08,18,06,1,4,1,1,1,01
018,4.03,2010026463,2010,018,17,12,09,03,06,1,4,2,1,1,01
182LX00293,0.23,2010026464,2010,182,03,11,09,04,12,1,1,1,1,1,01
007,50.93,2010026465,2010,007,27,14,09,04,06,6,4,2,1,1,01
101,298.41,2010026466,2010,101,16,02,09,04,34,7,4,6,1,6,01
005,43.65,2010026467,2010,005,08,01,09,05,60,1,4,1,1,1,01
005,169.73,2010026468,2010,005,17,11,09,04,06,7,5,2,1,1,02
005,165.82,2010026469,2010,005,17,11,09,04,06,7,4,6,2,1,03
005LX10914,0.28,2010026470,2010,005,34,11,09,04,06,1,1,1,1,1,01
090,15.5,2010026471,2010,090,17,11,09,04,04,7,4,2,1,1,02
166,2.84,2010026472,2010,166,18,14,09,04,06,7,4,1,1,1,01
090,35.39,2010026473,2010,090,17,01,09,03,06,6,4,2,1,6,01
512P100785,0.53,2010026474,2010,512,27,12,09,03,06,7,1,1,1,1,01
397,20.47,2010026475,2010,397,11,14,09,04,03,7,1,2,1,1,01
097,60.38,2010026476,2010,097,39,02,09,04,50,1,1,2,1,1,01
195,80.35,2010026477,2010,195,32,02,09,05,60,1,5,6,1,4,01
900,0.66,2010026478,2010,900,17,14,09,04,33,1,4,2,1,4,01
524,7.2,2010026479,2010,524,31,16,09,05,05,1,4,1,1,1,02
005,198.48,2010026480,2010,005,31,11,09,05,06,1,4,2,1,1,01
007,21.69,2010026481,2010,007,27,06,09,04,50,7,1,6,1,1,01
005,225.2,2010026482,2010,005,29,11,09,04,99,1,4,2,1,6,02
027,89.15,2010026483,2010,027,32,14,09,04,06,1,1,1,1,4,01
014,46.83,2010026484,2010,014,30,02,09,04,34,1,4,2,1,1,01
005,95.06,2010026485,2010,005,34,01,09,04,33,1,4,2,1,1,02
005R118419,0.36,2010026486,2010,005,31,11,09,05,06,1,1,6,1,4,02
500,1.13,2010026487,2010,500,06,12,09,03,06,1,5,5,1,1,01
009,11.79,2010026488,2010,009,31,12,10,18,06,6,1,2,1,1,01
503,8.5,2010026489,2010,503,06,12,08,19,06,1,4,1,1,1,01
014,66.1,2010026490,2010,014,20,02,08,19,34,1,4,1,1,4,01
101,260.75,2010026491,2010,101,05,02,08,20,03,7,1,1,1,1,01
515,3.09,2010026492,2010,515,17,16,10,22,06,1,1,1,1,1,01
181,0,2010026493,2010,181,17,14,10,23,04,1,1,1,2,1,02
150,7.28,2010026494,2010,150,04,07,10,18,03,6,1,1,1,1,01
097AR,16.63,2010026495,2010,097,04,06,10,22,16,7,3,1,1,1,01
005LX19266,0.1,2010026496,2010,005,31,11,08,20,03,7,1,1,3,1,01
515,1.94,2010026497,2010,515,17,16,08,20,06,1,3,5,1,4,01
090P128742,0.41,2010026498,2010,090,32,11,08,19,14,1,1,2,1,1,01
002,100.37,2010026499,2010,002,04,02,08,20,06,6,1,1,1,1,01
405,14.24,2010026500,2010,405,17,11,08,19,06,1,4,1,1,1,02
101,254.37,2010026501,2010,101,05,02,08,19,06,1,1,1,1,1,01
112,32.27,2010026502,2010,112,05,07,08,20,50,5,4,6,1,1,01
101,273.4,2010026503,2010,101,05,02,08,20,32,1,4,2,1,1,01
101,275.34,2010026504,2010,101,16,02,08,20,16,7,4,2,1,6,01
009,9.88,2010026505,2010,009,31,16,08,19,06,1,1,1,1,1,02
005,100.87,2010026506,2010,005,34,11,08,20,04,1,4,1,1,6,01
005,107.6,2010026507,2010,005,34,11,08,19,06,1,4,1,1,1,01
522,18.61,2010026508,2010,522,31,12,08,20,06,7,4,2,1,1,01
099,11.84,2010026509,2010,099,17,14,08,20,05,1,1,2,1,1,01
516,1.25,2010026510,2010,516,17,14,08,20,02,7,1,2,1,4,01
005P122941,0.8,2010026511,2010,005,29,11,08,20,06,1,1,5,1,3,01
020,60.6,2010026512,2010,020,29,14,08,20,03,1,1,1,1,4,02
017,127.88,2010026513,2010,017,09,06,08,20,99,1,4,6,1,1,01
005,125.17,2010026514,2010,005,27,11,08,20,06,7,4,6,1,1,01
215,0.8,2010026515,2010,215,24,06,08,18,07,1,4,1,1,1,01
002,69.72,2010026516,2010,002,04,02,08,20,50,6,4,1,1,6,01
002,22.53,2010026517,2010,002,31,02,08,20,07,7,3,1,1,1,01
090R201046,0.29,2010026518,2010,090,17,11,08,19,06,1,4,2,1,1,01
405,16.38,2010026519,2010,405,17,11,08,19,04,6,4,1,1,1,01
002,18.16,2010026520,2010,002,31,02,08,19,14,1,4,6,1,2,02
002,0.37,2010026521,2010,002,31,12,08,20,06,7,4,1,1,1,01
522,18.42,2010026522,2010,522,31,12,08,20,06,7,4,5,1,1,01
005,200.56,2010026523,2010,005,31,11,08,19,06,1,4,2,1,1,01
522,17.95,2010026524,2010,522,31,12,08,20,06,7,4,1,1,1,01
099,39.16,2010026525,2010,099,31,14,08,20,06,7,1,1,1,1,01
003,27.12,2010026526,2010,003,23,02,08,20,06,7,4,1,1,1,01
405LX00540,0.01,2010026527,2010,405,17,11,08,18,12,7,1,6,1,1,01
004,36.58,2010026530,2010,004,35,02,08,19,16,5,4,2,1,1,02
101,35.9,2010026531,2010,101,25,02,08,20,32,1,4,2,1,1,01
409,3.84,2010026532,2010,409,35,07,08,20,06,7,1,3,1,1,01
090,9.4,2010026533,2010,090,17,11,08,20,04,1,5,1,1,1,01
090Q201015,0.06,2010026534,2010,090,17,11,08,20,16,7,4,1,1,1,01
405R101396,0.06,2010026535,2010,405,17,11,08,20,04,1,4,6,1,1,01
005R117294,0.05,2010026536,2010,005,17,11,08,20,06,1,4,1,1,1,01
005LX19911,0.01,2010026537,2010,005,31,11,08,19,06,1,1,1,1,4,01
005,253.67,2010026538,2010,005,37,11,08,20,06,1,4,2,1,2,01
005,247.09,2010026539,2010,005,37,01,08,20,32,7,4,5,1,1,01
002,280.85,2010026540,2010,002,32,14,08,20,05,1,1,1,1,1,01
522,9.25,2010026541,2010,522,17,14,08,20,03,1,3,1,1,1,01
405LX01277,0.05,2010026542,2010,405,17,11,08,18,02,1,1,1,1,1,01
005LX08833,0.13,2010026543,2010,005,34,01,08,19,06,6,4,2,1,1,01
902,6.56,2010026544,2010,902,32,06,08,19,06,1,1,1,1,1,01
007,38.11,2010026545,2010,007,27,06,08,20,06,7,3,1,1,3,01
002,283.44,2010026546,2010,002,32,14,08,20,02,1,3,1,1,1,01
542,0.21,2010026548,2010,542,37,16,08,06,04,1,5,1,1,1,01
538,0.6,2010026549,2010,538,29,16,08,20,74,7,3,1,1,1,01
020SPANACRT,4.4,2010026550,2010,020,29,14,08,20,06,7,4,1,1,1,01
020SPANACRT,7.56,2010026551,2010,020,29,14,08,20,06,7,4,1,1,1,01
097,1.98,2010026552,2010,097,20,02,08,20,16,7,4,6,1,1,01
405,26.89,2010026553,2010,405,31,11,08,19,05,6,4,1,1,1,02
005,172.86,2010026554,2010,005,17,11,08,20,06,1,4,6,1,1,01
005,162.58,2010026555,2010,005,17,11,08,20,33,7,4,4,1,1,01
121,6.54,2010026556,2010,121,34,16,08,19,03,1,1,1,1,1,01
516,7.69,2010026557,2010,516,17,14,08,20,13,1,3,5,1,1,01
090,131.09,2010026558,2010,090,19,01,08,19,33,1,4,6,1,3,01
082,19.22,2010026559,2010,082,19,01,08,20,98,1,4,6,1,1,01
405LX00096,0.15,2010026560,2010,405,17,11,08,20,04,1,5,6,1,1,01
405,3.89,2010026561,2010,405,17,11,08,20,15,1,4,1,1,1,01
405,5.12,2010026562,2010,405,17,11,08,20,04,1,4,6,1,1,01
005,161.07,2010026563,2010,005,17,11,08,19,06,1,4,1,1,4,02
405,4.46,2010026564,2010,405,17,11,08,20,06,1,4,6,1,1,01
099,21.61,2010026565,2010,099,17,12,08,20,06,1,4,1,1,1,01
005Q116597,0,2010026566,2010,005,17,11,08,20,12,7,1,1,1,4,01
099,27.85,2010026567,2010,099,17,12,08,19,06,1,1,2,1,3,01
002,280.73,2010026568,2010,002,32,14,08,20,06,1,4,1,1,1,01
002,283.23,2010026569,2010,002,32,14,08,20,06,1,4,1,1,1,01
012R120055,0.6,2010026570,2010,012,39,12,08,19,06,7,1,1,1,1,01
516,6.2,2010026571,2010,516,17,14,08,19,06,7,1,6,1,1,01
515,1,2010026572,2010,515,17,16,08,19,02,0,1,1,1,4,01
002,111,2010026573,2010,002,04,02,08,19,32,1,4,1,1,6,01
164,0.07,2010026574,2010,164,17,16,08,20,06,1,1,1,1,1,01
099,9.27,2010026575,2010,099,17,14,08,18,06,1,1,1,1,1,01
181,0,2010026576,2010,181,17,14,08,20,06,7,1,1,1,1,01
012,20.6,2010026577,2010,012,14,02,08,19,05,1,4,3,1,1,01
705,0.62,2010026578,2010,705,27,11,08,19,06,7,5,2,1,1,01
005R112806,0.28,2010026579,2010,005,27,11,08,19,06,1,4,1,1,4,01
005,133.66,2010026580,2010,005,27,11,08,20,06,1,5,6,1,1,01
290,2.53,2010026582,2010,290,32,14,08,20,02,1,1,1,1,1,01
005,182.11,2010026583,2010,005,31,11,08,20,06,1,4,1,1,1,01
008,4.31,2010026584,2010,008,14,02,08,20,32,1,4,1,1,1,01
082,28.76,2010026585,2010,082,39,11,08,19,60,1,4,5,1,1,01
524,5.75,2010026586,2010,524,31,16,08,19,06,7,1,1,1,1,02
099,39.81,2010026587,2010,099,31,14,08,20,02,1,3,2,1,1,01
524,5.44,2010026588,2010,524,31,16,08,19,06,1,5,3,1,1,01
524,5.19,2010026589,2010,524,31,14,08,20,06,7,1,2,1,1,01
005FD18893,0.32,2010026591,2010,005,31,11,08,19,06,7,4,1,1,1,01
529,0.19,2010026592,2010,529,31,14,08,19,15,1,1,1,1,1,01
099,47.1,2010026593,2010,099,31,14,08,19,06,1,4,1,1,1,01
202COREDMND,0.06,2010026594,2010,202,17,14,08,20,13,7,1,1,1,4,01
202,6.4,2010026595,2010,202,17,14,08,20,34,1,4,2,1,4,01
028,57.03,2010026596,2010,028,13,06,08,20,13,6,1,1,1,1,01
405,28.88,2010026597,2010,405,31,11,08,18,06,1,4,2,1,1,02
303,2.91,2010026598,2010,303,18,14,08,18,02,7,1,1,1,1,02
523,0.83,2010026599,2010,523,17,14,08,18,04,1,4,1,1,1,01
509,2.94,2010026600,2010,509,27,12,08,18,12,7,1,1,1,4,01
167,8.88,2010026601,2010,167,27,12,08,18,06,1,4,5,1,2,02
395,171.74,2010026602,2010,395,32,12,08,18,03,1,4,1,1,1,01
507,18.76,2010026603,2010,507,34,06,08,18,60,1,4,1,1,1,01
129,40.43,2010026604,2010,129,02,16,08,19,32,1,4,1,1,1,01
405,26.82,2010026605,2010,405,31,11,08,18,06,1,4,1,1,1,01
005,188.25,2010026606,2010,005,31,11,08,18,60,7,4,1,1,1,01
405S102654,0.13,2010026607,2010,405,31,11,08,18,06,1,2,5,1,1,01
507,29.56,2010026608,2010,507,34,06,08,18,06,7,4,1,1,4,01
512,11.1,2010026609,2010,512,27,12,08,19,06,1,5,1,1,1,01
005,171.1,2010026610,2010,005,17,11,08,18,06,7,4,1,1,1,01
101,82.29,2010026611,2010,101,14,14,08,18,34,1,4,5,2,4,09
005,104.69,2010026612,2010,005,34,11,08,19,06,1,5,6,1,1,01
101,83.5,2010026613,2010,101,14,14,08,19,02,1,1,1,1,1,01
005,174.88,2010026614,2010,005,17,11,08,18,06,1,4,2,1,1,01
167,28.26,2010026615,2010,167,17,14,08,18,13,7,1,1,1,1,01
