rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
509,13.64,2011024325,2011,509,17,16,07,18,50,6,4,6,1,6,02
527,0.21,2011024326,2011,527,31,14,07,16,06,1,2,2,1,1,02
500,5.96,2011024327,2011,500,06,12,07,17,13,1,1,1,2,1,02
205LX02833,0.03,2011024328,2011,205,06,11,07,17,06,7,1,2,1,1,02
501COVANCVR,0.39,2011024329,2011,501,06,14,07,20,03,1,1,1,1,1,01
005P114649,0.35,2011024330,2011,005,17,11,07,15,06,1,1,5,1,1,02
516,3.57,2011024331,2011,516,17,12,07,20,06,1,1,1,1,4,02
167,15.12,2011024332,2011,167,17,12,07,28,06,7,4,1,1,1,01
005LX13069,0.06,2011024333,2011,005,27,11,07,17,06,6,1,1,1,1,01
502,5.6,2011024334,2011,502,06,14,07,26,06,1,1,1,1,1,01
099,48.9,2011024335,2011,099,31,14,07,20,04,1,4,1,1,1,02
513,0.47,2011024336,2011,513,17,14,07,19,05,1,4,1,1,1,02
099,31.2,2011024337,2011,099,17,14,07,16,06,1,1,2,2,9,03
101,248.18,2011024338,2011,101,05,14,07,19,02,7,1,1,1,4,01
005LX20247,0,2011024339,2011,005,31,11,07,18,02,1,1,2,1,1,02
020,198.09,2011024340,2011,020,24,06,07,29,32,1,4,6,1,1,01
005,228.43,2011024341,2011,005,29,11,08,01,33,1,4,1,1,1,01
522,22.48,2011024342,2011,522,31,12,07,18,06,7,4,2,1,1,02
002,61.95,2011024343,2011,002,17,02,07,20,06,1,4,6,2,1,02
009,0.57,2011024344,2011,009,31,14,08,01,06,7,1,1,1,1,01
005,155.51,2011024345,2011,005,17,11,07,18,05,6,4,2,1,1,01
169,16.6,2011024346,2011,169,17,06,07,15,16,6,4,1,1,1,01
099,48.29,2011024347,2011,099,31,14,08,01,06,1,5,1,1,1,01
005,194.56,2011024348,2011,005,31,11,07,18,06,1,4,1,1,1,01
522,0.93,2011024349,2011,522,17,14,07,19,33,1,3,1,1,4,01
101,79.13,2011024350,2011,101,14,02,07,18,12,1,4,6,1,1,02
099LX02297,0.4,2011024352,2011,099,17,12,08,01,06,7,1,1,1,1,01
099,34.08,2011024353,2011,099,17,14,07,17,02,7,1,1,2,9,02
099LX03244,0.02,2011024354,2011,099,17,12,07,20,02,1,1,2,1,4,01
099,33.78,2011024355,2011,099,17,14,07,18,13,1,3,1,1,1,01
099,33.2,2011024356,2011,099,17,14,07,16,06,1,1,1,1,1,01
522,3.47,2011024357,2011,522,17,14,07,17,71,5,1,1,1,3,01
099,32.21,2011024358,2011,099,17,14,08,01,06,7,1,1,1,1,01
099,31.72,2011024359,2011,099,17,14,07,18,06,1,4,1,1,1,01
099COVIADCT,1.11,2011024360,2011,099,17,12,07,16,04,1,4,1,1,1,01
161,22.35,2011024361,2011,161,27,14,07,14,06,1,2,1,1,1,02
005,143.88,2011024362,2011,005,17,11,07,14,16,1,5,1,1,1,02
090,2.3,2011024363,2011,090,17,11,07,14,06,1,4,2,1,1,01
005,106.59,2011024364,2011,005,34,11,07,14,06,1,4,6,2,1,02
104,21.48,2011024365,2011,104,18,02,07,14,04,1,4,2,1,1,01
310,0.7,2011024366,2011,310,18,14,07,15,06,1,4,2,1,1,01
705,0.04,2011024367,2011,705,27,11,07,16,16,7,5,2,2,1,03
182LX00293,0.01,2011024368,2011,182,03,11,07,16,06,7,2,1,1,1,02
097,58.06,2011024369,2011,097,39,02,07,14,33,1,4,1,1,1,01
405S101686,0,2011024370,2011,405,17,11,07,16,17,6,1,2,1,1,01
205Q202762,0.35,2011024371,2011,205,06,11,07,16,33,1,4,6,2,1,03
405,4.02,2011024372,2011,405,17,11,07,16,06,1,4,6,2,1,03
005R114234,0.38,2011024373,2011,005,17,11,07,16,06,1,1,1,1,1,01
161,30.92,2011024374,2011,161,27,14,07,16,33,1,4,6,2,1,03
101,365.5,2011024375,2011,101,34,12,07,16,33,6,4,6,2,1,02
003,28.84,2011024376,2011,003,18,02,07,16,02,7,4,2,2,1,03
104,30.63,2011024377,2011,104,17,14,07,16,12,1,4,2,1,1,01
005,193.4,2011024378,2011,005,31,11,07,14,05,1,4,1,1,4,01
007,52.18,2011024379,2011,007,27,14,07,17,06,6,1,1,2,1,03
142,0.8,2011024380,2011,142,20,07,07,14,13,7,4,6,1,1,01
510,12.63,2011024381,2011,510,34,06,07,15,06,7,1,1,1,1,01
510,0.17,2011024382,2011,510,34,14,07,17,03,1,6,1,1,4,02
005,200.97,2011024383,2011,005,31,11,07,14,33,1,4,1,1,1,02
005,213.44,2011024384,2011,005,31,01,07,17,98,1,4,1,1,1,01
161,24.94,2011024385,2011,161,27,14,07,17,06,1,4,2,2,1,01
518,3.34,2011024386,2011,518,17,12,07,17,60,6,4,2,1,1,02
204,2.02,2011024387,2011,204,31,12,07,14,33,1,1,2,2,1,03
009,15.42,2011024388,2011,009,31,12,07,16,06,1,1,1,2,1,03
005,0.1,2011024389,2011,005,17,12,07,16,33,1,4,7,2,1,03
303,0.2,2011024390,2011,303,18,14,07,17,06,1,2,2,1,1,02
510,1.69,2011024391,2011,510,34,16,07,18,04,1,C,1,1,1,01
005,113.82,2011024392,2011,005,34,11,07,17,06,7,4,2,2,1,03
002,288.82,2011024393,2011,002,32,14,07,14,06,1,4,6,1,1,01
005,157.47,2011024394,2011,005,17,11,07,17,34,7,4,1,1,6,02
405,7.74,2011024395,2011,405,17,11,07,18,06,1,4,2,1,1,01
005,156.17,2011024396,2011,005,17,11,07,17,99,1,4,1,1,1,02
101Q136438,0.44,2011024397,2011,101,34,12,07,16,60,1,4,6,2,1,03
005,111.61,2011024398,2011,005,34,11,07,17,06,7,4,1,2,1,02
121,6.55,2011024399,2011,121,34,16,07,18,60,7,4,1,1,1,01
005,107.02,2011024400,2011,005,34,11,07,18,50,7,4,1,1,1,01
161,18.42,2011024401,2011,161,27,14,07,14,05,7,4,2,1,1,01
548,8.91,2011024402,2011,548,37,07,07,16,33,1,4,2,2,3,03
099,13.37,2011024403,2011,099,17,14,07,16,05,1,5,2,1,1,01
096,0.72,2011024404,2011,096,31,14,07,16,06,1,1,2,1,1,01
005CD18987,0.5,2011024405,2011,005,31,11,07,19,06,1,4,2,1,2,01
005,123.04,2011024406,2011,005,27,11,07,19,06,7,4,2,1,1,02
500,19.54,2011024407,2011,500,06,16,07,14,16,7,4,1,1,1,02
097,311.46,2011024408,2011,097,24,02,07,17,50,6,4,1,1,1,01
099,2.32,2011024409,2011,099,17,16,07,17,14,1,4,2,1,4,01
090LX29619,0.31,2011024410,2011,090,32,11,07,19,06,7,1,6,1,1,01
516,5.52,2011024411,2011,516,17,14,07,19,13,1,1,1,1,1,02
243,10.14,2011024412,2011,243,13,06,07,18,60,1,4,1,1,6,01
526,0.64,2011024413,2011,526,31,12,07,19,03,1,1,6,1,1,01
007,56.4,2011024414,2011,007,27,14,07,19,04,1,4,1,1,1,01
516,2.09,2011024415,2011,516,17,12,07,19,06,1,4,2,1,1,01
167,21.16,2011024416,2011,167,17,12,07,19,27,1,4,2,1,1,01
005Q117655,0.08,2011024417,2011,005,17,11,07,19,06,7,2,2,2,1,01
523,0,2011024418,2011,523,17,14,07,14,13,1,6,2,2,1,01
005R118319,0.63,2011024419,2011,005,31,11,07,16,06,1,4,6,2,1,03
500,1.13,2011024420,2011,500,06,12,07,19,07,7,1,6,1,4,01
500,6.57,2011024421,2011,500,06,12,07,16,06,7,4,2,1,1,02
202,6.97,2011024422,2011,202,17,14,07,16,03,7,1,1,2,1,03
515,4.85,2011024423,2011,515,17,16,07,15,06,1,1,1,1,1,01
204,2.02,2011024424,2011,204,31,12,07,18,06,7,1,1,1,1,01
007,44.62,2011024425,2011,007,27,14,07,19,07,7,6,1,1,1,01
099,42.02,2011024426,2011,099,31,14,07,18,06,1,1,1,1,1,01
524,5.75,2011024427,2011,524,31,16,07,16,02,1,1,1,2,1,03
099,42.47,2011024428,2011,099,31,14,07,19,13,6,3,2,1,1,01
195,13.86,2011024429,2011,195,38,02,07,19,32,1,4,2,1,6,02
090,280.29,2011024430,2011,090,32,11,07,18,15,1,4,1,1,1,01
285,4.03,2011024431,2011,285,04,14,07,18,12,1,6,1,1,1,01
285,0.71,2011024432,2011,285,04,14,07,17,03,1,1,1,1,1,01
002,254.84,2011024433,2011,002,22,02,07,14,32,1,4,5,1,6,01
004,61.71,2011024434,2011,004,08,14,07,15,06,1,1,2,1,1,01
542,2.08,2011024435,2011,542,37,16,07,19,06,7,2,1,1,1,01
090,273.7,2011024436,2011,090,32,11,07,20,32,1,4,1,1,1,01
090,280.33,2011024437,2011,090,32,11,07,18,06,1,4,1,1,1,01
002,273.16,2011024438,2011,002,32,14,07,19,34,1,1,1,1,1,01
005P100028,0.2,2011024439,2011,005,06,11,07,16,33,1,4,6,2,4,03
014S200793,0.18,2011024440,2011,014,06,12,07,19,33,1,1,6,8,3,03
397,21.61,2011024441,2011,397,11,14,07,19,06,1,1,1,1,1,01
005,194.08,2011024442,2011,005,31,11,07,19,06,1,4,1,2,1,02
099,43.95,2011024443,2011,099,31,14,07,16,06,1,1,2,1,1,02
005,137.95,2011024444,2011,005,27,11,07,19,06,7,4,1,1,1,02
526P100172,0.27,2011024445,2011,526,31,12,07,19,33,1,4,5,2,1,02
101Q136438,0.46,2011024446,2011,101,34,12,07,14,60,7,4,6,2,1,03
005,105.79,2011024447,2011,005,34,11,07,14,06,1,4,6,2,1,03
101,84.77,2011024448,2011,101,14,14,07,15,02,1,1,1,2,1,03
101,83.67,2011024449,2011,101,14,14,07,17,06,1,4,1,1,1,01
092,0,2011024450,2011,092,31,16,07,19,06,1,1,2,2,3,03
020,25.22,2011024451,2011,020,15,02,07,17,60,1,4,5,2,1,02
002,284.59,2011024452,2011,002,32,14,07,20,02,6,1,2,1,1,01
900,3.87,2011024453,2011,900,17,14,07,19,12,7,6,6,1,1,01
524,4.38,2011024454,2011,524,31,14,07,19,06,1,4,1,1,1,02
161,24.98,2011024455,2011,161,27,14,07,20,06,7,5,1,1,1,02
020,11.92,2011024456,2011,020,16,14,07,20,06,6,1,1,1,1,01
090,7.22,2011024457,2011,090,17,11,07,17,60,7,5,1,2,1,03
005,152.54,2011024458,2011,005,17,11,07,18,05,7,4,6,1,1,01
090,92.32,2011024459,2011,090,19,01,07,18,34,6,4,5,1,1,01
090S110562,0.34,2011024460,2011,090,19,01,07,16,33,6,1,1,1,1,01
099,37.69,2011024461,2011,099,31,14,07,19,13,6,3,1,2,1,03
104,26.15,2011024462,2011,104,31,14,07,16,06,7,4,1,1,1,02
410,11.62,2011024463,2011,410,27,16,07,16,06,1,3,1,2,1,01
285,1.73,2011024464,2011,285,04,14,07,18,12,1,1,1,1,1,01
285,3.16,2011024465,2011,285,04,14,07,20,06,1,1,1,1,1,01
099,16.03,2011024466,2011,099,17,14,07,18,03,1,3,2,1,1,01
012,41.89,2011024467,2011,012,34,02,07,18,06,1,5,1,1,1,01
516,6.2,2011024468,2011,516,17,14,07,20,07,6,1,3,1,1,01
005P213316,0.09,2011024469,2011,005,27,11,07,16,33,1,4,2,2,1,03
005,131.9,2011024470,2011,005,27,11,07,16,06,7,4,1,1,1,02
005LX13503,0.09,2011024471,2011,005,27,11,07,16,12,1,1,2,1,1,01
302,13.76,2011024472,2011,302,27,14,07,16,12,1,3,1,1,1,02
005,125.01,2011024473,2011,005,27,11,07,18,04,1,4,6,1,1,05
005,122.76,2011024474,2011,005,27,11,07,18,06,1,4,6,1,1,05
006,50.45,2011024475,2011,006,21,06,07,17,34,7,4,1,1,6,01
005,68.58,2011024476,2011,005,21,01,07,20,32,1,4,1,1,6,02
005,81.24,2011024477,2011,005,21,11,07,17,32,1,4,1,1,5,01
005,81.27,2011024478,2011,005,21,11,07,20,05,1,4,1,1,1,01
002,282.58,2011024479,2011,002,32,14,07,20,06,7,2,1,1,1,01
007,53.06,2011024480,2011,007,27,14,07,19,06,7,2,1,1,1,02
161,21.34,2011024481,2011,161,27,14,07,19,06,1,1,1,1,1,02
161,23.21,2011024482,2011,161,27,14,07,19,06,7,1,2,1,1,02
512R100087,0.08,2011024483,2011,512,27,12,07,19,04,1,4,5,1,1,02
101,267.26,2011024484,2011,101,05,02,07,17,06,7,4,1,2,1,03
003,57.67,2011024485,2011,003,18,02,07,17,33,1,4,1,2,1,03
203,5.22,2011024486,2011,203,17,06,07,14,13,1,1,1,1,3,02
405,12.39,2011024487,2011,405,17,11,07,19,04,1,4,8,1,4,01
405Q101548,0.07,2011024488,2011,405,17,11,07,19,33,1,4,5,1,1,01
009,77.89,2011024489,2011,009,37,07,07,14,60,1,4,1,2,1,03
005,274.68,2011024490,2011,005,37,01,07,14,99,1,5,5,2,1,03
005,146.1,2011024491,2011,005,17,11,07,16,34,7,4,5,1,1,01
090,9.57,2011024492,2011,090,17,11,07,20,06,7,4,2,1,1,01
169,22.99,2011024493,2011,169,17,14,07,18,06,7,1,1,1,1,01
507,10.56,2011024494,2011,507,34,07,07,17,32,1,4,1,2,3,03
002,287.56,2011024495,2011,002,32,14,07,19,06,1,1,1,2,1,02
003P105241,0.39,2011024496,2011,003,18,12,07,17,06,7,1,6,2,1,02
012,197.81,2011024497,2011,012,39,12,07,20,06,1,1,1,1,1,01
526,4.45,2011024498,2011,526,31,12,07,18,06,1,1,1,1,1,01
104,20.46,2011024499,2011,104,18,02,07,18,03,1,3,1,1,1,01
405CI00165,0.05,2011024500,2011,405,17,11,07,20,06,7,4,1,1,3,01
405,1.76,2011024501,2011,405,17,11,07,14,06,1,4,1,2,1,03
405,2.36,2011024502,2011,405,17,11,07,20,06,7,5,1,1,1,01
405,3.63,2011024503,2011,405,17,11,07,20,06,1,4,1,1,1,01
395,23.87,2011024504,2011,395,03,14,07,19,71,7,1,1,1,4,01
027,2.53,2011024505,2011,027,38,14,07,18,02,7,1,2,1,1,01
005Q117168,0.22,2011024506,2011,005,17,11,07,20,05,1,4,1,1,1,02
005,135.86,2011024507,2011,005,27,11,07,19,05,1,1,6,1,1,02
027,88.75,2011024508,2011,027,32,14,07,23,06,1,5,1,1,1,01
504,1.77,2011024509,2011,504,08,06,07,16,60,1,4,6,1,1,02
005R217176,0.04,2011024510,2011,005,17,11,07,23,60,6,4,1,1,1,01
007,25.06,2011024511,2011,007,27,06,07,23,34,1,4,6,1,1,01
527,7.76,2011024512,2011,527,31,14,07,18,06,1,1,1,1,1,01
019,7.01,2011024513,2011,019,16,06,07,20,54,1,4,1,1,1,01
432,5.7,2011024514,2011,432,08,14,07,17,73,6,4,1,2,1,02
005,54.17,2011024515,2011,005,08,01,07,23,54,1,4,2,1,1,01
005,51.03,2011024516,2011,005,08,01,07,16,34,6,4,6,2,1,02
090,280.24,2011024517,2011,090,32,11,07,20,06,1,4,1,1,1,01
028,0.45,2011024518,2011,028,09,14,07,17,50,6,4,1,1,1,01
101,316.93,2011024519,2011,101,23,02,07,23,62,1,1,6,1,1,01
900,15.98,2011024520,2011,900,17,14,07,18,16,1,1,2,1,1,01
303LX00766,0.07,2011024521,2011,303,18,12,07,25,06,1,1,6,2,1,03
090,275.69,2011024522,2011,090,32,11,07,18,06,1,4,2,1,1,01
090,289.83,2011024523,2011,090,32,11,07,19,33,1,4,1,1,6,01
007,53.3,2011024524,2011,007,27,14,07,23,71,6,4,1,1,4,01
012,312.46,2011024525,2011,012,36,02,07,19,32,1,4,2,1,6,01
525,18.55,2011024526,2011,525,15,02,07,16,12,1,1,1,2,1,03
099,0.18,2011024527,2011,099,27,14,07,20,06,7,1,5,1,1,01
090,67.02,2011024528,2011,090,19,01,07,18,06,1,4,2,1,1,01
007,48.12,2011024529,2011,007,27,14,07,16,13,1,3,1,1,1,01
512S500821,0.21,2011024530,2011,512,27,12,07,17,50,1,5,6,2,1,03
012,82.45,2011024531,2011,012,21,02,07,19,06,7,1,2,1,1,02
182,6,2011024532,2011,182,03,11,07,14,98,1,4,1,1,1,01
240,31.33,2011024533,2011,240,03,12,07,18,04,1,4,2,1,1,01
090,139.38,2011024534,2011,090,13,01,07,17,04,6,4,6,1,1,01
028,37.93,2011024535,2011,028,13,06,07,19,07,7,1,1,2,1,03
090,165.73,2011024536,2011,090,13,01,07,16,33,6,4,1,1,1,01
507,25.38,2011024537,2011,507,34,06,07,26,02,1,1,1,1,1,02
010,13.52,2011024538,2011,010,19,07,07,23,60,1,3,1,1,2,01
082,14.01,2011024539,2011,082,19,01,07,24,34,6,4,6,1,1,01
090,128.78,2011024540,2011,090,19,01,07,20,54,1,4,6,1,1,01
203,22.45,2011024541,2011,203,31,06,07,19,34,1,1,2,1,6,01
520,0.94,2011024542,2011,520,17,12,07,18,06,1,4,5,1,1,01
520,3.4,2011024543,2011,520,17,12,07,18,05,1,4,2,1,1,01
090,0.28,2011024544,2011,090,17,11,07,17,06,7,4,6,1,1,01
031,8.01,2011024545,2011,031,26,06,07,19,62,1,4,5,9,6,00
020,388.04,2011024546,2011,020,26,06,07,19,60,6,4,6,2,1,03
500,1.13,2011024547,2011,500,06,12,07,19,06,6,5,1,1,1,01
005,0.39,2011024548,2011,005,06,11,07,24,06,1,4,2,1,1,01
500,7.98,2011024549,2011,500,06,12,07,24,13,7,1,1,1,1,01
166,4.18,2011024550,2011,166,18,16,07,15,71,7,1,3,1,1,01
160,0.12,2011024551,2011,160,18,16,07,25,06,1,4,1,2,1,03
160,0.82,2011024552,2011,160,18,16,07,25,06,7,1,2,2,1,03
125,5.82,2011024553,2011,125,36,14,07,15,03,7,1,1,1,1,01
005Q118278,0.45,2011024554,2011,005,31,11,07,16,50,1,4,5,1,1,01
405,24.51,2011024555,2011,405,17,11,07,26,06,1,4,1,2,1,03
005R518259,0.07,2011024556,2011,005,31,11,07,16,33,1,4,1,1,1,02
014,167.16,2011024557,2011,014,03,06,07,26,02,7,1,1,1,1,01
395,198.44,2011024558,2011,395,33,02,07,17,06,7,2,2,1,1,01
310,1.44,2011024559,2011,310,18,14,07,24,33,1,1,2,1,1,01
007,52.18,2011024560,2011,007,27,14,07,27,12,1,1,1,1,1,01
500,2.52,2011024561,2011,500,06,12,07,22,06,7,4,1,1,1,01
500,4.5,2011024562,2011,500,06,12,07,20,04,1,4,1,1,1,02
005S118904,0.45,2011024563,2011,005,31,11,07,26,34,1,4,5,2,1,03
702,3.84,2011024564,2011,702,27,06,07,26,32,1,4,1,1,1,01
202,14.4,2011024565,2011,202,17,06,07,19,60,6,4,6,1,6,02
405CI01772,0.36,2011024566,2011,405,17,11,07,24,05,1,1,1,1,1,01
018,0.21,2011024567,2011,018,17,12,07,22,07,7,1,1,1,4,01
005Q117806,0.08,2011024568,2011,005,31,11,07,26,06,1,4,6,1,1,02
522,5.85,2011024569,2011,522,17,14,07,26,06,7,5,1,2,1,02
005,101.65,2011024570,2011,005,34,11,07,18,33,1,4,1,1,4,01
900,13.51,2011024571,2011,900,17,06,07,19,06,6,7,1,1,1,02
405,8.93,2011024572,2011,405,17,11,07,19,03,1,5,1,1,1,02
018P500408,0.22,2011024573,2011,018,17,12,07,16,06,1,1,2,1,4,01
405,5.08,2011024574,2011,405,17,11,07,19,33,1,4,1,1,1,02
005,160,2011024575,2011,005,17,11,07,17,05,1,4,2,1,1,02
405,5.12,2011024576,2011,405,17,11,07,18,06,1,4,1,1,1,02
167,27.66,2011024577,2011,167,17,12,07,18,13,1,1,1,1,1,02
018,0.52,2011024578,2011,018,17,12,07,18,06,1,4,1,1,1,01
005,153.41,2011024579,2011,005,17,11,07,26,98,1,4,6,1,1,01
182,12,2011024580,2011,182,11,11,07,18,33,1,4,1,1,1,01
090,9.02,2011024581,2011,090,17,11,07,27,06,1,4,1,1,1,01
090,13.99,2011024582,2011,090,17,11,07,14,06,1,4,1,2,1,03
405S101686,0.13,2011024583,2011,405,17,11,07,14,33,7,4,6,2,1,03
090,8.53,2011024584,2011,090,17,11,07,25,06,7,4,2,2,1,02
520,6.95,2011024585,2011,520,17,12,07,19,06,7,4,6,1,1,01
405,12.3,2011024586,2011,405,17,11,07,20,04,1,4,2,1,1,01
520CI00972,0.55,2011024587,2011,520,17,12,07,19,06,1,4,2,1,3,01
090P200907,0.55,2011024588,2011,090,17,11,07,14,06,1,5,1,2,1,03
405,14.01,2011024589,2011,405,17,11,07,14,06,7,4,1,2,1,02
005CI13192,1.22,2011024590,2011,005,27,11,07,23,06,7,1,2,1,1,01
005,132.26,2011024591,2011,005,27,11,07,25,06,1,4,2,1,1,01
005,130.46,2011024592,2011,005,27,11,07,26,06,7,4,1,1,1,01
410,4.69,2011024593,2011,410,27,16,07,28,71,6,3,1,1,1,01
090,8.22,2011024594,2011,090,17,11,07,20,06,1,4,2,1,1,02
020,55.02,2011024596,2011,020,29,14,07,28,04,1,4,1,1,1,01
020,63.21,2011024597,2011,020,29,16,07,26,06,1,4,1,1,1,01
005,233.44,2011024598,2011,005,29,01,07,26,06,1,4,3,1,1,01
005Q112390,0.07,2011024599,2011,005,27,11,07,17,50,1,4,1,2,4,02
005S113490,0.11,2011024600,2011,005,27,11,07,17,33,1,4,2,2,1,01
005,126.94,2011024601,2011,005,27,11,07,18,06,1,4,1,1,1,01
101,363.78,2011024602,2011,101,34,12,07,16,33,0,4,2,2,4,03
005,111.99,2011024604,2011,005,34,11,07,28,32,1,4,1,1,4,02
405,11.72,2011024605,2011,405,17,11,07,29,06,1,4,2,1,1,01
007,51.24,2011024606,2011,007,27,14,07,25,06,7,1,1,1,4,01
161,10.95,2011024607,2011,161,27,06,07,25,04,7,4,1,1,1,02
512,3.22,2011024608,2011,512,27,12,07,19,33,7,4,1,1,1,01
007,50.19,2011024609,2011,007,27,14,07,24,06,7,1,1,1,1,01
162,4.95,2011024610,2011,162,27,16,07,24,06,1,5,1,1,1,01
007,51.7,2011024611,2011,007,27,14,07,25,06,7,1,1,1,1,02
003,55.92,2011024612,2011,003,18,02,07,25,06,1,2,2,2,1,03
542,16.85,2011024613,2011,542,37,06,07,24,13,1,1,6,1,1,01
101COABERDN,3.85,2011024614,2011,101,14,14,07,20,03,1,1,2,1,1,01
090Q510606,0.08,2011024615,2011,090,19,01,07,29,62,6,4,8,1,1,01
007,55.26,2011024616,2011,007,27,14,08,01,33,7,1,1,1,4,01
405,1.06,2011024617,2011,405,17,11,07,28,06,1,4,1,1,1,01
005,131.46,2011024618,2011,005,27,11,07,25,06,7,4,1,1,4,01
539,10.74,2011024619,2011,539,37,14,07,31,06,7,2,2,1,1,01
005,114.14,2011024620,2011,005,34,11,07,29,06,1,4,2,1,1,02
005P119890,0.21,2011024621,2011,005,31,11,08,01,71,7,1,1,1,7,01
101COABERDN,2.64,2011024622,2011,101,14,14,07,15,03,1,1,1,2,1,03
005,152.65,2011024623,2011,005,17,11,07,25,06,7,4,1,2,1,03
405,4.53,2011024624,2011,405,17,11,07,25,16,1,4,1,1,1,02
167P102110,0.12,2011024625,2011,167,17,12,07,25,06,1,4,2,2,1,02
099,8.25,2011024626,2011,099,17,14,08,01,05,1,1,1,1,1,01
005,130.77,2011024627,2011,005,27,11,07,29,06,1,4,1,1,1,01
003,44.95,2011024628,2011,003,18,12,07,19,33,1,4,6,1,1,02
241,11.31,2011024629,2011,241,39,07,07,27,06,6,1,2,1,6,01
005CI16396,1.1,2011024630,2011,005,17,11,07,29,33,1,4,2,1,4,01
099,44.11,2011024631,2011,099,31,14,07,27,13,6,1,2,1,1,01
012,192.86,2011024632,2011,012,39,02,07,26,50,1,4,5,1,2,01
005,207.24,2011024633,2011,005,31,01,07,27,06,1,4,1,1,1,01
500,6.98,2011024634,2011,500,06,12,07,27,06,1,1,1,1,1,01
014,169.19,2011024635,2011,014,03,06,07,27,60,6,4,1,1,1,01
395,25.41,2011024636,2011,395,03,12,07,29,05,1,4,2,1,1,01
240,5.83,2011024637,2011,240,03,06,07,28,02,6,3,1,1,1,01
240,41.23,2011024638,2011,240,03,12,07,28,02,1,B,5,1,1,01
182,11.39,2011024639,2011,182,11,11,07,27,34,7,4,1,1,6,01
405,3.37,2011024640,2011,405,17,11,07,28,06,7,4,1,1,1,01
405,3.3,2011024641,2011,405,17,11,07,28,04,1,4,2,1,1,01
405,0.46,2011024642,2011,405,17,11,07,27,06,1,4,5,1,1,01
405,7.37,2011024643,2011,405,17,11,07,29,06,1,4,6,1,1,01
099,43.95,2011024644,2011,099,31,14,07,28,06,1,1,1,1,1,01
405,24.28,2011024645,2011,405,17,11,07,29,06,7,4,2,1,1,01
003,36.71,2011024646,2011,003,18,12,07,18,05,1,4,6,2,4,02
231,39.88,2011024647,2011,231,22,07,07,27,11,7,4,1,8,3,09
161,22.01,2011024648,2011,161,27,14,07,19,06,1,4,1,1,1,02
101,258.76,2011024649,2011,101,05,02,07,27,03,1,3,2,1,1,01
116,3.2,2011024650,2011,116,16,07,07,28,62,6,4,1,1,1,01
012,120.77,2011024651,2011,012,21,02,07,23,62,1,4,1,1,1,01
125,3.45,2011024652,2011,125,36,12,08,01,33,1,4,2,1,1,01
520,3.59,2011024653,2011,520,17,12,07,18,06,1,4,4,1,1,01
005,0.05,2011024654,2011,005,17,12,07,17,33,1,4,7,2,1,03
410,0.42,2011024655,2011,410,27,12,07,17,03,7,1,1,2,1,03
202,0.31,2011024656,2011,202,17,16,07,15,16,1,1,2,1,1,02
161,17.29,2011024657,2011,161,27,14,07,17,06,1,2,2,2,1,03
161,22.34,2011024658,2011,161,27,14,07,18,06,7,4,1,1,1,01
125,1.52,2011024659,2011,125,36,02,07,17,32,0,4,1,1,4,01
507,2.39,2011024660,2011,507,21,16,07,20,33,6,4,2,2,1,03
005,123.66,2011024661,2011,005,27,11,07,29,06,7,4,2,1,1,01
516,11.69,2011024662,2011,516,17,14,07,15,03,1,1,1,1,3,01
014,1.31,2011024663,2011,014,06,12,07,28,04,1,4,1,1,6,01
512P100163,0.58,2011024664,2011,512,27,12,07,16,16,1,1,3,2,1,02
900,14.95,2011024665,2011,900,17,14,07,29,13,6,1,1,1,4,01
167,1.01,2011024666,2011,167,27,14,08,02,17,7,3,1,1,5,01
513,2.25,2011024668,2011,513,17,14,07,28,04,1,4,1,1,1,01
101,246.9,2011024669,2011,101,05,14,08,02,16,1,1,2,1,1,01
096,2.38,2011024670,2011,096,31,14,08,02,34,1,5,2,1,1,01
097,218.57,2011024671,2011,097,09,02,07,21,33,1,4,5,1,6,01
002,82.15,2011024672,2011,002,04,02,07,29,32,1,4,5,1,6,01
202,22.16,2011024673,2011,202,17,06,07,31,06,7,3,1,1,1,02
167LX01793,0.16,2011024674,2011,167,17,12,08,02,06,1,5,2,1,1,01
103,9.62,2011024676,2011,103,25,07,07,31,32,1,4,1,1,6,01
005RL005EXP,6.58,2011024677,2011,005,17,11,12,02,05,1,4,1,1,1,01
524,6.54,2011024678,2011,524,31,16,07,21,13,1,3,6,1,6,01
005,130.31,2011024679,2011,005,27,11,07,21,06,7,4,1,2,1,03
005,121,2011024680,2011,005,27,11,07,21,06,1,4,1,2,1,02
161,19.7,2011024681,2011,161,27,14,08,02,12,7,6,2,1,1,01
020SPANACRT,3.53,2011024683,2011,020,29,14,07,28,07,1,1,1,1,1,01
101,54.91,2011024684,2011,101,25,02,08,02,60,0,3,1,1,1,01
524,0.24,2011024685,2011,524,31,14,08,01,04,1,4,1,1,1,01
005RL005EXP,5.54,2011024686,2011,005,17,11,12,01,06,7,4,5,2,4,03
005RL005EXP,1.61,2011024687,2011,005,17,11,12,07,06,6,4,1,1,1,01
005RL005EXP,6.32,2011024688,2011,005,17,11,12,01,16,7,4,1,1,4,01
305,0.6,2011024689,2011,305,18,12,07,21,50,1,5,1,1,6,01
082LX03324,0.29,2011024690,2011,082,39,11,08,02,06,7,1,2,1,1,01
099P103180,0.07,2011024691,2011,099,17,12,07,21,06,7,4,2,2,1,03
