rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
005,165.36,2009027555,2009,005,17,11,08,06,06,7,4,1,1,1,01
090,290.7,2009027556,2009,090,32,11,08,18,04,1,4,1,1,1,01
005,165.24,2009027557,2009,005,17,11,10,18,33,7,4,1,1,1,01
007,54.85,2009027558,2009,007,27,14,10,27,06,1,5,2,1,2,01
005,147.36,2009027559,2009,005,17,11,10,28,04,1,4,3,1,4,01
090,88.98,2009027560,2009,090,19,01,11,07,50,7,4,2,4,6,05
090,66.78,2009027561,2009,090,19,01,11,01,33,1,4,6,2,1,01
005,74.2,2009027562,2009,005,21,11,11,07,32,1,4,1,2,4,03
090,64.86,2009027563,2009,090,19,01,11,06,34,6,4,2,2,1,03
082,0.82,2009027564,2009,082,19,01,11,05,33,7,4,5,1,1,01
005,142.27,2009027568,2009,005,17,11,10,30,06,7,4,1,1,1,02
518,2.57,2009027569,2009,518,17,12,10,16,04,1,4,2,2,4,03
005,126.45,2009027570,2009,005,27,11,11,10,06,1,4,1,2,1,03
005,133.85,2009027571,2009,005,27,11,11,06,33,1,4,2,7,4,03
005,129.8,2009027572,2009,005,27,11,11,06,02,1,4,1,7,4,03
090,256.67,2009027573,2009,090,32,01,11,09,34,7,4,1,4,2,01
090,256.41,2009027574,2009,090,32,01,11,09,50,1,4,1,4,6,01
310,0.54,2009027575,2009,310,18,14,11,10,06,1,1,1,2,4,03
522,19.23,2009027576,2009,522,31,12,10,31,32,1,5,2,1,1,02
082,118.47,2009027577,2009,082,03,01,11,05,50,1,4,2,2,6,03
182,2.83,2009027578,2009,182,03,11,11,10,06,1,4,1,1,6,01
310,1.28,2009027579,2009,310,18,14,11,11,06,7,5,1,1,1,01
205S503061,0.19,2009027580,2009,205,06,11,11,10,33,7,4,6,2,2,01
007,57.14,2009027581,2009,007,27,14,11,12,13,1,1,1,1,4,01
007,21.69,2009027582,2009,007,27,06,11,12,34,6,1,1,1,1,01
161,25.35,2009027583,2009,161,27,14,11,09,07,1,1,1,2,1,03
018,2.26,2009027584,2009,018,17,12,11,05,06,7,4,6,2,4,03
304,2.41,2009027585,2009,304,18,14,11,10,06,1,1,1,2,4,03
510,1.69,2009027586,2009,510,34,16,10,31,03,1,A,5,1,1,01
020SPANACRT,4.55,2009027587,2009,020,29,14,11,13,06,6,2,1,1,1,01
090,273.16,2009027588,2009,090,32,11,11,02,06,7,4,1,1,3,01
090,277.68,2009027590,2009,090,32,11,11,06,05,1,5,5,1,1,01
002,245.93,2009027591,2009,002,22,02,11,12,50,7,4,1,4,1,05
510,0.49,2009027592,2009,510,34,14,11,12,06,1,1,,9,1,01
405,23.38,2009027593,2009,405,17,11,11,05,06,7,4,1,2,6,03
520,9.59,2009027594,2009,520,17,12,10,09,33,1,1,8,1,3,01
090,5.42,2009027595,2009,090,17,11,10,29,06,1,4,1,1,1,02
405,18.73,2009027596,2009,405,17,11,10,21,06,7,4,1,2,4,03
405,22.73,2009027597,2009,405,17,11,11,03,06,1,4,2,1,4,01
090,46.36,2009027598,2009,090,17,01,11,10,33,1,4,2,1,1,02
005,173.23,2009027599,2009,005,17,11,08,09,05,1,4,1,1,1,01
005,163.43,2009027600,2009,005,17,11,08,07,06,1,4,1,1,1,01
005,152.6,2009027601,2009,005,17,11,08,06,06,1,4,6,1,1,01
503,6.87,2009027602,2009,503,06,12,08,24,06,1,1,1,1,1,01
167LX01066,0.02,2009027603,2009,167,27,12,08,25,07,1,1,1,1,1,01
161,32.61,2009027604,2009,161,27,14,08,24,06,1,4,2,1,1,01
518LX00162,0.23,2009027605,2009,518,17,12,08,25,03,6,1,1,1,4,01
104,28.55,2009027606,2009,104,17,14,08,08,06,7,5,1,1,1,01
104,25,2009027607,2009,104,31,14,08,07,06,1,4,2,1,1,02
290,5.83,2009027608,2009,290,32,14,08,06,03,6,3,1,1,1,01
525,4.16,2009027609,2009,525,31,14,08,08,03,1,1,1,1,4,02
500,11.78,2009027610,2009,500,06,16,08,08,60,6,4,5,1,6,01
305,2.93,2009027611,2009,305,18,12,08,25,34,5,4,1,1,5,01
305,1.62,2009027612,2009,305,18,12,08,08,06,1,5,1,1,1,01
112,16.92,2009027613,2009,112,05,07,08,07,06,1,4,1,1,1,01
503,1.8,2009027614,2009,503,06,14,08,09,33,1,5,1,1,4,01
097,2.13,2009027615,2009,097,20,02,08,07,02,1,1,1,1,1,01
142,6.64,2009027616,2009,142,20,07,08,08,60,5,4,5,1,1,01
305,10.08,2009027617,2009,305,18,14,08,07,16,7,2,1,1,1,01
161,24.91,2009027618,2009,161,27,14,08,24,06,1,4,1,1,1,01
532,4.75,2009027619,2009,532,31,07,08,07,06,7,4,1,1,1,01
516,6.2,2009027620,2009,516,17,14,08,25,05,1,5,2,2,1,02
516,5.79,2009027621,2009,516,17,14,08,25,12,7,6,1,2,1,02
167LX02131,0.11,2009027622,2009,167,17,12,08,25,05,1,2,1,1,1,01
203,18.6,2009027623,2009,203,31,06,08,24,03,7,2,1,1,1,01
082R103503,0.26,2009027624,2009,082,39,11,08,06,06,7,1,2,1,1,01
002,110.21,2009027625,2009,002,04,02,08,07,13,1,1,1,1,1,01
020,73.66,2009027627,2009,020,29,06,08,09,12,7,3,1,1,1,01
410,7.06,2009027628,2009,410,27,16,08,24,06,1,4,1,1,1,01
005,15.05,2009027629,2009,005,31,12,08,09,02,6,1,1,1,4,01
009,3.76,2009027630,2009,009,31,14,08,24,06,1,5,1,1,1,01
002,20.18,2009027631,2009,002,31,02,08,08,32,7,4,6,1,6,02
527,3.74,2009027632,2009,527,31,14,08,06,06,1,1,1,1,3,02
020,65.99,2009027633,2009,020,29,16,08,06,06,1,1,1,1,4,01
097,291.05,2009027634,2009,097,24,02,08,09,50,1,4,2,1,1,01
509,1.53,2009027636,2009,509,27,12,08,08,33,1,4,5,1,4,02
167,16.27,2009027637,2009,167,17,12,08,06,06,1,4,1,1,1,01
509,14.11,2009027638,2009,509,17,16,08,23,50,6,4,6,1,1,01
101,0.46,2009027639,2009,101,25,06,08,09,06,7,1,1,1,1,01
005,173.24,2009027640,2009,005,17,11,08,09,06,1,4,2,1,1,02
523,1.13,2009027641,2009,523,17,14,08,24,06,1,1,2,1,1,01
182LX01268,0.13,2009027642,2009,182,11,11,08,25,04,1,1,1,1,1,01
101,159,2009027643,2009,101,16,02,08,08,50,6,4,2,2,3,03
003,35.97,2009027644,2009,003,18,12,08,09,33,1,4,1,1,6,01
405,2.21,2009027645,2009,405,17,11,08,07,06,1,4,1,1,4,01
405,4.05,2009027646,2009,405,17,11,08,07,06,1,4,1,1,1,02
005CI13192,0.26,2009027647,2009,005,27,11,08,25,34,7,4,5,1,1,02
005,0.06,2009027648,2009,005,37,16,08,06,12,1,1,6,1,1,01
405,2.28,2009027649,2009,405,17,11,08,09,06,1,4,1,1,1,01
090,84.93,2009027650,2009,090,19,01,08,24,05,1,4,7,1,1,01
903,2.24,2009027651,2009,903,19,07,08,25,02,6,1,1,1,1,01
016Q102565,0.15,2009027652,2009,016,18,12,08,06,60,1,4,6,1,4,01
016,20.42,2009027653,2009,016,18,12,08,08,14,1,4,1,1,2,02
016,26.12,2009027654,2009,016,18,12,08,09,14,1,4,1,1,3,02
405Q500122,0.09,2009027655,2009,405,17,11,08,08,06,1,2,6,1,1,01
405,2.2,2009027656,2009,405,17,11,08,08,06,1,4,1,1,1,02
005P215415,0.02,2009027657,2009,005,17,11,08,08,05,1,4,1,1,1,02
005,146.85,2009027658,2009,005,17,11,08,08,05,7,4,1,1,4,01
005,157.97,2009027659,2009,005,17,11,08,09,06,1,4,1,1,1,01
405,7.45,2009027660,2009,405,17,11,08,07,06,1,4,5,1,1,02
005S514181,0.27,2009027661,2009,005,17,11,08,07,06,1,1,1,1,1,01
005,156.56,2009027662,2009,005,17,11,08,07,33,7,4,5,1,1,01
005R115826,0.25,2009027663,2009,005,17,11,08,24,06,1,1,2,1,1,01
405,7.24,2009027664,2009,405,17,11,08,23,05,1,4,2,1,1,01
405,17.05,2009027665,2009,405,17,11,08,06,06,1,4,1,1,1,01
205LX03304,0.03,2009027666,2009,205,06,11,08,24,03,1,1,1,1,1,01
548,10.25,2009027667,2009,548,37,07,08,08,33,1,4,1,1,6,01
005,263.78,2009027668,2009,005,37,11,08,07,32,1,4,1,1,4,01
002,284.59,2009027669,2009,002,32,14,08,24,06,7,5,2,1,4,01
005,133.61,2009027670,2009,005,27,11,08,09,06,7,5,1,1,1,01
702,5.79,2009027671,2009,702,27,06,08,25,34,6,4,1,1,1,01
005,124.66,2009027672,2009,005,27,11,08,26,06,1,4,1,1,1,02
090P101506,0.74,2009027673,2009,090,17,11,08,06,04,7,2,6,1,1,01
020,398.4,2009027674,2009,020,26,06,08,07,04,1,4,5,1,1,01
109,15.15,2009027675,2009,109,14,06,08,09,34,1,4,6,2,6,03
099,32.55,2009027676,2009,099,17,14,08,08,03,1,1,1,1,1,01
005P122612,0.26,2009027677,2009,005,29,11,08,07,06,1,1,7,1,1,01
012P119950,0.64,2009027678,2009,012,39,12,08,24,03,7,6,1,1,1,01
500,5.96,2009027679,2009,500,06,12,08,25,06,7,1,1,1,4,01
005,120.06,2009027680,2009,005,27,11,08,26,06,7,4,1,1,1,01
005,135.07,2009027681,2009,005,27,11,08,26,06,7,4,1,1,4,01
005,134.94,2009027682,2009,005,27,11,08,26,06,1,4,1,1,1,01
096,3.21,2009027683,2009,096,31,14,08,24,05,1,4,1,1,4,01
020,64.07,2009027684,2009,020,29,16,08,08,27,1,5,1,1,4,01
500,14.73,2009027685,2009,500,06,07,08,24,34,1,4,5,1,1,01
020,31.42,2009027686,2009,020,15,14,08,06,03,1,1,1,1,1,01
500,1.8,2009027687,2009,500,06,12,08,25,06,1,1,2,2,1,03
005,195.06,2009027688,2009,005,31,11,08,08,06,7,4,2,1,6,01
005,198.29,2009027689,2009,005,31,11,08,09,06,1,4,6,1,1,01
530,0.44,2009027690,2009,530,31,06,08,25,06,7,5,1,1,1,01
005,181.02,2009027691,2009,005,31,11,08,06,05,1,4,1,1,1,01
099,48.96,2009027692,2009,099,31,14,08,07,06,1,1,2,1,1,02
525P500066,0.2,2009027693,2009,525,31,12,08,23,06,1,1,6,1,1,01
002,26.71,2009027694,2009,002,31,02,08,07,32,1,4,2,1,1,01
020,425.48,2009027695,2009,020,26,06,11,11,32,2,4,5,2,6,02
099,5.66,2009027696,2009,099,17,14,08,24,16,1,5,1,1,1,01
529SPEVERET,0.06,2009027698,2009,529,31,14,08,25,13,1,1,1,1,1,02
099,11.35,2009027699,2009,099,17,14,08,06,06,7,5,1,1,1,01
101LX36642,0.19,2009027700,2009,101,34,12,08,24,05,1,1,2,1,1,01
516,7.75,2009027701,2009,516,17,14,08,24,07,1,3,1,1,1,01
515,1,2009027702,2009,515,17,16,08,25,06,1,5,1,1,1,01
005,167.62,2009027703,2009,005,17,11,08,07,06,1,4,2,1,1,01
090,103,2009027704,2009,090,19,01,08,07,50,1,4,1,1,1,07
520LX01014,0.07,2009027705,2009,520,17,12,08,25,05,1,5,2,1,1,02
099,46.59,2009027706,2009,099,31,14,08,25,06,1,1,1,1,1,01
005P218811,0.24,2009027707,2009,005,31,11,08,09,06,1,1,5,1,1,01
090,82.4,2009027708,2009,090,19,01,08,09,16,7,4,5,1,1,01
125,5.4,2009027709,2009,125,36,14,08,24,06,1,1,1,1,1,01
018R101179,0.28,2009027710,2009,018,17,12,08,06,06,7,2,2,1,1,01
005,153.66,2009027711,2009,005,17,11,08,08,06,1,4,6,1,1,02
405,0.86,2009027712,2009,405,17,11,08,06,05,7,4,1,1,1,01
005,145.05,2009027713,2009,005,17,11,08,24,33,6,4,1,1,1,01
005,160.05,2009027714,2009,005,17,11,08,08,33,1,4,2,1,6,01
005,163.28,2009027715,2009,005,17,11,08,09,05,7,4,1,1,1,02
202,2.5,2009027716,2009,202,17,14,08,24,04,1,1,5,1,4,01
005,170.78,2009027717,2009,005,17,11,08,18,06,7,4,1,1,1,01
520,0.69,2009027718,2009,520,17,12,08,18,06,7,4,2,1,1,01
405Q101548,0.09,2009027719,2009,405,17,11,08,18,33,1,4,6,1,1,01
270,5.3,2009027720,2009,270,38,14,08,18,34,7,4,1,1,1,01
405,20.43,2009027721,2009,405,17,11,08,17,05,1,1,2,1,6,01
005,116.52,2009027722,2009,005,27,01,08,19,16,7,4,2,1,1,01
101COABERDN,3.37,2009027723,2009,101,14,14,11,05,13,1,1,1,2,1,03
500,19.16,2009027724,2009,500,06,16,11,02,17,6,1,2,1,1,01
005LX13487,0,2009027725,2009,005,27,11,11,05,12,1,1,2,2,5,01
007,51.42,2009027726,2009,007,27,14,10,09,04,1,4,1,1,1,01
005,171.54,2009027727,2009,005,17,11,10,30,06,7,4,2,2,4,03
005,175.81,2009027728,2009,005,17,11,11,06,04,1,4,1,2,4,03
405,7.13,2009027729,2009,405,17,11,10,17,06,6,4,2,2,1,03
005,156.37,2009027730,2009,005,17,11,10,12,27,1,4,1,1,1,01
005,164.59,2009027731,2009,005,17,11,11,06,05,1,4,5,2,1,03
005,114.29,2009027732,2009,005,34,11,11,06,06,7,4,1,2,6,03
005,242.41,2009027733,2009,005,29,01,11,07,06,1,4,1,3,3,06
509LX00079,0.09,2009027734,2009,509,27,12,11,07,33,7,1,2,2,4,03
005,35.75,2009027735,2009,005,08,11,11,10,33,7,4,1,2,1,03
009,6.17,2009027736,2009,009,31,14,11,02,33,0,4,1,2,4,01
005,173.64,2009027737,2009,005,17,11,11,09,05,7,4,1,1,4,01
161,25.23,2009027738,2009,161,27,14,08,26,06,1,1,1,1,1,01
161,32.82,2009027739,2009,161,27,14,08,26,06,1,4,2,1,1,01
161,32.65,2009027740,2009,161,27,14,08,26,06,1,4,2,1,1,01
161,21.34,2009027741,2009,161,27,14,08,23,06,1,1,5,1,1,01
509LX02560,0,2009027742,2009,509,17,12,08,26,06,1,1,1,1,1,01
141,19.13,2009027743,2009,141,20,07,08,09,60,1,4,1,1,6,01
097,238.44,2009027744,2009,097,24,02,08,09,50,6,1,1,1,4,01
181,2.39,2009027745,2009,181,17,14,08,23,03,6,1,1,1,4,01
005,82.08,2009027746,2009,005,21,11,08,09,06,1,5,1,1,1,01
090LX01154,0.29,2009027747,2009,090,17,11,08,11,06,1,1,8,1,1,02
004,5.1,2009027749,2009,004,25,02,08,11,34,1,8,1,2,4,03
005LX10279,0.09,2009027750,2009,005,34,11,08,25,06,1,4,2,1,1,01
020,275.89,2009027751,2009,020,24,06,08,11,50,6,4,6,1,1,01
101,176.09,2009027752,2009,101,16,02,08,10,60,6,4,6,2,1,03
205,3.24,2009027753,2009,205,06,11,08,10,33,1,4,1,1,1,01
101,283.34,2009027754,2009,101,16,02,08,10,34,1,4,5,2,6,03
181,5.55,2009027755,2009,181,17,14,07,26,03,1,1,1,1,1,01
516,5.09,2009027756,2009,516,17,12,07,28,06,1,1,1,1,1,01
099P103130,0.18,2009027757,2009,099,17,12,08,25,06,7,1,3,1,4,01
205LX03111,0.36,2009027758,2009,205,06,11,08,10,12,6,3,1,1,1,01
101,365.17,2009027759,2009,101,34,12,08,09,34,1,4,8,2,2,03
285,1.83,2009027760,2009,285,04,14,08,25,34,1,5,1,1,1,01
285COWENTCH,1.33,2009027761,2009,285,04,14,08,26,06,6,1,1,1,1,01
285,0.61,2009027762,2009,285,04,14,08,21,03,1,1,1,1,1,01
516,14.57,2009027764,2009,516,17,16,08,09,32,6,4,2,1,3,01
005R120273,0.26,2009027765,2009,005,31,11,08,11,06,1,1,2,1,1,02
096,4.71,2009027767,2009,096,31,16,08,11,60,1,4,6,2,6,03
005R118319,0.62,2009027768,2009,005,31,11,08,11,04,1,4,5,2,4,03
405,1.15,2009027769,2009,405,17,11,08,08,06,7,4,1,1,1,01
012,331.79,2009027770,2009,012,36,14,08,10,06,1,4,1,1,1,01
161,22.2,2009027771,2009,161,27,14,08,10,33,1,1,1,2,4,03
005,165.6,2009027772,2009,005,17,11,08,10,06,1,4,1,1,4,01
099,2.77,2009027773,2009,099,17,14,08,10,06,7,4,1,2,4,03
028,2.28,2009027774,2009,028,09,14,08,25,06,1,1,2,1,1,01
002,113.08,2009027775,2009,002,04,02,08,10,33,7,4,2,1,1,01
082,91.73,2009027776,2009,082,03,01,08,11,33,1,4,1,1,1,01
020,48.48,2009027777,2009,020,29,12,08,11,06,6,1,2,1,1,01
005,165.85,2009027778,2009,005,17,11,08,09,06,7,4,6,1,1,01
005CI16396,1.25,2009027779,2009,005,17,11,08,11,04,1,4,1,1,1,01
090,0.1,2009027780,2009,090,17,11,08,09,06,1,4,1,1,1,02
005,171.27,2009027781,2009,005,17,11,08,09,06,1,4,2,1,1,01
405,23.83,2009027783,2009,405,17,11,08,10,06,7,4,5,2,4,03
005S116640,0.18,2009027784,2009,005,17,11,08,11,33,1,4,6,2,4,03
101COABERDN,1.84,2009027785,2009,101,14,14,08,09,05,1,4,1,2,2,03
101,250.3,2009027786,2009,101,05,14,08,10,06,6,4,1,2,1,03
142,13.62,2009027787,2009,142,20,07,08,10,62,6,4,6,1,1,01
007,56.58,2009027788,2009,007,27,14,08,10,06,1,1,1,1,1,02
005FI12879,0.69,2009027790,2009,005,27,11,08,23,12,1,3,5,1,1,02
007,56.96,2009027791,2009,007,27,14,08,10,05,1,4,1,2,1,03
167,0.02,2009027792,2009,167,27,14,08,26,12,1,1,1,1,1,01
005,214.09,2009027793,2009,005,31,01,08,09,01,7,4,1,1,6,01
005LX25621,0.01,2009027794,2009,005,37,11,08,10,73,7,1,1,2,1,02
539,5.5,2009027795,2009,539,37,02,08,08,13,1,1,2,1,1,01
167,28.6,2009027796,2009,167,17,14,08,10,02,7,1,1,2,4,03
020,30.3,2009027797,2009,020,15,14,08,10,06,1,4,2,1,1,01
515,5.11,2009027798,2009,515,17,16,08,26,06,1,1,1,1,1,01
167,27.8,2009027799,2009,167,17,14,08,23,03,1,1,5,1,4,01
099,12.26,2009027800,2009,099,17,14,08,23,06,1,4,1,1,1,01
823,2.2,2009027801,2009,823,39,14,08,25,06,7,5,1,1,1,01
167,20.42,2009027802,2009,167,17,12,08,10,33,1,4,1,2,4,03
167LX01385,0,2009027803,2009,167,17,12,08,27,06,1,1,1,1,1,01
004,57.99,2009027804,2009,004,08,14,08,26,06,6,1,1,1,1,01
167,18.33,2009027805,2009,167,17,12,08,09,60,7,4,1,1,1,01
405,10.63,2009027806,2009,405,17,11,08,09,06,7,4,1,1,1,01
900,12.49,2009027807,2009,900,17,06,08,10,33,1,4,5,2,1,03
202,12.98,2009027808,2009,202,17,16,08,08,34,1,5,1,1,1,01
405,23.19,2009027809,2009,405,17,11,08,08,06,1,4,2,1,1,01
405,20.76,2009027810,2009,405,17,11,08,09,06,1,1,2,1,4,01
090,13.57,2009027811,2009,090,17,11,08,11,06,1,5,1,2,1,03
005S515437,0.2,2009027812,2009,005,17,11,08,11,34,1,4,5,2,1,03
018,2.71,2009027813,2009,018,17,12,08,11,05,1,4,2,2,1,02
405,22.71,2009027814,2009,405,17,11,08,08,16,7,4,1,1,1,01
520,6.36,2009027815,2009,520,17,12,08,10,04,1,4,2,2,1,02
005,265.34,2009027816,2009,005,37,11,08,09,32,5,4,1,1,6,01
542,49.94,2009027817,2009,542,37,07,08,08,62,6,4,6,1,1,01
529,7.76,2009027818,2009,529,31,14,08,22,03,1,1,1,1,1,01
002,283.1,2009027819,2009,002,32,14,08,25,03,1,1,1,1,1,01
528,2.07,2009027820,2009,528,31,16,08,26,05,1,1,2,1,1,01
527,2.39,2009027821,2009,527,31,14,08,10,05,1,1,2,1,1,01
405LX02448,0,2009027822,2009,405,17,11,08,26,50,6,1,1,1,1,01
527,2.59,2009027823,2009,527,31,14,08,26,02,1,1,2,1,1,01
290,4.22,2009027824,2009,290,32,14,08,10,02,1,1,1,1,1,01
099,46.01,2009027825,2009,099,31,14,08,25,71,5,1,1,1,1,01
005R119939,0.26,2009027826,2009,005,31,11,08,11,06,1,1,5,1,4,01
005R123306,0.18,2009027827,2009,005,29,01,08,10,06,1,2,2,4,1,03
020,54.32,2009027828,2009,020,29,12,08,10,06,1,4,1,2,1,03
005P123251,0.2,2009027829,2009,005,29,01,08,10,06,1,4,1,2,1,03
005R123306,0.19,2009027830,2009,005,29,01,08,10,06,1,2,1,2,1,03
090,275.72,2009027831,2009,090,32,11,07,06,33,6,4,2,1,4,01
410,0.13,2009027834,2009,410,27,12,08,10,06,1,4,1,1,1,01
516,11.64,2009027837,2009,516,17,14,08,26,06,7,1,1,1,1,01
018LX01569,0.02,2009027838,2009,018,17,12,08,24,12,6,1,2,1,1,01
090LX00333,0.14,2009027839,2009,090,17,11,08,09,05,1,5,1,1,1,01
101COPRTANG,0.9,2009027840,2009,101,05,14,08,26,06,7,1,1,9,1,09
109,20.91,2009027841,2009,109,14,07,08,09,06,6,5,1,1,1,01
522,3.21,2009027842,2009,522,17,14,08,10,06,1,1,1,1,1,02
099,29.11,2009027843,2009,099,17,12,08,11,13,1,1,2,1,1,01
099,31.51,2009027844,2009,099,17,14,08,26,01,7,5,1,1,4,01
099,21.72,2009027845,2009,099,17,12,08,26,06,7,4,1,1,1,01
005FI16049,0.4,2009027846,2009,005,17,11,08,10,07,1,1,2,2,4,03
539,1.32,2009027847,2009,539,37,14,08,23,06,7,7,2,1,1,01
524,5.75,2009027848,2009,524,31,16,08,23,06,1,1,1,1,1,01
524SPCEDRWY,0.25,2009027849,2009,524,31,14,08,23,02,7,6,1,1,1,01
397,19.84,2009027850,2009,397,11,14,08,09,06,7,2,2,1,1,01
397,21.61,2009027851,2009,397,11,14,08,25,06,1,1,1,1,1,01
310,1.33,2009027852,2009,310,18,14,08,10,03,1,3,6,1,1,01
171,1.99,2009027853,2009,171,13,14,08,10,02,1,1,1,1,4,01
005R113249,0.14,2009027854,2009,005,27,11,08,10,33,1,4,6,2,1,03
512,8,2009027855,2009,512,27,12,08,09,05,1,1,1,1,5,01
161,23.31,2009027856,2009,161,27,14,08,09,06,7,4,1,1,1,01
162,0.18,2009027857,2009,162,27,16,08,08,06,7,4,1,1,1,01
164,2.53,2009027859,2009,164,17,16,08,26,02,1,3,1,1,1,01
500,5.96,2009027860,2009,500,06,12,08,08,05,1,5,1,1,4,01
005P218205,0.22,2009027861,2009,005,31,11,08,11,06,7,4,5,2,1,03
005,179.02,2009027862,2009,005,31,11,08,10,04,1,4,6,1,1,02
005,184.11,2009027863,2009,005,31,11,08,10,33,1,4,6,1,1,01
524,7.91,2009027864,2009,524,31,16,08,10,06,1,4,1,1,1,01
099,0,2009027865,2009,099,17,14,08,23,04,1,5,1,1,1,01
099,7.29,2009027866,2009,099,17,14,08,26,05,1,1,3,1,4,01
099,4.77,2009027867,2009,099,17,14,08,25,13,1,1,1,2,2,03
099,21.02,2009027868,2009,099,17,12,08,25,05,1,1,1,1,1,01
002,0.19,2009027869,2009,002,31,12,08,10,33,0,1,5,2,4,03
005LX16462,0.11,2009027870,2009,005,17,11,08,23,06,7,1,1,1,1,01
099,32.71,2009027871,2009,099,17,14,08,23,02,7,1,1,1,1,01
099,30.57,2009027872,2009,099,17,14,08,26,33,1,5,5,1,3,01
009,29.46,2009027873,2009,009,31,12,08,10,06,1,1,1,2,4,03
516,9.95,2009027874,2009,516,17,14,08,23,03,7,1,1,1,1,01
516,9.65,2009027875,2009,516,17,14,08,26,12,1,6,5,1,1,01
181,4.38,2009027876,2009,181,17,14,07,21,03,7,1,1,1,1,01
002,279.12,2009027877,2009,002,32,14,08,23,12,1,1,1,1,1,01
099,0.18,2009027878,2009,099,27,14,08,10,34,0,1,1,2,3,03
090,74.79,2009027879,2009,090,19,01,08,09,33,6,4,1,1,1,01
520LX01180,0,2009027880,2009,520,17,12,07,31,06,7,1,5,1,1,01
099,47.5,2009027881,2009,099,31,14,08,10,12,6,1,1,1,1,02
527,10.97,2009027882,2009,527,31,14,08,23,06,1,4,1,1,1,01
527,10.85,2009027883,2009,527,31,14,08,26,03,1,3,1,1,1,01
090,77.23,2009027884,2009,090,19,01,08,10,32,1,4,8,1,1,01
002,278.81,2009027885,2009,002,32,14,08,25,03,1,1,1,1,1,01
090LX28016,0,2009027886,2009,090,32,11,08,23,03,1,1,1,1,1,01
002COBROWNE,0.57,2009027887,2009,002,32,14,08,25,02,7,1,1,1,1,01
099,25.03,2009027888,2009,099,17,12,08,10,06,7,4,1,9,1,03
405,1.03,2009027889,2009,405,17,11,08,09,06,1,5,1,1,1,01
405,2.15,2009027890,2009,405,17,11,08,10,06,1,4,1,1,4,01
005,161.27,2009027891,2009,005,17,11,08,11,06,7,4,1,1,1,01
005,164.57,2009027892,2009,005,17,11,08,11,05,7,4,1,2,1,02
005,166.8,2009027893,2009,005,17,11,08,10,06,1,4,1,2,1,03
520,0.05,2009027894,2009,520,17,12,08,10,33,1,4,6,2,4,03
005,173.05,2009027895,2009,005,17,11,08,11,04,1,4,5,1,1,01
005R116473,0.26,2009027896,2009,005,17,11,08,11,33,1,4,6,2,1,03
005R116473,0.26,2009027897,2009,005,17,11,08,11,50,6,4,6,2,1,03
005S116772,0.02,2009027898,2009,005,17,11,08,10,33,1,4,6,2,1,03
005,163.12,2009027899,2009,005,17,11,08,10,06,1,4,1,2,4,03
522,0.1,2009027900,2009,522,17,14,08,10,33,1,4,6,2,4,03
908COREDMND,0.28,2009027901,2009,908,17,14,08,26,05,6,6,1,1,1,01
002,287.56,2009027902,2009,002,32,14,11,06,06,6,1,1,1,1,01
405,18.16,2009027903,2009,405,17,11,11,06,04,7,4,1,2,4,03
304,2.62,2009027904,2009,304,18,14,11,06,06,1,5,1,2,4,03
005,42.67,2009027905,2009,005,08,11,11,07,34,1,4,1,2,6,03
161,32.26,2009027906,2009,161,27,14,11,06,06,1,4,1,2,4,03
101,84.24,2009027907,2009,101,14,14,11,07,05,7,4,1,2,1,03
005,178.23,2009027908,2009,005,31,11,10,08,05,1,4,2,1,4,01
531,6.63,2009027909,2009,531,31,16,11,05,05,1,5,2,2,4,03
005,41.72,2009027910,2009,005,08,11,10,26,04,1,4,6,2,1,02
090,52.75,2009027911,2009,090,19,01,11,07,06,1,4,6,3,6,04
005P121237,0.22,2009027912,2009,005,31,01,11,09,54,1,4,5,2,4,03
005,115.77,2009027913,2009,005,27,01,10,29,16,7,4,1,1,1,01
005,184.55,2009027914,2009,005,31,11,11,13,06,1,4,1,2,2,03
005R111225,0.32,2009027915,2009,005,34,11,11,13,06,1,1,2,1,1,02
260,18.66,2009027916,2009,260,11,07,11,14,34,7,4,6,4,1,01
005,209.64,2009027917,2009,005,31,01,11,15,33,6,4,2,2,6,03
161,32.8,2009027918,2009,161,27,14,11,15,06,7,1,4,2,4,02
161,30,2009027919,2009,161,27,14,11,14,33,6,4,6,1,1,01
016,0.08,2009027920,2009,016,27,14,11,22,03,1,1,1,2,4,03
002,280.01,2009027921,2009,002,32,14,08,12,06,1,5,1,2,1,03
539,0.65,2009027922,2009,539,37,14,08,10,06,7,1,2,2,1,03
097,316.86,2009027923,2009,097,24,02,08,10,34,6,4,5,1,1,02
161,25.64,2009027924,2009,161,27,14,08,11,06,1,1,1,2,1,03
225,0.04,2009027926,2009,225,03,07,08,11,16,1,4,2,1,1,01
202,29.99,2009027927,2009,202,17,06,08,11,06,7,6,1,2,1,03
014,56.46,2009027928,2009,014,30,02,08,12,34,6,4,1,1,6,01
101P126272,0.19,2009027929,2009,101,05,02,11,14,06,1,2,2,1,1,01
516,9.45,2009027930,2009,516,17,14,08,11,33,0,4,5,2,4,03
005LX00158,0.2,2009027931,2009,005,06,11,10,27,02,7,1,6,2,4,02
005S510247,0.01,2009027932,2009,005,34,11,08,12,33,0,4,5,2,1,03
