rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
005,164.31,2008028176,005,17,11,2008,08,12,27,1,4,1,1,1,01
005,170.97,2008028177,005,17,11,2008,08,12,06,6,4,1,1,1,01
005,156.54,2008028179,005,17,11,2008,08,12,05,1,4,5,2,1,01
005,152.12,2008028181,005,17,11,2008,08,12,06,6,4,2,1,1,01
167,24.02,2008028182,167,17,12,2008,08,14,06,1,4,1,1,4,01
005,140.97,2008028183,005,17,11,2008,08,14,06,1,4,1,1,2,01
005,153.24,2008028184,005,17,11,2008,08,14,04,1,4,1,1,1,01
018,4.7,2008028185,018,17,12,2008,08,07,05,1,4,1,1,1,01
908,2.05,2008028186,908,17,14,2008,08,13,06,1,1,6,1,1,01
003LX03932,0,2008028187,003,18,12,2008,09,26,01,7,1,2,1,1,01
405CI01319,0.2,2008028188,405,17,11,2008,09,26,33,1,4,2,1,4,02
090,7.93,2008028189,090,17,11,2008,09,25,33,7,4,1,2,3,03
520,6.62,2008028190,520,17,12,2008,09,25,06,7,4,1,2,1,03
018,1.55,2008028192,018,17,12,2008,09,26,06,7,4,,1,3,01
902,11.35,2008028193,902,32,06,2008,09,26,34,1,8,1,1,3,01
005,24.49,2008028194,005,08,01,2008,09,27,03,1,4,1,1,6,01
507,29.79,2008028195,507,34,06,2008,09,26,06,7,2,1,1,1,01
512,0.37,2008028196,512,27,12,2008,09,26,06,1,4,1,1,2,02
167,3.56,2008028197,167,27,14,2008,09,27,04,1,4,1,1,1,02
512,0.53,2008028198,512,27,12,2008,09,26,06,1,4,1,1,1,02
195,92.32,2008028199,195,32,12,2008,09,26,13,7,1,1,1,1,01
005CI16396,1.32,2008028200,005,17,11,2008,09,27,06,7,4,1,1,1,01
005,169.19,2008028201,005,17,11,2008,09,27,06,1,4,1,1,1,01
005,184.36,2008028202,005,31,11,2008,09,27,06,7,4,1,1,1,01
099,43.63,2008028203,099,31,14,2008,09,26,05,1,7,1,1,4,01
510,1.28,2008028204,510,34,14,2008,09,27,06,7,4,1,1,4,01
020,27.54,2008028205,020,15,02,2008,09,25,12,7,8,5,2,1,02
005,169.76,2008028206,005,17,11,2008,09,26,06,7,4,1,1,1,01
082,47.07,2008028207,082,39,01,2008,09,26,33,7,4,1,1,1,02
082S103403,0,2008028208,082,39,11,2008,09,26,06,1,1,2,1,2,01
009,8.82,2008028209,009,31,12,2008,09,25,06,1,4,1,1,1,02
014,0.91,2008028210,014,06,12,2008,09,27,06,1,4,1,1,1,01
005,194.94,2008028211,005,31,11,2008,09,26,06,1,4,6,1,4,01
405P102637,0.21,2008028212,405,31,11,2008,09,27,33,7,4,2,1,4,01
405,6.56,2008028213,405,17,11,2008,09,25,06,1,4,2,2,1,02
395,25.76,2008028214,395,11,12,2008,09,25,06,1,4,2,1,1,01
005,206.01,2008028215,005,31,11,2008,09,27,33,1,4,1,1,6,01
500,6.98,2008028216,500,06,12,2008,09,25,02,6,1,1,1,4,01
223,1.13,2008028217,223,39,07,2008,09,26,32,1,4,1,1,1,01
005,152.36,2008028218,005,17,11,2008,09,26,02,1,4,1,1,4,02
405P100363,0.36,2008028219,405,17,11,2008,09,27,06,7,1,6,1,1,01
405,0.93,2008028220,405,17,11,2008,09,27,06,1,4,1,1,1,01
005,202.26,2008028221,005,31,11,2008,09,27,06,7,4,1,1,6,01
012,429.82,2008028222,012,02,14,2008,09,25,03,1,3,1,1,1,01
520,11.19,2008028223,520,17,12,2008,09,26,06,1,4,2,1,1,01
090,5.13,2008028224,090,17,11,2008,09,26,06,1,4,1,1,3,01
005,179.43,2008028225,005,31,11,2008,09,26,04,1,4,2,1,1,01
005CI16396,1.54,2008028226,005,17,11,2008,09,27,06,1,4,2,1,1,01
090,125.14,2008028227,090,19,01,2008,09,26,32,7,4,2,1,6,01
007,52.34,2008028228,007,27,14,2008,09,27,05,1,1,1,1,1,01
007,53.15,2008028229,007,27,14,2008,09,27,06,7,1,1,1,4,01
005R513065,0.11,2008028230,005,27,11,2008,09,20,50,1,4,5,2,1,03
016,1.13,2008028231,016,27,12,2008,09,20,06,1,4,2,2,1,03
005R113249,0.15,2008028232,005,27,11,2008,09,20,33,1,4,6,2,1,03
005P113715,0.28,2008028233,005,27,11,2008,09,20,33,1,4,5,2,1,03
005,131.9,2008028234,005,27,11,2008,09,20,06,7,4,1,2,1,03
005,135.3,2008028235,005,27,11,2008,09,20,06,1,4,6,2,1,03
005R113249,0.14,2008028236,005,27,11,2008,09,20,33,1,4,6,2,1,03
005R113249,0.19,2008028237,005,27,11,2008,09,20,33,1,7,6,2,1,03
005Q113292,0.07,2008028238,005,27,11,2008,09,21,33,1,4,6,1,1,01
005,129.67,2008028239,005,27,11,2008,09,22,06,7,4,1,1,1,01
005,128.97,2008028240,005,27,11,2008,09,27,33,1,4,1,1,1,01
099,6.29,2008028241,099,17,14,2008,08,16,06,1,1,2,1,1,02
005R116716,0.54,2008028242,005,17,11,2008,08,16,06,7,1,1,1,1,01
099,26.41,2008028243,099,17,12,2008,08,14,14,1,1,1,1,1,01
097AR,24.27,2008028244,097,04,06,2008,08,14,34,1,4,2,1,6,01
305,12.8,2008028245,305,18,12,2008,08,10,06,6,1,1,1,1,01
005,131.69,2008028246,005,27,11,2008,08,16,06,1,4,1,1,1,01
005,130.88,2008028247,005,27,11,2008,08,17,06,1,4,1,1,1,01
099,0.18,2008028248,099,27,14,2008,08,15,03,1,6,1,1,1,01
142,34.74,2008028250,142,20,07,2008,07,29,06,1,1,1,1,1,01
016LX01074,0.14,2008028251,016,27,12,2008,08,14,06,6,1,1,1,1,01
005LX26257,0.01,2008028252,005,37,11,2008,08,09,06,1,5,2,1,1,02
022,2.39,2008028253,022,39,14,2008,08,16,06,6,4,1,1,4,01
002,318.05,2008028254,002,26,02,2008,08,17,06,1,4,1,1,1,01
167,1,2008028255,167,27,14,2008,08,09,06,1,2,1,2,1,03
411,1.3,2008028257,411,08,16,2008,07,16,03,1,3,1,1,1,01
432,5.36,2008028258,432,08,14,2008,10,01,15,1,1,1,1,1,01
243,9.89,2008028259,243,13,06,2008,08,16,12,6,1,1,1,4,01
410,23.2,2008028260,410,17,06,2008,08,10,06,4,4,1,1,1,02
525,8.09,2008028261,525,31,14,2008,08,16,01,1,4,1,1,1,01
525,6.73,2008028262,525,31,14,2008,08,14,13,1,4,2,1,1,01
171,1.33,2008028263,171,13,14,2008,08,16,07,6,1,1,1,1,01
519,0.49,2008028264,519,17,14,2008,08,16,07,7,5,1,1,1,01
097,64.72,2008028265,097,39,06,2008,08,16,33,1,1,1,1,1,01
539,1.23,2008028266,539,37,14,2008,08,09,06,6,1,1,,3,03
014,14.64,2008028267,014,06,12,2008,08,16,06,1,1,1,1,1,01
014,14.64,2008028268,014,06,12,2008,08,16,06,7,1,1,1,1,01
012Q101085,0.17,2008028269,012,14,02,2008,08,09,33,1,4,5,2,1,01
525,3.73,2008028270,525,31,14,2008,08,14,06,1,6,1,1,1,01
005,128.53,2008028271,005,27,11,2008,08,16,06,7,4,1,1,1,01
702,5.29,2008028272,702,27,06,2008,08,16,02,7,1,2,1,1,01
005,14.35,2008028273,005,06,01,2008,08,17,50,5,4,1,1,1,01
509LX02573,0,2008028274,509,17,12,2008,08,15,03,1,1,1,1,1,01
516,16.49,2008028275,516,17,16,2008,08,16,06,1,1,1,1,1,01
516,8.09,2008028276,516,17,14,2008,08,15,06,1,1,1,1,1,01
516,2.24,2008028277,516,17,12,2008,08,16,07,1,1,2,1,1,01
524,5.99,2008028278,524,31,16,2008,08,14,04,1,5,1,1,4,01
522,2.52,2008028279,522,17,14,2008,08,16,06,1,1,1,1,1,01
155,0.8,2008028280,155,13,06,2008,08,16,04,6,4,1,1,1,01
020,11.93,2008028281,020,16,14,2008,08,09,76,5,4,1,2,4,03
002,13.95,2008028282,002,31,14,2008,08,17,16,1,1,1,1,1,01
171,0.76,2008028283,171,13,14,2008,08,14,06,6,1,1,1,1,01
522,6.77,2008028284,522,17,14,2008,08,14,06,1,4,1,1,1,01
410,5.36,2008028285,410,27,16,2008,08,16,07,1,1,1,1,1,01
108,0.18,2008028286,108,14,06,2008,07,03,05,6,8,1,1,1,01
099,32.21,2008028287,099,17,14,2008,02,26,06,1,1,1,1,1,01
090,1.83,2008028288,090,17,11,2008,08,10,04,1,4,1,1,1,01
005,164,2008028289,005,17,11,2008,08,10,33,7,4,1,1,4,01
005Q215482,0.08,2008028290,005,17,11,2008,08,16,60,1,4,5,1,4,01
531,8.69,2008028291,531,31,16,2008,08,09,60,1,4,6,1,1,01
531,6.63,2008028292,531,31,16,2008,10,09,04,7,1,1,1,1,01
002,294.22,2008028293,002,32,02,2008,08,16,12,1,1,1,1,1,01
005,166.82,2008028294,005,17,11,2008,08,17,14,1,4,5,1,1,02
542,25,2008028295,542,37,07,2008,09,29,06,1,8,2,1,1,01
167LX02240,0.01,2008028296,167,17,12,2008,07,24,06,1,1,1,1,1,01
515,0.5,2008028297,515,17,16,2008,08,09,14,1,5,1,1,1,01
099S102857,0,2008028298,099,17,12,2008,08,16,50,1,1,1,1,1,01
099,33.2,2008028299,099,17,14,2008,08,09,05,7,5,1,2,1,03
099,27.07,2008028300,099,17,12,2008,08,16,33,1,4,1,1,1,01
099,31.2,2008028301,099,17,14,2008,08,14,06,7,5,1,1,1,01
519,0.9,2008028302,519,17,14,2008,08,16,13,1,1,1,1,1,01
167,8.3,2008028303,167,27,12,2008,08,16,06,6,4,1,1,1,01
018,7.78,2008028304,018,17,12,2008,08,09,04,7,4,1,2,1,02
005P115375,0.49,2008028305,005,17,11,2008,08,17,06,1,1,6,1,1,01
099,46.93,2008028306,099,31,14,2008,08,03,06,7,4,1,1,4,01
005R118965,0.21,2008028307,005,31,11,2008,08,09,33,1,4,6,2,2,03
526LX00354,0.13,2008028308,526,31,12,2008,08,16,02,7,1,1,1,1,01
520,5.15,2008028309,520,17,12,2008,08,09,06,1,4,1,2,1,02
182S200440,0.87,2008028310,182,03,11,2008,08,16,16,6,1,2,1,1,01
525,12.42,2008028311,525,15,02,2008,08,14,06,1,1,1,1,1,01
525,19.32,2008028312,525,15,02,2008,08,16,32,1,4,2,1,4,01
538,1.77,2008028313,538,29,16,2008,08,09,06,1,1,1,1,1,02
536,5.34,2008028314,536,29,14,2008,08,14,15,1,5,1,1,1,01
005LX25073,0.03,2008028315,005,37,11,2008,08,14,74,5,1,2,1,1,01
005,165.81,2008028316,005,17,11,2008,08,16,06,1,4,1,1,1,01
005,166.87,2008028317,005,17,11,2008,08,16,06,1,4,1,1,1,01
522,0.15,2008028318,522,17,14,2008,08,09,33,1,4,6,2,1,02
005,166.04,2008028319,005,17,11,2008,08,09,06,7,4,1,1,1,02
005,165.58,2008028320,005,17,11,2008,08,17,06,7,4,1,1,1,01
405,21.74,2008028321,405,17,11,2008,08,16,54,1,4,1,1,1,01
101P108348,0.43,2008028322,101,14,14,2008,10,07,13,6,1,1,1,1,01
099,46.59,2008028323,099,31,14,2008,08,10,13,1,1,1,1,1,01
099,46.59,2008028324,099,31,14,2008,08,16,02,1,1,1,1,1,01
104R500434,0.1,2008028325,104,16,02,2008,08,16,17,1,1,6,1,1,01
101,249.03,2008028326,101,05,14,2008,08,14,06,1,2,2,1,1,01
112,31.71,2008028327,112,05,07,2008,08,16,04,6,4,6,1,1,01
203,12.69,2008028328,203,17,06,2008,08,09,33,1,B,1,1,1,01
016Q100072,0.09,2008028329,016,27,12,2008,08,07,04,1,4,5,1,1,01
016Q100072,0.15,2008028330,016,27,12,2008,08,09,60,1,5,8,2,1,03
009,6,2008028331,009,31,14,2008,08,10,07,7,4,2,1,4,01
005P218205,0.12,2008028332,005,31,11,2008,08,17,50,7,4,5,1,1,01
011,5.92,2008028333,011,29,07,2008,08,16,60,7,8,1,1,6,01
020,74.76,2008028334,020,29,06,2008,08,16,60,1,4,1,1,6,01
900,5.29,2008028335,900,17,14,2008,08,09,03,1,5,1,2,4,02
167,28.49,2008028336,167,17,14,2008,08,15,05,1,1,1,1,1,01
524,3.43,2008028337,524,31,14,2008,08,14,06,1,6,1,1,1,01
524,4.5,2008028338,524,31,14,2008,08,09,06,1,1,1,1,1,01
524,2.99,2008028339,524,31,14,2008,08,16,04,7,2,1,1,1,01
099,14.27,2008028340,099,17,14,2008,08,16,34,1,4,1,1,1,01
002,283.35,2008028341,002,32,14,2008,08,14,06,1,5,1,1,1,01
405,7.03,2008028342,405,17,11,2008,08,14,06,7,4,1,1,1,01
005,133.46,2008028343,005,27,11,2008,08,09,50,6,1,1,2,1,02
005R113249,0.13,2008028344,005,27,11,2008,08,09,33,1,4,6,2,1,03
005,132.49,2008028345,005,27,11,2008,08,09,06,1,4,5,1,1,02
007,51.79,2008028346,007,27,14,2008,08,16,06,7,1,1,1,1,01
099,31.34,2008028347,099,17,14,2008,08,09,06,1,4,1,1,3,01
099R102900,0.06,2008028348,099,17,12,2008,08,09,33,0,4,6,2,1,03
005,166.06,2008028349,005,17,11,2008,08,17,06,1,4,1,1,1,01
005R116716,0.05,2008028350,005,17,11,2008,08,16,06,1,4,6,1,1,01
002COBROWNE,0.19,2008028351,002,32,14,2008,08,10,03,1,1,1,1,4,01
090,86.65,2008028352,090,19,01,2008,08,16,50,6,4,8,1,1,01
405,0.96,2008028353,405,17,11,2008,08,16,06,7,4,1,1,1,01
405,1.12,2008028354,405,17,11,2008,08,16,06,1,5,2,1,1,01
005,156.16,2008028355,005,17,11,2008,08,16,05,1,4,1,1,1,01
005,163.14,2008028356,005,17,11,2008,09,28,06,1,4,1,1,1,01
007,41.12,2008028357,007,27,14,2008,09,28,33,1,4,5,1,6,01
007,22.01,2008028358,007,27,06,2008,09,27,50,6,4,6,1,6,01
007,52.5,2008028359,007,27,14,2008,09,27,03,1,1,1,1,4,01
503,2.62,2008028360,503,06,14,2008,09,29,12,1,3,1,1,1,01
500,3.54,2008028361,500,06,12,2008,09,28,16,1,4,1,1,1,01
500,7.85,2008028363,500,06,12,2008,09,28,33,1,4,1,1,6,01
902,10.27,2008028364,902,32,06,2008,09,29,01,7,1,1,1,1,01
009,37.22,2008028365,009,31,07,2008,09,29,34,1,4,2,1,1,01
096,0.38,2008028366,096,31,14,2008,09,29,03,1,1,1,1,1,01
009,5.87,2008028367,009,31,14,2008,09,28,12,7,4,2,1,4,01
005,69.47,2008028368,005,21,01,2008,09,27,33,6,4,2,1,1,01
510,12.95,2008028369,510,34,06,2008,09,29,34,1,5,1,1,1,01
240LX03776,0.35,2008028370,240,03,12,2008,09,27,07,7,c,5,1,1,01
395,101.44,2008028371,395,01,02,2008,09,28,54,1,4,2,1,6,01
082,52.54,2008028372,082,39,01,2008,09,27,33,1,4,5,1,1,01
005,119.07,2008028373,005,27,11,2008,09,29,06,7,4,5,1,1,01
405,7.53,2008028374,405,17,11,2008,09,29,16,1,4,2,1,1,01
005,121.41,2008028375,005,27,11,2008,09,29,06,1,4,1,1,6,01
099,44.77,2008028376,099,31,14,2008,09,27,13,7,3,2,1,1,01
005,198.67,2008028377,005,31,11,2008,09,29,06,1,4,1,1,1,01
005LX18643,0.01,2008028378,005,31,11,2008,09,27,03,1,1,1,1,4,01
167,25.78,2008028379,167,17,12,2008,09,28,05,1,4,1,1,1,01
005,142.49,2008028380,005,17,11,2008,09,28,06,7,4,1,1,1,01
005,156.1,2008028381,005,17,11,2008,09,29,34,1,4,1,1,4,01
027,72.69,2008028382,027,32,07,2008,09,28,60,5,4,1,1,6,01
104,22.76,2008028383,104,18,02,2008,09,28,06,1,4,1,1,1,01
101,311.34,2008028384,101,16,02,2008,09,29,33,5,4,6,1,1,01
090,222.89,2008028385,090,01,01,2008,09,29,33,1,4,1,1,6,01
005,126.47,2008028386,005,27,11,2008,09,29,05,1,4,1,1,1,01
005,136.16,2008028387,005,27,11,2008,09,29,06,1,4,1,1,1,01
005,127.34,2008028388,005,27,11,2008,09,29,33,1,4,1,1,1,01
902,4.75,2008028389,902,32,07,2008,09,29,60,1,4,1,1,6,01
005,151.07,2008028390,005,17,11,2008,09,21,06,6,4,1,2,6,03
005P122851,0.36,2008028391,005,29,11,2008,09,28,06,1,1,7,1,1,01
020,58.33,2008028392,020,29,14,2008,09,29,03,1,1,1,1,1,01
009,59.67,2008028393,009,29,07,2008,09,28,06,7,1,1,1,1,01
011,6.88,2008028394,011,29,07,2008,09,27,34,5,1,1,1,1,01
005R112116,0.11,2008028397,005,27,11,2008,08,15,06,7,4,1,1,4,01
005,133.13,2008028398,005,27,11,2008,08,15,06,1,4,1,1,1,01
002,312.91,2008028399,002,26,02,2008,08,18,32,1,4,1,1,6,01
018,0.21,2008028400,018,17,12,2008,08,18,02,1,1,1,2,4,02
509,15.91,2008028401,509,17,16,2008,08,17,02,1,1,6,1,4,01
161,36.17,2008028402,161,17,14,2008,08,10,06,7,1,6,1,1,01
002,101.81,2008028403,002,04,02,2008,08,15,03,7,8,6,1,1,01
005,149.48,2008028404,005,17,11,2008,08,15,50,6,4,1,1,1,01
005,149.48,2008028405,005,17,11,2008,08,15,06,7,4,1,1,1,01
167,25.96,2008028406,167,17,12,2008,08,18,06,1,4,1,1,3,02
518,3.23,2008028407,518,17,12,2008,08,18,06,1,4,1,2,1,03
305,13.29,2008028408,305,18,12,2008,08,18,06,1,1,6,2,1,03
005CI12713,0.08,2008028409,005,27,11,2008,08,15,04,1,4,1,1,1,01
528,0.36,2008028410,528,31,16,2008,08,18,06,1,1,1,1,1,01
104,31.62,2008028411,104,17,14,2008,08,18,02,7,1,1,2,1,03
202,25.66,2008028412,202,17,06,2008,08,10,07,1,3,1,1,1,01
020SPANACRT,5.12,2008028413,020,29,14,2008,08,15,16,1,1,5,1,1,01
410LX00932,0.07,2008028415,410,27,12,2008,08,14,06,1,2,3,1,1,01
041,0.41,2008028416,041,26,06,2008,08,15,02,7,1,2,1,1,01
099,36.54,2008028417,099,17,14,2008,08,15,03,1,1,1,1,1,01
512,9.03,2008028418,512,27,12,2008,08,17,60,1,4,2,2,4,01
005,80.94,2008028419,005,21,11,2008,08,17,04,1,4,5,1,1,01
020,65.59,2008028420,020,29,16,2008,08,17,04,1,3,1,1,1,01
520,4.48,2008028421,520,17,12,2008,08,17,04,1,4,1,1,1,01
525,3.99,2008028422,525,31,14,2008,07,02,14,1,3,1,1,1,01
970,5.1,2008028423,970,19,02,2008,08,18,32,1,4,1,1,6,01
005,60.06,2008028424,005,21,01,2008,08,16,04,1,4,6,1,1,01
012,70.36,2008028425,012,21,02,2008,08,18,06,6,3,3,2,1,03
005,39.13,2008028426,005,08,11,2008,08,15,05,1,4,1,1,1,01
395,25.76,2008028427,395,11,12,2008,08,15,06,1,4,2,1,1,01
395,25.47,2008028428,395,03,12,2008,08,15,06,1,4,2,1,1,01
395,24.35,2008028429,395,03,12,2008,08,18,06,1,1,1,1,1,01
395,25.47,2008028430,395,03,12,2008,08,18,06,7,4,2,1,1,01
101,215.23,2008028431,101,05,02,2008,08,18,34,6,8,2,1,1,02
005P211084,0.3,2008028432,005,34,11,2008,08,15,06,1,C,1,1,1,01
503,27.55,2008028433,503,06,06,2008,08,16,50,7,4,1,1,1,01
005P100402,0.36,2008028434,005,06,11,2008,08,17,06,1,1,1,1,1,01
516,11.53,2008028435,516,17,14,2008,08,14,06,1,5,2,1,1,01
169,14.17,2008028436,169,17,14,2008,08,14,50,6,1,1,1,1,01
014,104.31,2008028437,014,20,07,2008,08,15,32,1,4,1,1,3,01
014,69.7,2008028438,014,20,02,2008,08,15,33,6,4,5,1,1,01
003,37.06,2008028439,003,18,12,2008,08,15,06,1,4,1,1,1,01
161,25.04,2008028440,161,27,14,2008,08,14,06,1,4,1,1,1,01
516,8.17,2008028441,516,17,14,2008,08,16,06,1,4,1,1,1,01
017,44.94,2008028442,017,13,12,2008,08,17,32,1,4,1,1,6,00
017,50.57,2008028443,017,13,12,2008,08,15,16,1,1,1,1,6,01
024,64.62,2008028444,024,13,07,2008,08,18,04,1,4,1,1,1,08
017,43.49,2008028445,017,13,12,2008,08,17,03,1,1,1,1,1,01
017,19.59,2008028446,017,01,02,2008,08,15,06,1,4,1,1,1,01
007,52.34,2008028447,007,27,14,2008,08,18,03,1,1,1,2,1,03
005,131.26,2008028448,005,27,11,2008,08,15,06,7,4,2,1,1,01
014,66.79,2008028449,014,20,02,2008,07,25,02,1,5,5,1,6,01
002,61.11,2008028450,002,17,02,2008,08,15,34,1,4,2,1,6,01
520,2.95,2008028451,520,17,12,2008,08,17,06,7,4,1,1,1,01
405,11.52,2008028452,405,17,11,2008,08,15,06,7,4,2,1,1,01
405,12.63,2008028453,405,17,11,2008,08,18,27,1,4,6,2,1,02
005,161.87,2008028454,005,17,11,2008,08,17,33,1,4,5,1,4,01
002,289.17,2008028455,002,32,14,2008,08,18,07,7,1,1,1,1,02
509,24.5,2008028456,509,17,14,2008,08,15,06,1,1,4,1,4,01
527,8.55,2008028457,527,31,14,2008,08,18,12,1,3,1,2,1,03
546,4,2008028458,546,37,02,2008,08,18,60,6,4,1,1,1,02
009,72.72,2008028459,009,37,07,2008,08,15,34,6,4,1,1,6,01
544,4.22,2008028460,544,37,07,2008,08,18,60,6,4,1,1,1,02
099,8.83,2008028461,099,17,14,2008,08,15,13,1,1,1,1,1,01
099,33.54,2008028462,099,17,14,2008,08,18,12,1,3,1,1,1,01
099,31.2,2008028463,099,17,14,2008,08,17,03,5,1,1,1,4,01
099,32.88,2008028465,099,17,14,2008,08,10,13,1,1,1,1,1,01
285,0.61,2008028466,285,04,14,2008,08,14,06,7,1,2,1,1,01
002,281.11,2008028467,002,32,14,2008,08,10,02,1,1,2,1,1,01
167,6.54,2008028468,167,27,12,2008,08,15,07,1,1,1,1,1,01
005,122.36,2008028469,005,27,11,2008,08,15,06,0,4,1,1,1,01
007,52.5,2008028470,007,27,14,2008,08,15,06,6,1,1,1,1,01
169,17.57,2008028471,169,17,06,2008,08,15,06,7,2,1,1,2,01
005,157.79,2008028472,005,17,11,2008,08,15,60,7,4,1,1,4,01
018,0.73,2008028473,018,17,12,2008,08,15,05,1,4,1,1,1,01
082P203096,0.14,2008028474,082,39,11,2008,08,18,62,7,4,6,2,1,02
520,4.64,2008028475,520,17,12,2008,08,17,13,1,5,8,1,1,01
005,149.26,2008028476,005,17,11,2008,08,15,06,7,4,1,1,1,01
005,157.83,2008028477,005,17,11,2008,08,18,33,6,4,1,1,1,02
509,0.25,2008028478,509,27,12,2008,08,18,06,1,4,1,2,1,03
518,2.2,2008028479,518,17,12,2008,08,18,06,1,4,2,2,1,02
509Q502435B,0.13,2008028480,509,17,12,2008,08,18,33,1,4,6,2,1,03
005Q518957,0.21,2008028481,005,31,11,2008,08,15,06,1,4,1,1,1,01
405CI02389,0.63,2008028482,405,17,11,2008,08,18,04,1,2,1,1,1,02
405,12.99,2008028483,405,17,11,2008,08,15,06,1,4,1,1,1,01
405,20.28,2008028484,405,17,11,2008,08,18,06,1,4,2,2,1,02
099,4.49,2008028485,099,17,14,2008,08,17,06,1,1,1,1,4,01
005R116666,0.16,2008028486,005,17,11,2008,08,16,06,1,4,2,1,4,01
005P116598,0.18,2008028487,005,17,11,2008,08,15,06,7,4,2,1,1,01
520,3.05,2008028488,520,17,12,2008,08,15,06,1,4,1,1,1,01
005,172.72,2008028489,005,17,11,2008,08,15,06,1,4,1,1,1,01
005LX17150,0.16,2008028490,005,17,11,2008,08,17,33,6,4,5,2,1,03
005,172.89,2008028491,005,17,11,2008,08,18,04,1,4,5,2,1,01
520,0.29,2008028492,520,17,12,2008,08,15,06,1,4,1,1,1,01
005,163.43,2008028493,005,17,11,2008,08,16,06,1,4,1,1,1,01
005,164.61,2008028494,005,17,11,2008,08,15,05,1,4,2,1,1,01
204,2.28,2008028495,204,31,12,2008,08,18,05,1,1,1,2,1,03
101S109166C,0.27,2008028496,101,14,14,2008,08,15,06,1,1,2,1,1,01
101,83.43,2008028497,101,14,14,2008,08,17,03,7,1,1,1,1,02
101,89.51,2008028498,101,14,14,2008,08,15,34,5,4,1,1,1,01
082,20.5,2008028499,082,39,01,2008,08,15,54,1,4,6,1,1,01
160,2.21,2008028500,160,18,16,2008,08,18,06,7,4,2,1,1,02
303,4.26,2008028501,303,18,14,2008,08,18,02,1,1,1,2,1,03
160,0.82,2008028502,160,18,16,2008,08,18,02,1,6,1,2,1,03
016,24.58,2008028503,016,18,12,2008,08,18,32,1,4,2,1,1,02
527,11.61,2008028504,527,31,14,2008,08,18,05,1,4,6,2,1,03
101,245.26,2008028505,101,05,14,2008,08,17,07,7,1,1,1,1,02
395,194.93,2008028507,395,33,02,2008,08,17,06,7,1,1,1,1,01
395,251.77,2008028508,395,10,02,2008,08,15,04,6,4,2,1,1,01
509LX02686,0,2008028509,509,17,12,2008,08,15,02,6,1,1,1,1,01
166,2.52,2008028510,166,18,14,2008,08,15,06,6,5,1,1,1,01
005FD12892,0.66,2008028511,005,27,11,2008,08,15,07,1,1,1,1,1,01
007,56.46,2008028512,007,27,14,2008,08,15,06,1,1,1,1,1,01
167,0.61,2008028513,167,27,14,2008,08,18,05,1,1,6,2,1,03
005,182.96,2008028514,005,31,11,2008,08,15,06,1,4,1,1,1,01
009,8.08,2008028515,009,31,12,2008,08,16,01,1,4,1,1,5,01
005,185.96,2008028516,005,31,11,2008,08,15,05,7,1,1,1,1,01
005,179.17,2008028517,005,31,11,2008,08,16,33,6,4,1,1,4,01
099,48.43,2008028518,099,31,14,2008,08,15,04,1,8,1,1,4,01
005,179.85,2008028519,005,31,11,2008,08,15,06,6,4,2,1,1,01
005,189.61,2008028522,005,31,11,2008,08,15,06,1,5,1,1,1,01
525R100110,0.53,2008028523,525,31,12,2008,08,17,06,1,1,5,1,1,01
005LX17929,0.13,2008028524,005,31,11,2008,08,18,33,1,1,6,2,1,03
527,5.5,2008028525,527,31,14,2008,08,18,06,1,1,1,2,1,02
005S118011,0.11,2008028526,005,31,11,2008,08,15,16,1,4,1,1,1,01
005,182.1,2008028527,005,31,11,2008,08,15,33,1,4,1,1,1,01
005,180.09,2008028528,005,31,11,2008,08,15,06,7,4,1,1,1,01
020,95.12,2008028529,020,29,06,2008,08,15,04,6,4,1,1,1,01
090,73.36,2008028531,090,19,01,2008,08,17,06,7,4,1,1,1,01
003,19.82,2008028532,003,23,02,2008,08,18,06,7,4,1,2,1,01
303,2.53,2008028533,303,18,14,2008,08,14,06,7,5,1,1,1,01
002,40.34,2008028534,002,31,02,2008,08,17,50,7,4,5,1,1,01
002,34.87,2008028535,002,31,02,2008,08,17,13,7,4,1,1,3,01
405Q501805,0.12,2008028536,405,17,11,2008,08,18,50,6,4,6,1,4,02
405,18.29,2008028537,405,17,11,2008,08,18,06,7,4,1,2,1,03
101,82.87,2008028539,101,14,14,2008,08,17,06,7,4,2,2,1,03
101COABERDN,3.5,2008028540,101,14,14,2008,08,14,07,1,1,1,1,1,01
101,85.36,2008028541,101,14,14,2008,08,17,12,7,1,1,1,4,01
101,83.5,2008028542,101,14,14,2008,08,14,13,7,1,1,1,1,01
026,122.88,2008028543,026,38,02,2008,08,17,50,1,4,6,1,2,01
106,1.31,2008028545,106,23,07,2008,08,16,06,6,1,1,1,1,01
108,8.95,2008028546,108,23,06,2008,08,15,60,6,4,5,1,1,01
121,0.3,2008028547,121,34,07,2008,08,15,32,7,4,1,1,6,01
012,164.64,2008028548,012,39,02,2008,08,18,34,1,4,2,1,1,01
410,101.52,2008028549,410,39,07,2008,08,17,06,1,4,1,1,1,01
099,40.29,2008028550,099,31,14,2008,08,18,02,7,1,2,2,1,03
099,40.87,2008028551,099,31,14,2008,08,18,13,1,3,1,1,1,02
090,95.88,2008028552,090,19,01,2008,08,15,32,1,4,1,1,2,01
