rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
405,5.31,2006028647,405,17,11,2006,08,14,06,1,4,2,1,1,01
405,1.21,2006028648,405,17,11,2006,08,14,06,1,4,1,1,4,01
005,161.47,2006028649,005,17,11,2006,08,10,04,5,4,3,1,1,02
099,8.97,2006028650,099,17,14,2006,08,15,06,1,4,6,1,1,01
005,139.57,2006028651,005,17,11,2006,08,10,05,1,4,1,1,1,02
018S100227,0.44,2006028652,018,17,12,2006,08,11,33,1,4,5,1,4,01
005,161.88,2006028653,005,17,11,2006,08,10,06,1,4,1,1,1,02
900,9.81,2006028654,900,17,14,2006,08,08,01,4,1,1,1,6,02
167,26.12,2006028655,167,17,12,2006,08,14,33,1,4,1,1,6,01
518,3.42,2006028656,518,17,12,2006,08,14,32,1,4,6,1,1,01
515,2.02,2006028657,515,17,16,2006,08,08,03,1,1,1,1,4,01
167,15.57,2006028658,167,17,12,2006,08,08,06,1,4,1,1,1,01
167,13.25,2006028659,167,17,12,2006,08,12,34,5,4,1,1,4,01
005,162.16,2006028660,005,17,11,2006,08,15,06,1,4,1,1,1,02
005,143.26,2006028661,005,17,11,2006,08,15,06,1,4,1,1,1,02
005,152.86,2006028662,005,17,11,2006,08,15,06,7,4,1,1,1,01
405,12.99,2006028663,405,17,11,2006,08,11,04,1,4,1,1,1,01
405,10.29,2006028664,405,17,11,2006,08,14,06,1,4,6,1,1,01
005,149.03,2006028665,005,17,11,2006,08,09,34,1,4,1,1,1,01
099,21,2006028666,099,17,12,2006,08,11,06,7,4,2,1,4,01
018S100397,0.16,2006028667,018,17,12,2006,08,12,16,1,1,2,1,1,01
231,31.39,2006028668,231,22,07,2006,08,08,61,1,4,5,1,1,01
513,1.09,2006028669,513,17,14,2006,08,14,05,1,1,1,1,1,01
522,1.5,2006028670,522,17,14,2006,08,12,06,7,1,6,1,1,01
522,1.9,2006028671,522,17,14,2006,08,11,04,1,4,2,1,4,01
099,33.54,2006028672,099,17,14,2006,08,14,02,1,3,1,1,1,01
522,1.6,2006028673,522,17,14,2006,08,06,03,6,1,2,1,1,01
002,280.32,2006028674,002,32,14,2006,08,09,07,6,1,1,1,1,01
002,284.19,2006028675,002,32,14,2006,08,14,06,7,2,2,1,1,01
099COVIADCT,0.82,2006028676,099,17,12,2006,08,03,50,6,4,1,1,1,01
099,23.84,2006028677,099,17,12,2006,08,14,33,1,4,2,1,4,01
099,24.98,2006028678,099,17,12,2006,08,11,05,1,4,1,1,1,01
099,32.21,2006028679,099,17,14,2006,08,09,06,7,1,1,1,1,01
099,30.24,2006028680,099,17,12,2006,08,08,34,6,5,5,1,4,01
005RL005EXP,1.38,2006028681,005,17,11,2006,08,14,06,1,4,2,1,1,01
099LX03482,0.12,2006028682,099,17,12,2006,08,14,13,1,1,2,1,1,01
900,0,2006028683,900,17,14,2006,08,21,04,1,1,5,1,1,01
099,32.71,2006028684,099,17,14,2006,08,13,06,1,1,1,1,1,01
099,25.77,2006028685,099,17,12,2006,08,10,33,1,4,6,1,2,01
099COVIADCT,0.97,2006028686,099,17,12,2006,08,12,04,1,4,2,1,9,01
099,26.89,2006028687,099,17,12,2006,08,10,06,7,4,2,1,1,01
099,31.82,2006028688,099,17,14,2006,08,12,02,1,1,1,1,1,01
005P117351,0.23,2006028689,005,17,11,2006,08,03,33,1,1,2,9,9,00
522,1.6,2006028690,522,17,14,2006,08,08,04,1,5,5,1,1,01
513,2.54,2006028691,513,17,14,2006,08,12,13,1,6,1,1,3,01
099,31.45,2006028692,099,17,14,2006,08,09,02,1,1,1,1,1,02
410,25.26,2006028693,410,17,06,2006,08,13,50,5,4,1,1,1,01
101P124610,0.13,2006028695,101,05,14,2006,08,10,60,7,8,6,8,1,02
101COPRTANG,0.12,2006028696,101,05,14,2006,08,11,06,7,4,1,1,1,01
101,249.11,2006028697,101,05,14,2006,08,13,06,1,4,2,1,1,01
004,60.44,2006028698,004,08,14,2006,08,06,17,7,1,1,1,1,01
004,58.99,2006028699,004,08,14,2006,08,10,06,7,4,1,1,1,01
405LX00450,0.03,2006028700,405,17,11,2006,08,13,13,1,1,6,1,1,01
005,183.86,2006028701,005,31,11,2006,08,11,06,7,4,1,1,1,01
204,2.28,2006028702,204,31,12,2006,08,12,07,1,1,2,1,1,01
410,0.22,2006028703,410,27,12,2006,08,13,33,6,4,1,1,4,01
005,131.3,2006028704,005,27,11,2006,08,11,06,1,4,1,1,1,01
005S113329,0.61,2006028705,005,27,11,2006,08,15,06,7,1,6,1,1,01
005S113155,0,2006028706,005,27,11,2006,08,07,04,6,1,6,1,1,01
016,9.98,2006028707,016,27,12,2006,08,13,06,7,4,1,1,1,01
161,22.71,2006028708,161,27,14,2006,08,13,05,1,1,1,1,4,01
005,164.06,2006028709,005,17,11,2006,08,15,06,1,4,1,1,1,01
005,172.03,2006028710,005,17,11,2006,08,15,06,1,4,1,1,1,01
305,5.48,2006028711,305,18,12,2006,08,13,06,1,4,6,1,1,01
305,0.96,2006028712,305,18,12,2006,08,14,32,1,5,1,1,1,01
099,48.29,2006028713,099,31,14,2006,08,09,06,1,1,1,1,1,02
099,46.59,2006028714,099,31,14,2006,08,14,06,6,6,1,1,1,01
005,109.69,2006028715,005,34,11,2006,08,08,32,1,4,1,1,4,02
005,141.81,2006028717,005,17,11,2006,08,05,04,1,4,1,1,4,01
405,6.57,2006028718,405,17,11,2006,08,14,06,7,4,2,1,1,01
005,139.62,2006028719,005,17,11,2006,08,08,33,7,4,2,1,1,01
005,126.43,2006028720,005,27,11,2006,08,15,33,1,4,1,1,4,01
005LX12959,0.25,2006028721,005,27,11,2006,08,10,06,1,1,1,1,1,01
002,284.09,2006028722,002,32,14,2006,08,13,04,1,5,1,1,4,01
101,257.26,2006028723,101,05,02,2006,08,14,06,1,4,1,1,1,01
205R103714,0.26,2006028724,205,06,11,2006,07,03,06,1,1,1,1,1,01
005,173.18,2006028725,005,17,11,2006,08,13,16,1,4,1,1,1,01
503,12.77,2006028726,503,06,06,2006,08,14,06,1,1,1,1,1,01
005,190.77,2006028727,005,31,11,2006,06,10,16,1,4,1,1,1,01
099,36.12,2006028728,099,17,14,2006,08,08,71,7,3,1,1,1,01
099,34.21,2006028729,099,17,14,2006,08,13,02,1,1,1,1,4,01
542,8.65,2006028730,542,37,06,2006,08,14,34,1,8,1,1,1,01
503,6.87,2006028731,503,06,12,2006,08,12,04,1,5,1,1,1,01
526,0.97,2006028732,526,31,12,2006,07,30,33,1,5,8,2,1,01
531,6.42,2006028733,531,31,16,2006,04,05,06,7,1,1,1,1,01
026,39.58,2006028734,026,01,02,2006,08,14,33,1,1,1,1,1,01
202,7.45,2006028735,202,17,14,2006,08,12,07,1,1,1,1,1,01
405,14.12,2006028736,405,17,11,2006,08,16,06,1,1,2,1,1,01
161,22.8,2006028737,161,27,14,2006,08,15,06,1,4,2,1,1,01
005,124.4,2006028738,005,27,11,2006,08,18,04,7,4,1,1,1,01
005R113639,0.15,2006028739,005,27,11,2006,08,16,60,1,4,6,1,1,01
005,119.69,2006028740,005,27,11,2006,08,17,06,1,4,1,1,1,01
167P102110,0.1,2006028741,167,17,12,2006,08,16,06,1,4,2,1,1,01
405,0.94,2006028742,405,17,11,2006,08,17,06,1,4,1,1,1,01
518,2.4,2006028743,518,17,12,2006,08,16,16,1,4,5,1,4,01
005R114983,0.61,2006028744,005,17,11,2006,08,16,06,1,1,6,1,1,01
018,1.31,2006028745,018,17,12,2006,08,18,06,1,4,1,1,1,01
005,119.57,2006028746,005,27,11,2006,08,16,06,1,4,1,1,1,01
005,132.86,2006028747,005,27,11,2006,08,18,06,7,4,2,1,1,01
005,136.31,2006028748,005,27,11,2006,08,16,60,1,4,1,1,1,01
005P100078,0.25,2006028749,005,06,11,2006,08,16,06,6,2,2,1,1,01
205,10.22,2006028750,205,06,11,2006,08,16,06,7,4,1,1,1,02
205,9.31,2006028751,205,06,11,2006,08,16,06,1,4,1,1,1,02
205Q202762,0.45,2006028752,205,06,11,2006,08,18,34,6,4,6,1,4,01
099,34.97,2006028753,099,17,14,2006,08,17,04,1,1,1,1,4,01
005,136.31,2006028754,005,27,11,2006,08,16,99,1,4,1,1,1,01
099,34.34,2006028755,099,17,14,2006,08,15,03,1,3,2,1,1,01
104,26.1,2006028756,104,31,14,2006,08,15,06,5,5,1,1,1,01
020,50.16,2006028757,020,29,12,2006,08,17,16,1,1,3,1,1,01
163,1.32,2006028758,163,27,14,2006,08,15,32,1,5,2,1,1,01
162,6.2,2006028759,162,27,16,2006,08,17,04,1,4,1,1,1,01
005,192.52,2006028760,005,31,11,2006,08,18,06,5,4,1,1,4,01
510,0.49,2006028761,510,34,14,2006,08,15,06,7,1,5,1,1,02
509,14.54,2006028762,509,17,16,2006,08,17,07,7,4,1,1,1,01
509,15.33,2006028763,509,17,16,2006,08,16,04,6,4,6,1,1,01
090LX01713,0.1,2006028764,090,17,11,2006,08,07,06,7,2,1,1,1,01
101COPRTANG,1.6,2006028765,101,05,14,2006,08,15,02,1,1,2,1,1,01
539,10.73,2006028766,539,37,14,2006,08,15,06,7,4,2,1,1,01
516,6.81,2006028767,516,17,14,2006,08,15,07,6,1,2,1,1,01
522,5.85,2006028768,522,17,14,2006,08,15,04,1,1,2,1,1,01
522,5.85,2006028769,522,17,14,2006,08,16,04,1,1,1,1,4,02
104,30.02,2006028770,104,17,14,2006,08,17,06,7,1,2,1,1,01
527,8.13,2006028771,527,31,14,2006,08,16,06,6,1,1,1,4,01
099,1.74,2006028772,099,27,14,2006,07,07,06,1,3,1,1,1,01
005LX20078,0.11,2006028773,005,31,11,2006,08,15,06,7,1,2,1,1,01
524,3.56,2006028774,524,31,14,2006,08,16,13,1,3,1,1,1,01
099,40.29,2006028775,099,31,14,2006,08,15,07,1,6,1,1,1,01
524,5.49,2006028776,524,31,16,2006,08,15,04,1,5,2,1,1,01
161,24.98,2006028777,161,27,14,2006,08,17,06,1,1,1,1,1,01
027,1.26,2006028778,027,38,14,2006,08,16,06,1,1,1,1,1,01
270,9.07,2006028779,270,38,02,2006,08,11,06,1,1,1,1,1,01
090Q528055,0,2006028780,090,32,11,2006,08,15,12,1,1,1,1,1,01
002,284.59,2006028781,002,32,14,2006,08,16,06,7,1,2,1,1,01
090LX28016,0,2006028782,090,32,11,2006,08,15,03,6,1,1,1,1,01
195,91.21,2006028783,195,32,12,2006,08,16,06,1,1,1,1,2,01
291,2.56,2006028784,291,32,14,2006,08,15,06,1,4,1,1,1,01
291,0,2006028785,291,32,14,2006,08,15,04,1,1,1,1,1,01
005LX10279,0.12,2006028786,005,34,11,2006,08,16,16,1,4,2,1,1,01
240P103759,0.13,2006028787,240,03,12,2006,08,16,06,1,1,6,1,1,01
020FTANACOR,0,2006028788,020,29,12,2006,08,15,14,1,4,5,1,1,01
527,2.3,2006028789,527,31,14,2006,08,16,13,1,3,2,1,1,01
101COABERDN,3.29,2006028790,101,14,14,2006,08,15,12,1,1,1,1,1,01
101,83.59,2006028791,101,14,14,2006,08,16,14,1,4,1,1,1,01
539,0.78,2006028792,539,37,14,2006,08,15,06,7,4,1,1,1,01
005LX25482,0,2006028793,005,37,11,2006,08,16,06,6,1,1,1,1,01
539,0.48,2006028794,539,37,14,2006,08,15,05,7,1,1,1,1,01
542,0.21,2006028795,542,37,16,2006,08,16,06,7,1,1,1,1,01
507,2.26,2006028796,507,21,16,2006,08,16,13,6,1,1,1,1,01
520LX00597,0,2006028797,520,17,12,2006,08,15,02,1,1,1,1,1,01
520P100735,0.26,2006028798,520,17,12,2006,08,16,13,1,1,1,1,1,01
527,0.28,2006028799,527,17,14,2006,08,15,06,7,4,1,1,1,01
099,11.84,2006028800,099,17,14,2006,08,15,13,1,6,6,1,4,01
410,6.51,2006028801,410,27,16,2006,08,17,06,6,2,1,1,1,01
099,47.22,2006028802,099,31,14,2006,08,16,06,1,1,1,1,1,01
524,0.96,2006028803,524,31,14,2006,08,15,12,1,1,6,1,1,01
028,3.03,2006028804,028,09,12,2006,08,17,06,7,1,1,1,1,01
538,1.52,2006028805,538,29,16,2006,08,15,06,1,1,1,1,1,01
536,4.58,2006028806,536,29,16,2006,08,17,73,7,1,1,1,1,01
215,5.22,2006028807,215,24,06,2006,08,17,07,1,4,1,1,1,01
410LX00932,0.01,2006028808,410,27,12,2006,08,17,13,1,1,1,1,1,01
163,0.69,2006028809,163,27,14,2006,08,17,02,7,1,1,1,1,02
285,1.89,2006028810,285,04,14,2006,08,16,05,1,4,1,1,1,01
285COWENTCH,1.13,2006028811,285,04,14,2006,08,15,71,6,1,3,1,1,01
005,120.78,2006028812,005,27,11,2006,08,18,06,1,4,5,1,1,01
510,12.94,2006028813,510,34,06,2006,08,17,06,1,4,1,1,1,01
125,5.27,2006028814,125,36,14,2006,08,16,06,1,1,1,1,1,01
005LX12959,0,2006028815,005,27,11,2006,08,15,14,1,1,3,1,1,01
007,57.01,2006028816,007,27,14,2006,08,13,06,1,1,1,1,1,01
007,54.93,2006028817,007,27,14,2006,08,15,03,1,3,1,1,1,01
181,4.44,2006028818,181,17,14,2006,08,15,06,1,1,1,1,1,02
599S100156,0,2006028819,599,17,12,2006,08,14,02,1,1,2,1,1,01
405LX00096,0,2006028820,405,17,11,2006,08,15,12,1,1,1,1,4,01
005LX18643,0.01,2006028821,005,31,11,2006,08,15,06,1,1,2,1,1,01
405LX02262,0.05,2006028822,405,17,11,2006,08,16,03,1,1,2,1,1,01
169,11.53,2006028823,169,17,14,2006,08,16,06,7,2,1,1,1,01
005,153.15,2006028824,005,17,11,2006,08,17,16,6,4,2,1,4,01
181,0,2006028825,181,17,14,2006,08,16,06,7,1,1,1,1,01
099,9.27,2006028826,099,17,14,2006,08,16,07,1,1,1,1,1,01
512,4.23,2006028827,512,27,12,2006,08,16,33,1,4,1,1,1,01
007,50.95,2006028828,007,27,14,2006,08,17,02,1,1,1,1,1,01
410,3.09,2006028829,410,27,12,2006,08,13,06,6,4,2,1,1,01
012,44.63,2006028830,012,34,02,2006,08,16,03,1,4,2,1,1,01
101R136668,0.26,2006028831,101,34,12,2006,08,17,06,1,1,2,1,1,02
203,21.59,2006028832,203,31,06,2006,08,15,50,7,7,1,1,2,01
020,54.42,2006028833,020,29,12,2006,08,17,06,1,4,1,1,1,01
005,228.26,2006028834,005,29,11,2006,08,18,06,1,4,2,1,1,01
005,184.06,2006028835,005,31,11,2006,08,18,05,1,4,6,1,2,01
005,186.4,2006028836,005,31,11,2006,08,17,06,1,4,2,1,1,01
005,193.59,2006028837,005,31,11,2006,08,16,06,1,4,1,1,1,01
099,45.81,2006028838,099,31,14,2006,08,16,06,7,4,1,1,1,01
005,195.01,2006028839,005,31,11,2006,08,18,06,1,4,2,1,1,01
005,198.57,2006028840,005,31,11,2006,08,17,05,1,5,1,1,1,01
005,190.31,2006028841,005,31,11,2006,08,18,06,1,4,5,1,1,01
005S118077,0,2006028842,005,31,11,2006,08,18,06,1,5,1,1,1,01
005,186.89,2006028843,005,31,11,2006,08,16,16,1,4,1,1,1,01
005,191.52,2006028844,005,31,11,2006,08,16,06,1,4,2,1,1,01
092,0.56,2006028845,092,31,16,2006,08,18,03,1,1,1,1,1,01
512,0.26,2006028846,512,27,12,2006,08,15,33,1,1,1,1,4,01
005LX12748,0.07,2006028847,005,27,11,2006,08,15,06,7,1,1,1,4,01
161,21.34,2006028848,161,27,14,2006,08,17,06,1,1,1,1,4,01
167,8.13,2006028849,167,27,12,2006,08,15,06,7,4,1,1,1,01
503,1.26,2006028850,503,06,14,2006,08,15,06,1,1,1,1,1,01
005,72.77,2006028851,005,21,11,2006,08,18,05,7,4,1,1,1,01
006,38.33,2006028852,006,21,06,2006,08,17,50,6,4,,1,5,01
395,250.22,2006028853,395,10,02,2006,08,15,33,6,4,1,1,2,01
090,286.76,2006028854,090,32,11,2006,08,17,27,7,4,1,1,1,01
211,13.52,2006028855,211,26,06,2006,08,16,06,1,1,1,1,1,01
195,83.76,2006028856,195,32,02,2006,08,17,32,1,4,6,1,1,01
090,252.34,2006028857,090,22,01,2006,08,16,05,7,4,1,1,5,01
195,91.21,2006028858,195,32,12,2006,08,15,12,5,1,2,1,1,01
730,0.9,2006028859,730,36,06,2006,08,16,34,1,4,5,1,1,01
082,132.47,2006028860,082,03,01,2006,08,16,05,1,4,2,1,1,01
012,291.34,2006028861,012,11,12,2006,08,17,60,1,4,2,1,1,01
082,118.07,2006028862,082,03,01,2006,08,16,06,1,4,2,1,1,01
017,2.41,2006028863,017,11,02,2006,08,17,06,1,4,2,1,1,01
106,11.66,2006028864,106,23,07,2006,08,15,12,7,3,5,1,1,02
