rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
510,0.49,2007029519,510,34,14,2007,08,21,06,1,1,1,1,1,01
005LX00539,0.09,2007029520,005,06,11,2007,08,19,02,1,1,5,1,1,02
005,133.43,2007029521,005,27,11,2007,08,10,06,1,4,2,1,1,01
509,34.98,2007029522,509,17,12,2007,08,18,17,7,4,1,2,4,03
005,149.22,2007029523,005,17,11,2007,08,19,33,1,4,1,2,4,03
005S115580,0.12,2007029524,005,17,11,2007,08,19,50,7,4,5,2,4,02
014,22.55,2007029525,014,30,02,2007,08,20,60,1,4,6,2,6,03
005,3.39,2007029526,005,06,11,2007,08,20,06,1,4,6,2,1,03
005,11.02,2007029527,005,06,11,2007,08,20,06,1,4,1,2,1,03
500,8.61,2007029528,500,06,12,2007,08,20,06,5,2,1,2,1,03
005,1.7,2007029529,005,06,11,2007,08,19,33,1,4,1,2,4,03
205S103258,0.23,2007029530,205,06,11,2007,08,18,50,1,4,8,2,4,02
503,14.63,2007029531,503,06,06,2007,08,18,34,1,4,6,2,6,03
202,0.24,2007029532,202,17,16,2007,08,18,74,7,1,1,1,1,02
002,283.43,2007029533,002,32,14,2007,08,21,06,7,4,1,1,1,01
908,0.56,2007029534,908,17,14,2007,06,21,13,1,1,2,1,1,01
405LX02031,0.02,2007029535,405,17,11,2007,08,06,06,1,1,1,1,3,01
003,56.2,2007029536,003,18,02,2007,08,19,34,7,8,2,1,1,01
516,5.83,2007029537,516,17,14,2007,08,18,34,0,5,1,1,4,01
900,1.79,2007029538,900,17,14,2007,07,16,06,7,1,1,1,2,01
515,0,2007029539,515,17,16,2007,08,18,02,1,1,1,2,4,03
099,25.52,2007029540,099,17,12,2007,07,27,06,7,4,1,1,1,01
099,33.45,2007029541,099,17,14,2007,08,09,07,7,1,1,1,1,01
099,33.11,2007029542,099,17,14,2007,08,21,13,1,3,1,1,1,02
099,31.56,2007029543,099,17,14,2007,08,18,13,7,1,1,1,1,01
099,29.65,2007029544,099,17,12,2007,08,21,06,7,4,1,2,1,02
099P103278,0.08,2007029545,099,17,12,2007,09,18,06,1,1,9,1,1,02
005,193.16,2007029546,005,31,11,2007,08,19,06,7,4,1,1,1,01
012,197.77,2007029547,012,39,12,2007,08,01,06,1,1,1,1,1,01
507,2.38,2007029548,507,21,16,2007,08,19,04,1,4,1,2,1,03
028,34.6,2007029549,028,13,14,2007,05,15,33,5,4,1,1,1,01
524SPCEDRWY,0.25,2007029550,524,31,14,2007,07,15,05,1,1,1,1,1,01
099,42.48,2007029551,099,31,14,2007,08,18,06,1,4,1,1,1,01
524,5.19,2007029552,524,31,14,2007,08,09,06,7,5,1,1,1,01
101,365.56,2007029553,101,34,12,2007,08,18,33,6,4,6,2,1,03
285COWENTCH,0.66,2007029554,285,04,14,2007,08,19,03,7,1,1,1,1,02
285COWENTCH,1.24,2007029555,285,04,14,2007,08,21,13,1,1,2,1,1,01
203,23.9,2007029556,203,31,14,2007,08,09,06,7,4,1,1,1,01
020,64.46,2007029557,020,29,16,2007,08,21,03,1,1,2,1,1,02
007,50.81,2007029558,007,27,14,2007,08,22,06,7,1,1,1,1,.
161,21.69,2007029559,161,27,14,2007,08,18,33,1,4,1,1,4,01
161,22.34,2007029560,161,27,14,2007,08,18,04,7,4,1,2,4,03
005R113249,0.04,2007029561,005,27,11,2007,08,19,06,1,4,1,1,1,01
005P115090,0.16,2007029562,005,17,11,2007,08,20,06,1,1,5,2,1,03
167LX01226,0.08,2007029563,167,17,12,2007,08,19,60,1,1,2,2,1,02
099,43.95,2007029565,099,31,14,2007,08,18,03,7,6,1,1,1,01
005CI16396,1.14,2007029566,005,17,11,2007,08,20,33,1,4,1,2,1,03
516,2.15,2007029567,516,17,12,2007,08,21,05,1,4,1,2,1,03
167,27.09,2007029568,167,17,12,2007,08,15,06,7,4,,1,1,01
405,0.93,2007029569,405,17,11,2007,08,18,06,1,4,1,2,4,03
167,26.04,2007029570,167,17,12,2007,08,18,60,1,4,1,1,4,01
167,27.07,2007029571,167,17,12,2007,08,18,06,1,4,1,2,1,02
167,27.39,2007029572,167,17,12,2007,08,18,33,1,4,1,1,5,01
167,23.93,2007029573,167,17,12,2007,08,19,27,1,4,2,1,1,02
405,0.4,2007029574,405,17,11,2007,06,01,50,1,4,1,1,1,02
518,3.37,2007029575,518,17,12,2007,08,18,60,1,4,6,2,6,03
520R100156,0.2,2007029576,520,17,12,2007,08,19,33,1,4,5,2,1,03
405,9.82,2007029577,405,17,11,2007,08,19,04,1,4,1,1,4,01
096,2.38,2007029578,096,31,16,2007,08,18,12,7,6,1,1,1,02
096,1.18,2007029579,096,31,16,2007,08,20,06,7,1,1,2,1,03
005R116473,0.3,2007029580,005,17,11,2007,08,19,33,1,1,1,2,4,03
539,12.54,2007029581,539,37,02,2007,08,21,13,7,1,1,1,1,01
005,265.81,2007029582,005,37,11,2007,08,10,50,6,4,5,1,1,01
020,59.41,2007029583,020,29,14,2007,08,17,05,1,5,1,1,1,01
005,162.58,2007029584,005,17,11,2007,08,19,06,1,4,1,1,4,02
090,23.86,2007029585,090,17,01,2007,08,20,06,6,4,1,2,1,03
005LX17276,0.12,2007029586,005,17,11,2007,08,21,03,1,1,1,1,1,01
027,87.74,2007029587,027,32,14,2007,08,22,06,1,5,1,1,1,01
002,285.15,2007029588,002,32,14,2007,08,18,06,7,1,1,1,1,01
002,280.74,2007029589,002,32,14,2007,08,19,06,1,4,1,2,1,03
002CODIVISN,1,2007029590,002,32,14,2007,08,18,02,7,1,1,1,1,01
291,22.99,2007029591,291,33,07,2007,08,18,50,6,4,5,1,1,01
016S100030,0.22,2007029592,016,27,12,2007,08,20,33,1,4,8,2,1,01
101,201.62,2007029593,101,05,02,2007,08,18,32,1,4,1,2,1,02
500,22.12,2007029594,500,06,16,2007,08,19,13,1,1,1,1,1,01
003,30.23,2007029595,003,18,02,2007,08,10,13,1,4,1,1,1,01
016,22.72,2007029596,016,18,12,2007,08,20,05,1,4,1,2,1,03
021,171.61,2007029597,021,10,07,2007,08,20,05,7,1,3,1,1,02
016FI00251,0.25,2007029598,016,27,12,2007,08,19,33,1,1,2,2,4,03
005,191.8,2007029599,005,31,11,2007,08,19,05,1,4,1,1,1,01
532,9.94,2007029600,532,31,07,2007,08,21,13,1,1,1,1,1,01
005,195.58,2007029601,005,31,11,2007,08,10,06,1,4,2,1,1,01
005,197.6,2007029602,005,31,11,2007,08,19,33,1,4,1,2,1,03
005,200.07,2007029603,005,31,11,2007,08,19,06,6,4,1,1,1,02
002,16.28,2007029605,002,31,14,2007,08,10,05,1,4,2,1,1,01
090,164.94,2007029606,090,13,01,2007,08,19,33,1,4,1,2,1,02
017,52.99,2007029607,017,13,06,2007,08,19,06,1,2,1,1,1,02
283,12,2007029608,283,13,06,2007,08,19,50,7,4,1,1,1,02
005,192.72,2007029609,005,31,11,2007,08,20,06,1,4,1,2,1,03
005,193.81,2007029610,005,31,11,2007,08,19,06,7,4,1,2,1,03
005,193.81,2007029611,005,31,11,2007,08,19,06,1,4,1,2,1,03
005,191.57,2007029612,005,31,11,2007,08,19,06,1,4,6,2,1,02
099,45.28,2007029613,099,31,14,2007,08,20,71,7,4,1,1,1,02
005,180.06,2007029614,005,31,11,2007,08,10,06,1,4,1,1,1,01
526,4.14,2007029615,526,31,12,2007,08,21,06,1,4,5,2,4,03
005,178.35,2007029616,005,31,11,2007,08,19,33,1,4,1,2,1,03
005S518230,0.33,2007029617,005,31,11,2007,08,19,33,1,4,6,2,1,03
005,193.08,2007029618,005,31,11,2007,08,19,06,7,4,1,1,1,02
005,192.74,2007029619,005,31,11,2007,08,19,06,7,4,1,1,1,02
005,180.02,2007029620,005,31,11,2007,08,20,06,1,4,1,2,1,02
005,188.55,2007029621,005,31,11,2007,08,19,06,1,4,1,1,1,01
005,232.87,2007029622,005,29,01,2007,08,19,06,1,4,1,1,1,01
005,227.89,2007029623,005,29,11,2007,08,19,06,1,4,2,1,1,01
005,230.1,2007029624,005,29,11,2007,08,19,06,1,4,1,1,1,03
005,230.34,2007029625,005,29,11,2007,08,19,06,1,4,1,2,1,03
005,230.34,2007029626,005,29,11,2007,08,19,06,7,4,1,2,1,02
005,230.12,2007029627,005,29,11,2007,08,19,06,1,4,3,2,1,03
005,230.2,2007029628,005,29,11,2007,08,19,06,1,4,3,2,1,03
005,230.2,2007029629,005,29,11,2007,08,19,06,1,4,3,2,1,03
509,0.2,2007029630,509,27,12,2007,08,19,33,1,4,1,2,4,03
167,10.78,2007029631,167,27,12,2007,08,18,06,7,4,1,1,1,01
005,130.77,2007029632,005,27,11,2007,08,19,50,7,4,1,2,1,02
005LX12748,0.15,2007029634,005,27,11,2007,08,21,05,1,4,1,1,4,01
101,365.49,2007029635,101,34,12,2007,08,18,33,7,4,6,2,1,03
005P210402,0.04,2007029636,005,34,11,2007,08,18,33,1,5,6,2,6,03
016,0.08,2007029638,016,27,12,2007,08,20,06,1,4,6,2,1,03
005,136.13,2007029639,005,27,11,2007,08,20,06,7,4,1,2,1,02
007,51.87,2007029640,007,27,14,2007,08,10,03,1,3,1,1,1,01
005R113249,0.15,2007029641,005,27,11,2007,08,19,33,7,4,6,2,1,01
536,5.28,2007029642,536,29,14,2007,08,21,06,7,4,2,1,1,01
005LX17929,0.13,2007029643,005,31,11,2007,08,18,06,1,1,2,1,2,01
101,336.03,2007029644,101,23,02,2007,08,18,34,7,1,1,1,4,01
169,19.22,2007029645,169,17,14,2007,05,15,06,1,1,1,1,1,01
900,7.46,2007029646,900,17,14,2007,08,18,34,1,5,1,2,4,03
167,28.57,2007029647,167,17,14,2007,08,19,71,7,3,2,1,1,02
167,28.4,2007029648,167,17,14,2007,08,21,02,6,1,1,2,1,01
005P117054R,0.18,2007029649,005,17,11,2007,08,19,33,1,4,6,2,1,03
005,165.3,2007029650,005,17,11,2007,08,19,06,1,4,1,2,1,03
005P117054R,0.25,2007029651,005,17,11,2007,08,19,33,1,4,6,2,1,03
005,162.87,2007029652,005,17,11,2007,08,19,13,1,5,1,2,4,03
018,22.81,2007029653,018,17,02,2007,09,29,06,5,4,6,2,1,03
539,0.48,2007029654,539,37,14,2007,08,19,04,1,1,1,2,1,03
542,0.43,2007029655,542,37,16,2007,08,21,06,1,4,1,1,1,01
405R500260,0.08,2007029656,405,17,11,2007,08,18,06,1,4,2,1,1,01
005S115326,0.33,2007029657,005,17,11,2007,08,19,12,7,1,2,2,1,03
395,169.59,2007029658,395,32,14,2007,08,19,07,1,1,1,4,1,03
970,4.41,2007029659,970,19,02,2007,08,09,32,1,4,1,1,6,01
097,128.25,2007029660,097,19,02,2007,08,18,60,6,4,5,1,6,01
903,5.03,2007029661,903,19,07,2007,08,09,06,7,4,1,1,1,01
002,273.6,2007029662,002,32,12,2007,08,20,06,1,4,2,1,1,01
106,10.86,2007029663,106,23,07,2007,08,21,04,1,7,1,2,1,01
401,3.7,2007029664,401,25,02,2007,08,20,62,1,4,6,2,6,03
021,43.4,2007029665,021,01,07,2007,09,22,62,3,4,6,1,6,01
097,273.4,2007029666,097,24,02,2007,08,21,32,7,4,1,1,2,01
520P101237,0.46,2007029667,520,17,12,2007,08,20,06,1,1,1,1,1,02
520LX01180,0.33,2007029668,520,17,12,2007,08,20,02,6,1,1,2,1,03
161,21.34,2007029670,161,27,14,2007,08,20,06,7,1,1,2,1,03
500,16.93,2007029671,500,06,07,2007,08,20,60,1,4,6,2,1,03
500,2.53,2007029672,500,06,12,2007,08,21,06,7,4,1,1,1,01
181,3.39,2007029673,181,17,14,2007,08,20,03,1,1,1,2,1,03
516,6.5,2007029674,516,17,14,2007,08,21,34,1,8,6,2,1,03
090LX29619,0.31,2007029675,090,32,11,2007,08,20,13,7,1,1,1,1,02
900,0,2007029676,900,17,14,2007,08,21,05,1,1,1,1,1,02
099,21.25,2007029677,099,17,12,2007,08,20,02,7,1,1,2,1,02
099,31.2,2007029678,099,17,14,2007,08,20,06,6,5,1,2,1,03
012,189.54,2007029679,012,39,02,2007,08,10,02,6,1,1,1,1,01
024,2.28,2007029680,024,39,12,2007,08,10,06,1,4,1,1,1,01
005,74.27,2007029681,005,21,11,2007,09,24,05,1,4,1,1,6,01
005LX08273,0.12,2007029682,005,21,11,2007,08,20,06,1,1,1,2,1,03
099,41.28,2007029683,099,31,14,2007,08,21,06,1,4,2,1,1,01
005,104.3,2007029684,005,34,11,2007,09,20,72,7,4,5,1,1,02
099,21.36,2007029685,099,17,12,2007,08,21,04,7,1,1,1,1,01
099,30.68,2007029686,099,17,14,2007,08,21,06,1,2,1,2,1,03
002,279.07,2007029687,002,32,14,2007,09,19,34,1,5,1,1,4,01
002,284.59,2007029688,002,32,14,2007,08,20,13,1,1,2,1,1,01
410,0.25,2007029689,410,27,12,2007,08,20,06,7,4,1,2,1,03
522,9.8,2007029691,522,17,14,2007,08,20,06,1,1,1,2,4,01
522,8.94,2007029692,522,17,14,2007,08,21,34,1,4,5,1,1,01
005,174.66,2007029693,005,17,11,2007,08,21,06,7,4,1,1,1,02
005,162.58,2007029694,005,17,11,2007,08,21,06,1,4,1,1,1,01
005Q113269,0.33,2007029695,005,27,11,2007,08,21,06,7,4,6,2,1,02
018,3.62,2007029696,018,17,12,2007,08,10,05,1,1,6,1,1,01
405,2.36,2007029697,405,17,11,2007,08,20,06,7,4,2,1,1,02
099,33.14,2007029698,099,17,14,2007,08,10,06,7,4,1,1,1,01
005CI17717,0.77,2007029699,005,31,11,2007,08,19,33,1,1,5,2,1,03
520,0.07,2007029700,520,17,12,2007,08,20,34,1,4,6,2,1,03
005,256.69,2007029701,005,37,11,2007,08,21,06,1,4,2,1,1,01
526LX00354,0.08,2007029702,526,31,12,2007,07,26,04,1,5,1,1,1,01
900,15.98,2007029703,900,17,14,2007,08,20,12,7,6,1,2,1,02
005,235.77,2007029704,005,29,01,2007,08,21,34,1,4,5,2,6,03
530,19.01,2007029705,530,31,06,2007,08,20,07,5,4,6,2,1,03
009,3.76,2007029706,009,31,14,2007,08,10,13,6,6,1,1,1,01
009,6.97,2007029707,009,31,12,2007,08,21,02,7,1,2,1,1,01
526,4.14,2007029708,526,31,12,2007,08,21,15,1,4,5,2,4,03
524,9.74,2007029709,524,31,16,2007,08,20,07,7,3,1,3,1,02
005,135.4,2007029710,005,27,11,2007,08,21,12,6,4,6,2,1,03
538,1.27,2007029711,538,29,16,2007,08,20,13,6,1,2,2,1,03
106,6,2007029712,106,23,07,2007,08,21,60,1,4,5,1,6,01
539,0.11,2007029713,539,37,14,2007,08,20,05,1,5,1,1,1,01
121,3.25,2007029714,121,34,07,2007,08,20,07,1,1,1,1,1,01
090,99.29,2007029715,090,19,01,2007,08,10,27,6,4,1,1,1,01
432,6.8,2007029716,432,08,14,2007,08,20,17,1,6,1,1,1,02
405,16.74,2007029717,405,17,11,2007,08,21,06,7,4,1,1,1,01
174,22.19,2007029718,174,13,07,2007,09,21,06,1,1,6,1,1,01
005LX17613,0.07,2007029719,005,17,11,2007,08,20,03,1,1,1,2,1,03
082,80.97,2007029720,082,03,01,2007,09,21,04,1,4,1,1,1,01
090,94.89,2007029721,090,19,01,2007,09,23,32,1,4,6,1,6,01
525,6.16,2007029722,525,31,14,2007,08,21,07,1,1,2,1,1,01
141,29.1,2007029723,141,20,07,2007,08,21,34,0,4,6,1,1,01
516,11.4,2007029724,516,17,14,2007,08,18,34,1,1,1,1,4,01
005,3.13,2007029725,005,06,11,2007,08,21,33,5,4,6,2,4,02
202,2.75,2007029726,202,17,16,2007,08,20,06,1,7,1,2,1,03
028,2.36,2007029727,028,09,14,2007,08,21,06,1,2,1,1,1,01
405LX01983,0.06,2007029728,405,17,11,2007,07,12,15,7,1,1,1,1,01
161,24.86,2007029729,161,27,14,2007,08,20,06,1,4,1,1,1,01
014,42.64,2007029730,014,30,02,2007,08,21,06,6,1,2,1,1,01
516,2.24,2007029731,516,17,12,2007,07,09,05,1,5,1,1,1,01
099,1.66,2007029732,099,27,14,2007,07,25,06,7,2,1,1,1,01
520,0.02,2007029733,520,17,12,2007,08,20,33,7,4,6,2,1,03
529,0.8,2007029734,529,31,14,2007,08,22,12,7,1,2,1,1,01
101,248.11,2007029735,101,05,14,2007,08,23,05,1,4,1,1,1,01
166,4.76,2007029736,166,18,16,2007,08,22,06,1,1,1,1,1,01
166,4.1,2007029737,166,18,16,2007,08,23,13,5,1,1,1,1,01
027,2.13,2007029738,027,38,14,2007,08,22,16,7,4,1,1,1,01
524,9.02,2007029739,524,31,16,2007,08,22,13,7,1,1,1,1,01
527,1.58,2007029740,527,31,14,2007,08,22,06,7,5,2,1,1,01
101S109166C,0.27,2007029741,101,14,14,2007,08,22,06,7,1,7,1,1,02
502,7.46,2007029742,502,06,14,2007,08,22,06,6,1,1,1,1,02
903,0.83,2007029743,903,19,07,2007,08,21,13,1,3,1,1,1,01
101,87.62,2007029744,101,14,14,2007,08,23,05,1,4,1,1,1,01
285,1.83,2007029745,285,04,14,2007,08,22,12,6,1,1,1,1,01
005P115375,0.49,2007029746,005,17,11,2007,08,21,06,6,1,2,1,1,01
099,34.36,2007029747,099,17,14,2007,08,22,03,1,3,1,1,1,01
202,29.99,2007029748,202,17,06,2007,08,23,12,1,1,1,1,1,01
161,24.71,2007029749,161,27,14,2007,07,24,06,1,5,1,1,1,01
005R108311,0.34,2007029750,005,21,11,2007,08,22,06,7,1,2,1,1,01
003LX04109,0.12,2007029751,003,18,12,2007,08,23,13,1,1,1,1,1,01
005,141.4,2007029752,005,17,11,2007,08,23,06,1,4,2,1,1,01
020,37.73,2007029753,020,15,02,2007,08,21,06,1,1,6,2,1,03
028,103.93,2007029754,028,22,06,2007,08,22,34,1,4,1,1,6,01
005,147.83,2007029755,005,17,11,2007,09,05,06,7,4,2,1,1,01
005,162.59,2007029756,005,17,11,2007,08,22,06,1,4,1,1,1,01
005LX16121,0.01,2007029757,005,17,11,2007,08,21,13,1,1,2,1,1,01
099,20.91,2007029758,099,17,12,2007,08,22,05,1,5,5,1,4,01
522,2.73,2007029759,522,17,14,2007,08,22,04,1,3,1,1,4,01
005LX13609,0,2007029760,005,27,11,2007,08,22,06,5,5,1,1,1,01
005,170.16,2007029761,005,17,11,2007,08,23,06,1,4,1,1,1,01
005,173.76,2007029762,005,17,11,2007,08,23,16,1,4,1,1,1,01
405,22.99,2007029763,405,17,11,2007,08,21,06,7,4,1,1,1,01
005,183.95,2007029764,005,31,11,2007,08,22,06,7,4,1,1,1,01
005,188.96,2007029765,005,31,11,2007,08,23,06,1,4,1,1,1,01
005,189.41,2007029766,005,31,11,2007,08,23,06,1,4,1,1,1,01
005,189.48,2007029767,005,31,11,2007,08,24,05,1,1,1,1,1,01
405P100519,0.19,2007029768,405,17,11,2007,08,21,06,1,1,6,1,1,01
405,1.2,2007029769,405,17,11,2007,08,22,06,7,5,2,1,4,01
005,155.38,2007029770,005,17,11,2007,08,23,33,6,4,1,1,1,01
520,5.67,2007029771,520,17,12,2007,08,22,06,7,4,1,1,1,01
090,18.36,2007029772,090,17,01,2007,08,21,32,1,4,6,1,6,01
405,24.54,2007029773,405,17,11,2007,08,22,06,1,4,1,1,1,01
405,21.01,2007029774,405,17,11,2007,08,21,06,1,4,1,1,1,01
519S100001,0.13,2007029775,519,17,14,2007,08,22,06,1,1,2,1,1,01
082,35.47,2007029776,082,39,11,2007,08,23,06,1,4,1,1,1,01
082,33.63,2007029777,082,39,11,2007,08,23,06,7,5,2,1,1,01
026,118.28,2007029778,026,38,02,2007,08,24,06,1,2,1,1,1,01
082,82.7,2007029779,082,03,01,2007,08,24,33,1,4,1,1,1,01
410,21.01,2007029780,410,17,06,2007,08,22,34,7,4,1,1,6,02
410,0.13,2007029781,410,27,12,2007,09,25,07,1,4,1,1,4,02
101,24.16,2007029782,101,25,06,2007,08,22,13,1,1,1,1,1,01
005LX00307,0.31,2007029783,005,06,11,2007,08,21,33,5,4,4,1,4,01
012,88.68,2007029784,012,21,02,2007,08,23,32,1,4,1,1,6,01
104,27,2007029785,104,31,14,2007,08,22,12,7,1,1,1,1,01
014,100.9,2007029786,014,20,02,2007,09,20,16,1,1,1,1,1,01
097,27.56,2007029787,097,20,02,2007,09,27,99,1,4,2,1,1,01
082,17.41,2007029788,082,19,01,2007,08,23,06,6,4,3,1,6,01
291,1.18,2007029789,291,32,14,2007,08,22,06,1,5,1,1,1,01
092,4.44,2007029790,092,31,16,2007,08,22,60,7,8,1,1,1,01
129,34.75,2007029791,129,02,06,2007,08,21,33,1,4,6,1,1,01
005LX25379,0.05,2007029792,005,37,11,2007,08,21,12,1,1,1,1,1,01
099,5.05,2007029793,099,17,14,2007,08,23,02,1,1,1,1,1,01
099,6.79,2007029794,099,17,14,2007,08,23,03,1,6,1,1,1,01
099,5.66,2007029795,099,17,14,2007,08,22,06,1,1,1,1,1,01
099,6.03,2007029796,099,17,14,2007,08,22,50,1,1,1,1,1,01
018,0.21,2007029797,018,17,12,2007,08,21,06,7,1,1,1,1,01
516,4.85,2007029798,516,17,12,2007,08,21,05,1,5,1,1,4,01
516,6.07,2007029799,516,17,14,2007,08,23,16,7,8,1,1,1,01
395,44.13,2007029800,395,11,02,2007,10,01,12,2,1,1,2,2,02
003,26.59,2007029801,003,23,02,2007,08,23,12,1,3,2,1,1,01
401,11.85,2007029802,401,25,02,2007,08,22,50,7,4,1,1,1,01
012,325.5,2007029803,012,36,02,2007,08,22,34,1,8,1,1,6,01
097,272.8,2007029804,097,24,02,2007,08,23,06,7,1,1,1,1,01
305,7.04,2007029805,305,18,02,2007,08,21,06,1,4,1,1,1,01
101,261.75,2007029806,101,05,02,2007,08,22,32,1,4,1,1,4,01
005,107.42,2007029807,005,34,11,2007,08,23,06,1,4,1,1,1,01
908,2.05,2007029808,908,17,14,2007,08,22,06,1,1,1,1,1,01
020,38.7,2007029809,020,15,02,2007,08,23,06,1,3,1,1,1,01
005,141.26,2007029810,005,17,11,2007,08,22,06,1,4,1,1,1,01
005,141.72,2007029811,005,17,11,2007,08,23,06,1,4,2,1,1,01
161,21.98,2007029812,161,27,14,2007,09,11,05,1,4,1,1,1,01
005,125.45,2007029813,005,27,11,2007,09,19,06,6,4,1,1,1,01
512Q100630,0.12,2007029814,512,27,12,2007,07,22,50,6,4,2,2,1,03
005Q113269,0.35,2007029815,005,27,11,2007,08,22,60,7,4,8,1,1,02
014,63.45,2007029816,014,20,02,2007,08,22,02,1,1,1,1,3,01
500,2.5,2007029817,500,06,12,2007,08,22,06,1,4,1,1,1,01
005,170.72,2007029818,005,17,11,2007,08,22,06,6,4,1,1,1,01
005,178.06,2007029819,005,31,11,2007,08,23,06,1,4,1,1,1,01
090,9.1,2007029820,090,17,11,2007,08,23,06,1,4,1,1,1,01
005,0.15,2007029821,005,06,11,2007,08,23,05,7,4,1,1,1,01
005,12.2,2007029822,005,06,01,2007,08,24,33,1,4,1,1,1,01
005,0.22,2007029823,005,06,11,2007,08,22,06,1,4,1,1,1,01
014,25.25,2007029824,014,30,02,2007,08,22,34,1,4,2,1,1,01
202,0.56,2007029825,202,17,16,2007,07,30,06,1,1,1,1,1,01
003,32.57,2007029826,003,18,02,2007,08,23,33,7,5,1,1,4,01
167,5.6,2007029827,167,27,14,2007,08,22,02,1,1,1,1,1,01
020,23.91,2007029828,020,15,02,2007,08,22,33,1,4,2,1,1,01
005LX15226,0.02,2007029829,005,17,11,2007,08,21,02,6,1,2,1,1,01
099,15.23,2007029830,099,17,14,2007,08,22,06,1,1,1,1,1,01
009,21.92,2007029831,009,31,12,2007,08,22,03,1,1,1,1,1,01
516,5.83,2007029832,516,17,14,2007,08,22,06,1,1,2,1,4,01
181,3.39,2007029833,181,17,14,2007,08,22,16,1,1,1,1,2,02
513,1.91,2007029834,513,17,14,2007,08,21,13,1,4,2,1,1,01
099,20.87,2007029835,099,17,12,2007,08,24,05,1,4,1,1,1,01
099,25.79,2007029836,099,17,12,2007,08,21,06,6,4,5,1,4,01
011,8.45,2007029837,011,29,07,2007,08,23,06,1,1,1,1,1,01
526Q100150,0.08,2007029838,526,31,12,2007,08,21,33,1,4,1,2,1,02
005,179.86,2007029839,005,31,11,2007,08,22,04,1,4,1,1,1,01
022,4.45,2007029840,022,39,07,2007,10,01,07,7,1,1,1,6,01
164,3.41,2007029841,164,17,16,2007,08,22,06,7,4,1,1,1,01
005LX18071,0.02,2007029842,005,31,11,2007,08,21,06,1,1,1,2,1,02
524,5.75,2007029843,524,31,16,2007,08,22,06,1,1,1,1,1,01
099,39.51,2007029844,099,31,14,2007,08,22,06,1,4,1,1,1,01
099,42.02,2007029845,099,31,14,2007,08,23,03,1,6,1,1,1,01
005LX16297,0.2,2007029846,005,17,11,2007,08,22,05,7,4,6,1,1,01
005P116511,0.23,2007029847,005,17,11,2007,10,02,15,1,1,1,2,1,03
522,1.6,2007029848,522,17,14,2007,08,22,07,6,1,2,1,4,01
002COBROWNE,0.31,2007029849,002,32,14,2007,08,22,02,1,1,1,1,1,01
405LX01355,0.05,2007029850,405,17,11,2007,08,22,12,1,1,1,1,1,01
020,64.07,2007029851,020,29,16,2007,08,23,02,6,1,1,1,5,01
161,21.43,2007029852,161,27,14,2007,08,21,06,7,1,1,2,1,03
512,9.19,2007029853,512,27,12,2007,08,22,06,1,4,2,1,1,01
007,41.89,2007029855,007,27,14,2007,08,22,06,1,4,1,1,4,01
167,6.54,2007029856,167,27,12,2007,08,22,03,1,1,1,1,4,02
005,131.41,2007029857,005,27,11,2007,08,23,06,1,4,1,1,1,01
005,107.27,2007029858,005,34,11,2007,08,24,06,7,4,1,1,1,01
012,39.96,2007029859,012,34,02,2007,09,28,32,1,4,1,1,6,01
005,85.66,2007029860,005,34,01,2007,08,23,33,1,4,1,1,6,02
405,6.68,2007029861,405,17,11,2007,08,22,05,1,4,1,1,1,01
005,154.84,2007029862,005,17,11,2007,08,22,06,1,4,1,1,1,01
005,144.49,2007029863,005,17,11,2007,08,23,05,1,1,1,1,1,.
018,0.57,2007029864,018,17,12,2007,08,22,05,1,1,1,1,1,01
405,6.43,2007029865,405,17,11,2007,09,27,05,7,4,1,1,1,02
005,145.56,2007029866,005,17,11,2007,08,23,54,1,4,4,1,6,02
405,4.98,2007029867,405,17,11,2007,08,23,16,1,4,1,1,1,01
090,3.56,2007029868,090,17,11,2007,08,22,33,7,4,4,1,6,01
005Q114968,0.25,2007029869,005,17,11,2007,08,21,06,7,4,6,2,1,03
018P100355,0.32,2007029870,018,17,12,2007,08,23,06,1,1,1,1,1,01
005,153.15,2007029871,005,17,11,2007,08,23,04,1,4,1,1,1,01
405,20.84,2007029872,405,17,11,2007,08,22,50,7,4,1,1,1,01
405,21.42,2007029873,405,17,11,2007,08,22,34,7,4,5,1,6,01
005,170.31,2007029874,005,17,11,2007,08,23,03,1,4,1,1,1,01
518,3.09,2007029875,518,17,12,2007,06,29,06,7,4,4,2,4,03
005,161.33,2007029876,005,17,11,2007,09,17,05,1,1,1,2,4,03
303LX00657,0.19,2007029877,303,18,12,2007,08,22,16,7,1,2,1,1,01
527,7,2007029878,527,31,14,2007,08,22,07,1,1,1,1,1,01
005,164.26,2007029879,005,17,11,2007,08,24,06,1,4,1,1,1,01
099,33.11,2007029880,099,17,14,2007,08,21,02,7,3,1,1,1,02
090LX10936,0.01,2007029881,090,19,11,2007,08,22,06,7,1,1,1,1,01
512LX00586,0,2007029882,512,27,12,2007,08,22,07,1,1,1,1,1,01
002,250.29,2007029883,002,22,02,2007,08,22,33,7,4,1,1,6,01
099,48.48,2007029884,099,31,14,2007,08,22,73,7,3,1,1,1,01
529,1.4,2007029885,529,31,14,2007,08,21,02,1,1,1,1,1,01
